ID,TITLE,YEAR,DOI,LANG,JOURNAL,ISSN,QUALIS,JCR,AUTHOR,ORDER,ORDER_OK,ID_CNPQ,FULL_NAME,LAST_NAME,CITADO,CITY,STATE,RESUME,UPDATE,ADDRESS_ENTERP,ORCID,ADDRESS_ENTERP_CODE,ID_X,TEXT_CLEAN
3275865819287843,Spatial variability of the ten-day rainfall in the months in which the sowing of soybean and winter corn begins in the state of Mato Grosso,2016,10.15361/1984-5529.2016v44n4p477-484,Português,Científica (Jaboticabal. Online),19845529,B4,-99,"['DE MARCO, KÁSSIO', 'MORAES DIAS, VANESSA RAKEL', 'DALLACORT, RIVANILDO', 'LIMA ALVES, ELIS DENER', 'Rafael Cesar Tieppo', 'ARAÚJO, DEJÂNIA VIEIRA DE', 'BARBIERI, JOÃO DANILO']","['1', '2', '3', '4', '5', '6', '7']",5,"['', '', '3275865819287843', '', '', '', '']",Rafael Cesar Tieppo,Tieppo,"TIEPPO, R. C.;TIEPPO, RAFAEL CESAR;TIEPPO, RAFAEL CÉSAR;R. C. TIEPPO;TIEPPO, RAFAEL",Cascavel,PR,"Rafael Tieppo possui graduação em Engenharia Agícola pela Universidade Estadual do Oeste do Paraná (2001), mestrado em Engenharia Agrícola pela Universidade Estadual do Oeste do Paraná (2004) e doutorado em Engenharia de Sistemas Agrícolas pela Universidade de São Paulo, ESALQ-USP com período sanduíche na Aarhus University - Dinamarca. Atualmente é professor adjunto da Universidade do Estado de Mato Grosso. Tem experiência na área de Engenharia Agrícola, atuando no momento com os seguintes temas: agricultura digital, geoprocessamento e mecanização agrícola.",02-10-2024,Universidade do Estado de Mato Grosso,http://orcid.org/0000-0001-8132-4813,841500000008,15,spatial variability of the tenday rainfall in the months in which the sowing of soybean and winter corn begins in the state of mato grosso
3275865819287843,Estimativa da capacidade de armazenamento de água no solo para a microrregião da BAP/MT,2017,,Português,Revista Ibero-americana de Ciências Ambientais,21796858,C,-99,"['BARBIERI, JOÃO DANILO', 'DALLACORT, RIVANILDO', 'Tiago Oliveira', 'Rafael Cesar Tieppo', 'Dejânia Vieira de Araújo']","['1', '2', '3', '4', '5']",4,"['', '3275865819287843', '', '', '']",Rafael Cesar Tieppo,Tieppo,"TIEPPO, R. C.;TIEPPO, RAFAEL CESAR;TIEPPO, RAFAEL CÉSAR;R. C. TIEPPO;TIEPPO, RAFAEL",Cascavel,PR,"Rafael Tieppo possui graduação em Engenharia Agícola pela Universidade Estadual do Oeste do Paraná (2001), mestrado em Engenharia Agrícola pela Universidade Estadual do Oeste do Paraná (2004) e doutorado em Engenharia de Sistemas Agrícolas pela Universidade de São Paulo, ESALQ-USP com período sanduíche na Aarhus University - Dinamarca. Atualmente é professor adjunto da Universidade do Estado de Mato Grosso. Tem experiência na área de Engenharia Agrícola, atuando no momento com os seguintes temas: agricultura digital, geoprocessamento e mecanização agrícola.",02-10-2024,Universidade do Estado de Mato Grosso,http://orcid.org/0000-0001-8132-4813,841500000008,17,estimativa capacidade armazenamento água solo microrregião bapmt
3275865819287843,Capacidade estática de armazenagem de grãos em Tangará da Serra e microrregião,2017,,Português,ESPACIOS (CARACAS),07981015,C,-99,"['Nilson Gomes de Souza Júnior', 'Ronicely Pereira da Rocha', 'Adalberto Santi', 'Rafael Cesar Tieppo']","['1', '2', '3', '4']",4,"['', '', '2300099357169820', '']",Rafael Cesar Tieppo,Tieppo,"TIEPPO, R. C.;TIEPPO, RAFAEL CESAR;TIEPPO, RAFAEL CÉSAR;R. C. TIEPPO;TIEPPO, RAFAEL",Cascavel,PR,"Rafael Tieppo possui graduação em Engenharia Agícola pela Universidade Estadual do Oeste do Paraná (2001), mestrado em Engenharia Agrícola pela Universidade Estadual do Oeste do Paraná (2004) e doutorado em Engenharia de Sistemas Agrícolas pela Universidade de São Paulo, ESALQ-USP com período sanduíche na Aarhus University - Dinamarca. Atualmente é professor adjunto da Universidade do Estado de Mato Grosso. Tem experiência na área de Engenharia Agrícola, atuando no momento com os seguintes temas: agricultura digital, geoprocessamento e mecanização agrícola.",02-10-2024,Universidade do Estado de Mato Grosso,http://orcid.org/0000-0001-8132-4813,841500000008,18,capacidade estática armazenagem grãos tangará serra microrregião
3275865819287843,Sowing speed in no tillage system on early development of maize crop,2018,,Português,SCIENTIA PLENA,18082793,A4,-99,"['Marcela Vieira Paulo', 'Rafael Cesar Tieppo', 'Alcir José Modolo', 'Rivanildo Dallacort', 'SANTI, ADALBERTO']","['1', '2', '3', '4', '5']",2,"['', '3275865819287843', '', '1292986021348016', '']",Rafael Cesar Tieppo,Tieppo,"TIEPPO, R. C.;TIEPPO, RAFAEL CESAR;TIEPPO, RAFAEL CÉSAR;R. C. TIEPPO;TIEPPO, RAFAEL",Cascavel,PR,"Rafael Tieppo possui graduação em Engenharia Agícola pela Universidade Estadual do Oeste do Paraná (2001), mestrado em Engenharia Agrícola pela Universidade Estadual do Oeste do Paraná (2004) e doutorado em Engenharia de Sistemas Agrícolas pela Universidade de São Paulo, ESALQ-USP com período sanduíche na Aarhus University - Dinamarca. Atualmente é professor adjunto da Universidade do Estado de Mato Grosso. Tem experiência na área de Engenharia Agrícola, atuando no momento com os seguintes temas: agricultura digital, geoprocessamento e mecanização agrícola.",02-10-2024,Universidade do Estado de Mato Grosso,http://orcid.org/0000-0001-8132-4813,841500000008,16,sowing speed in tillage system on early development of maize crop
3275865819287843,Laboratory temperature-compensating calibration procedure for soil water content determination by reflectometry,2018,10.15361/1984-5529.2018v46n3p221-225,Português,CIENTÍFICA (JABOTICABAL. ONLINE),19845529,B4,-99,"['VASCONCELOS, ANDRÉ TAVARES', 'Rafael Cesar Tieppo', 'DALLACORT, RIVANILDO', 'SANTI, ADALBERTO', 'ANDREA, MARIA CAROLINA DA SILVA']","['1', '2', '3', '4', '5']",2,"['', '', '3275865819287843', '', '']",Rafael Cesar Tieppo,Tieppo,"TIEPPO, R. C.;TIEPPO, RAFAEL CESAR;TIEPPO, RAFAEL CÉSAR;R. C. TIEPPO;TIEPPO, RAFAEL",Cascavel,PR,"Rafael Tieppo possui graduação em Engenharia Agícola pela Universidade Estadual do Oeste do Paraná (2001), mestrado em Engenharia Agrícola pela Universidade Estadual do Oeste do Paraná (2004) e doutorado em Engenharia de Sistemas Agrícolas pela Universidade de São Paulo, ESALQ-USP com período sanduíche na Aarhus University - Dinamarca. Atualmente é professor adjunto da Universidade do Estado de Mato Grosso. Tem experiência na área de Engenharia Agrícola, atuando no momento com os seguintes temas: agricultura digital, geoprocessamento e mecanização agrícola.",02-10-2024,Universidade do Estado de Mato Grosso,http://orcid.org/0000-0001-8132-4813,841500000008,20,laboratory temperaturecompensating calibration procedure soil water content determination by reflectometry
3275865819287843,PRODUCTIVE POTENTIAL OF SECOND GROWING SEASON OF MAIZE IN DIFFERENT SOWING TIMES SUBJECTED TO SUPPLEMENTARY IRRIGATION,2018,10.18512/1980-6477/rbms.v17n3p408-419,Português,REVISTA BRASILEIRA DE MILHO E SORGO (ONLINE),19806477,B4,-99,"['BARBIERI, JOAO DANILO', 'DALLACORT, RIVANILDO', 'Rafael Cesar Tieppo', 'FREITAS, PAULO SÉRGIO LOURENÇO DE', 'SANTI, ADALBERTO']","['1', '2', '3', '4', '5']",3,"['', '3275865819287843', '', '', '']",Rafael Cesar Tieppo,Tieppo,"TIEPPO, R. C.;TIEPPO, RAFAEL CESAR;TIEPPO, RAFAEL CÉSAR;R. C. TIEPPO;TIEPPO, RAFAEL",Cascavel,PR,"Rafael Tieppo possui graduação em Engenharia Agícola pela Universidade Estadual do Oeste do Paraná (2001), mestrado em Engenharia Agrícola pela Universidade Estadual do Oeste do Paraná (2004) e doutorado em Engenharia de Sistemas Agrícolas pela Universidade de São Paulo, ESALQ-USP com período sanduíche na Aarhus University - Dinamarca. Atualmente é professor adjunto da Universidade do Estado de Mato Grosso. Tem experiência na área de Engenharia Agrícola, atuando no momento com os seguintes temas: agricultura digital, geoprocessamento e mecanização agrícola.",02-10-2024,Universidade do Estado de Mato Grosso,http://orcid.org/0000-0001-8132-4813,841500000008,22,productive potential of second growing season of maize in different sowing times subjected to supplementary irrigation
3275865819287843,Mobility of flumioxazin in argisol at southern Amazon,2018,,Português,PERIÓDICO TCHÊ QUÍMICA (MEIO ELETRÔNICO),21790302,C,-99,"['Oscar Mitsuo Yamashita', 'Ricardo Vicentin Carvalho', 'Marco Antônio Camilo de Carvalho', 'Rafael Cesar Tieppo', 'DALLACORT, RIVANILDO']","['1', '2', '3', '4', '5']",4,"['', '', '', '', '3275865819287843']",Rafael Cesar Tieppo,Tieppo,"TIEPPO, R. C.;TIEPPO, RAFAEL CESAR;TIEPPO, RAFAEL CÉSAR;R. C. TIEPPO;TIEPPO, RAFAEL",Cascavel,PR,"Rafael Tieppo possui graduação em Engenharia Agícola pela Universidade Estadual do Oeste do Paraná (2001), mestrado em Engenharia Agrícola pela Universidade Estadual do Oeste do Paraná (2004) e doutorado em Engenharia de Sistemas Agrícolas pela Universidade de São Paulo, ESALQ-USP com período sanduíche na Aarhus University - Dinamarca. Atualmente é professor adjunto da Universidade do Estado de Mato Grosso. Tem experiência na área de Engenharia Agrícola, atuando no momento com os seguintes temas: agricultura digital, geoprocessamento e mecanização agrícola.",02-10-2024,Universidade do Estado de Mato Grosso,http://orcid.org/0000-0001-8132-4813,841500000008,19,mobility of flumioxazin in argisol at southern amazon
3275865819287843,Modeling cost and energy demand in agricultural machinery fleets for soybean and maize cultivated using a no-tillage system,2019,10.1016/j.compag.2018.11.032,Inglês,COMPUTERS AND ELECTRONICS IN AGRICULTURE,01681699,A1,-99,"['Rafael Cesar Tieppo', 'ROMANELLI, THIAGO LIBÓRIO', 'MILAN, MARCOS', 'SØRENSEN, CLAUS AAGE GRØN', 'BOCHTIS, DIONYSIS']","['1', '2', '3', '4', '5']",1,"['', '', '', '', '']",Rafael Cesar Tieppo,Tieppo,"TIEPPO, R. C.;TIEPPO, RAFAEL CESAR;TIEPPO, RAFAEL CÉSAR;R. C. TIEPPO;TIEPPO, RAFAEL",Cascavel,PR,"Rafael Tieppo possui graduação em Engenharia Agícola pela Universidade Estadual do Oeste do Paraná (2001), mestrado em Engenharia Agrícola pela Universidade Estadual do Oeste do Paraná (2004) e doutorado em Engenharia de Sistemas Agrícolas pela Universidade de São Paulo, ESALQ-USP com período sanduíche na Aarhus University - Dinamarca. Atualmente é professor adjunto da Universidade do Estado de Mato Grosso. Tem experiência na área de Engenharia Agrícola, atuando no momento com os seguintes temas: agricultura digital, geoprocessamento e mecanização agrícola.",02-10-2024,Universidade do Estado de Mato Grosso,http://orcid.org/0000-0001-8132-4813,841500000008,21,modeling cost and energy demand in agricultural machinery fleets soybean and maize cultivated using notillage system
3275865819287843,Effects of the ENSO on the Variability of Precipitation and Air Temperature in Agricultural Regions of Mato Grosso State,2019,10.5539/jas.v11n9p91,Português,Journal of Agricultural Science,19169760,B3,-99,"['BARBIERI, JOÃO DANILO', 'DALLACORT, RIVANILDO', 'FREITAS, PAULO SÉRGIO LOURENÇO DE', 'ARAÚJO, DEJÂNIA VIEIRA DE', 'Rafael Cesar Tieppo', 'FENNER, WILLIAM']","['1', '2', '3', '4', '5', '6']",5,"['', '3275865819287843', '', '', '', '']",Rafael Cesar Tieppo,Tieppo,"TIEPPO, R. C.;TIEPPO, RAFAEL CESAR;TIEPPO, RAFAEL CÉSAR;R. C. TIEPPO;TIEPPO, RAFAEL",Cascavel,PR,"Rafael Tieppo possui graduação em Engenharia Agícola pela Universidade Estadual do Oeste do Paraná (2001), mestrado em Engenharia Agrícola pela Universidade Estadual do Oeste do Paraná (2004) e doutorado em Engenharia de Sistemas Agrícolas pela Universidade de São Paulo, ESALQ-USP com período sanduíche na Aarhus University - Dinamarca. Atualmente é professor adjunto da Universidade do Estado de Mato Grosso. Tem experiência na área de Engenharia Agrícola, atuando no momento com os seguintes temas: agricultura digital, geoprocessamento e mecanização agrícola.",02-10-2024,Universidade do Estado de Mato Grosso,http://orcid.org/0000-0001-8132-4813,841500000008,25,effects of the enso on the variability of precipitation and air temperature in agricultural regions of mato grosso state
3275865819287843,"Variabilidade mensal e sazonal da temperatura do solo em diferentes condições de cobertura e de profundidades na região de Tangará da Serra, Mato Grosso",2019,10.15361/1984-5529.2019v47n3p256-268,Português,CIENTÍFICA (JABOTICABAL. ONLINE),19845529,B4,-99,"['OLIVEIRA, KAROLINA ASCARI SOUZA DE', 'Rivanildo Dallacort', 'BARBIERI, JOAO DANILO', 'DANIEL, DIEGO FERNANDO', 'Rafael Cesar Tieppo', 'SANTOS, SILMARA BISPO DOS']","['1', '2', '3', '4', '5', '6']",5,"['', '1292986021348016', '', '', '', '']",Rafael Cesar Tieppo,Tieppo,"TIEPPO, R. C.;TIEPPO, RAFAEL CESAR;TIEPPO, RAFAEL CÉSAR;R. C. TIEPPO;TIEPPO, RAFAEL",Cascavel,PR,"Rafael Tieppo possui graduação em Engenharia Agícola pela Universidade Estadual do Oeste do Paraná (2001), mestrado em Engenharia Agrícola pela Universidade Estadual do Oeste do Paraná (2004) e doutorado em Engenharia de Sistemas Agrícolas pela Universidade de São Paulo, ESALQ-USP com período sanduíche na Aarhus University - Dinamarca. Atualmente é professor adjunto da Universidade do Estado de Mato Grosso. Tem experiência na área de Engenharia Agrícola, atuando no momento com os seguintes temas: agricultura digital, geoprocessamento e mecanização agrícola.",02-10-2024,Universidade do Estado de Mato Grosso,http://orcid.org/0000-0001-8132-4813,841500000008,32,variabilidade mensal sazonal temperatura solo diferentes condições cobertura profundidades região tangará serra mato grosso
3275865819287843,Influência da cobertura de braquiária na temperatura do solo cultivado com milho verde,2019,10.48075/actaiguaz.v8i3.20652,Português,Acta Iguazu,23164093,B4,-99,"['Karolina Ascari Souza de Oliveira', 'Diego Fernando Daniel', 'Rivanildo Dallacort', 'João Danilo Barbieri', 'Rafael Cesar Tieppo', 'Dejânia Vieira de Araújo']","['1', '2', '3', '4', '5', '6']",5,"['', '', '1292986021348016', '', '3275865819287843', '']",Rafael Cesar Tieppo,Tieppo,"TIEPPO, R. C.;TIEPPO, RAFAEL CESAR;TIEPPO, RAFAEL CÉSAR;R. C. TIEPPO;TIEPPO, RAFAEL",Cascavel,PR,"Rafael Tieppo possui graduação em Engenharia Agícola pela Universidade Estadual do Oeste do Paraná (2001), mestrado em Engenharia Agrícola pela Universidade Estadual do Oeste do Paraná (2004) e doutorado em Engenharia de Sistemas Agrícolas pela Universidade de São Paulo, ESALQ-USP com período sanduíche na Aarhus University - Dinamarca. Atualmente é professor adjunto da Universidade do Estado de Mato Grosso. Tem experiência na área de Engenharia Agrícola, atuando no momento com os seguintes temas: agricultura digital, geoprocessamento e mecanização agrícola.",02-10-2024,Universidade do Estado de Mato Grosso,http://orcid.org/0000-0001-8132-4813,841500000008,33,influência cobertura braquiária temperatura solo cultivado milho verde
