ISSN	Titulo	Estrato	Classificação
0010-938X	CORROSION SCIENCE	A1	
0738-8551	CRITICAL REVIEWS IN BIOTECHNOLOGY	A1	
1064-3389	CRITICAL REVIEWS IN ENVIRONMENTAL SCIENCE AND TECHNOLOGY	A1	
1040-8398	CRITICAL REVIEWS IN FOOD SCIENCE AND NUTRITION	A1	
1040-841X	CRITICAL REVIEWS IN MICROBIOLOGY	A1	
0735-2689	CRITICAL REVIEWS IN PLANT SCIENCES	A1	
1848-9672	CROATIAN JOURNAL OF FOREST ENGINEERING	C	
1836-0947	CROP & PASTURE SCIENCE (PRINT)	A3	
1836-5795	CROP AND PASTURE SCIENCE	A3	
1518-7853	CROP BREEDING AND APPLIED BIOTECHNOLOGY (IMPRESSO)	A4	
1984-7033	CROP BREEDING AND APPLIED BIOTECHNOLOGY (ONLINE)	A4	
2632-7309	CROP BREEDING, GENETICS AND GENOMICS	B4	
0261-2194	CROP PROTECTION	A2	
0011-183X	CROP SCIENCE	A2	
0011-2240	CRYOBIOLOGY (PRINT)	A2	
0143-2044	CRYO-LETTERS	B1	
0181-1584	CRYPTOGAMIE. MYCOLOGIE	A1	
1466-8033	CRYSTENGCOMM (CAMBRIDGE. ONLINE)	A2	
0122-1450	CUADERNOS DE DESARROLLO RURAL	B2	
0326-551X	CUADERNOS DE HERPETOLOGÍA	B4	
1659-4266	CUADERNOS DE INVESTIGACION	B4	
1575-2410	CUADERNOS DE LA SOCIEDAD ESPAÑOLA DE CIENCIAS FORESTALES	B4	
0864-0408	CUBAN JOURNAL OF AGRICULTURAL SCIENCE	B4	
1516-358X	CULTIVAR GRANDES CULTURAS	C	
1518-3165	CULTIVAR HF (PELOTAS)	C	
1676-0158	CULTIVAR MÁQUINAS	C	
1819-4087	CULTIVOS TROPICALES	B4	
0258-5936	CULTIVOS TROPICALES	B4	
0104-1010	CULTURA AGRONOMICA (UNESP. ILHA SOLTEIRA)	B4	
1657-463X	CULTURA CIENTIFICA	C	
2317-2436	CURRENT AGRICULTURAL SCIENCE AND TECHNOLOGY	B4	
2347-4688	CURRENT AGRICULTURE RESEARCH JOURNAL	B4	
1567-2050	CURRENT ALZHEIMER RESEARCH	A2	
2452-2724	CURRENT APPLIED POLYMER SCIENCE (ONLINE)	B4	
1573-4072	CURRENT BIOACTIVE COMPOUNDS	B1	
0960-9822	CURRENT BIOLOGY	A1	
2211-5501	CURRENT BIOTECHNOLOGY	B1	
1568-0096	CURRENT CANCER DRUG TARGETS (PRINT)	A3	
2211-5447	CURRENT CATALYSIS	B4	
0974-0953	CURRENT CONSERVATION	B4	
2475-2991	CURRENT DEVELOPMENTS IN NUTRITION	B3	
1873-5592	CURRENT DRUG TARGETS	A3	
2198-6436	CURRENT FORESTRY REPORTS	A1	
1345-5834	CURRENT HERPETOLOGY	B3	
1467-3037	CURRENT ISSUES IN MOLECULAR BIOLOGY (PRINT)	A4	
0929-8673	CURRENT MEDICINAL CHEMISTRY	A1	
1432-0991	CURRENT MICROBIOLOGY	B1	
0343-8651	CURRENT MICROBIOLOGY (PRINT)	B1	
2212-3881	CURRENT NUTRITION & FOOD SCIENCE	B2	
1573-4013	CURRENT NUTRITION AND FOOD SCIENCE	B2	
2468-5844	CURRENT OPINION IN ENVIRONMENTAL SCIENCE AND HEALTH	A2	
1877-3435	CURRENT OPINION IN ENVIRONMENTAL SUSTAINABILITY (PRINT)	A1	
2214-7993	CURRENT OPINION IN FOOD SCIENCE	A1	
2214-5745	CURRENT OPINION IN INSECT SCIENCE	A1	
1369-5274	CURRENT OPINION IN MICROBIOLOGY	A1	
1369-5266	CURRENT OPINION IN PLANT BIOLOGY	A1	
1879-6257	CURRENT OPINION IN VIROLOGY	A1	
1385-2728	CURRENT ORGANIC CHEMISTRY	A4	
1570-1794	CURRENT ORGANIC SYNTHESIS	B1	
1389-2010	CURRENT PHARMACEUTICAL BIOTECHNOLOGY (PRINT)	A3	
1381-6128	CURRENT PHARMACEUTICAL DESIGN (PRINT)	A3	
2214-6628	CURRENT PLANT BIOLOGY	A2	
1389-2037	CURRENT PROTEIN AND PEPTIDE SCIENCE	B1	
2229-2225	CURRENT RESEARCH IN ENVIRONMENTAL & APPLIED MYCOLOGY	B3	
0011-3891	CURRENT SCIENCE (BANGALORE)	A3	
1568-0266	CURRENT TOPICS IN MEDICINAL CHEMISTRY (PRINT)	A2	
1534-6250	CURRENT TREATMENT OPTIONS IN INFECTIOUS DISEASES	C	
2572-1151	CURRENT TRENDS IN BIOMEDICAL ENGINEERING & BIOSCIENCES	B4	
1355-4905	CURTIS'S BOTANICAL MAGAZINE (1995. PRINT)	C	
1808-2882	CUSTOS E AGRONEGOCIO ONLINE	A3	
1947-6345	CYTA: JOURNAL OF FOOD (ONLINE)	A3	
1424-8581	CYTOGENETIC AND GENOME RESEARCH (PRINTED ED.)	B2	
1043-4666	CYTOKINE	A4	
0011-4545	CYTOLOGIA	B1	
1212-1819	CZECH JOURNAL OF ANIMAL SCIENCE	A4	
1212-1800	CZECH JOURNAL OF FOOD SCIENCES	B1	
1477-9226	DALTON TRANSACTIONS (2003. PRINT)	A1	
0011-6793	DARWINIANA	B3	
2306-5729	DATA	A4	
1758-0463	DATABASE: THE JOURNAL OF BIOLOGICAL DATABASES AND CURATION	A1	
2175-6600	DEBATES EM EDUCAÇÃO	A2	
0967-0645	DEEP-SEA RESEARCH. PART 2. TROPICAL STUDIES IN OCEANOGRAPHY	A1	
1662-9507	DEFECT AND DIFFUSION FORUM	B2	
1988-5245	DELOS: DESARROLLO LOCAL SOSTENIBLE	B1	
2238-913X	DEMETRA: ALIMENTAÇÃO, NUTRIÇÃO & SAÚDE	B2	
1641-1307	DENDROBIOLOGY	A3	
1125-7865	DENDROCHRONOLOGIA (VERONA)	A2	
0109-5641	DENTAL MATERIALS	A1	
0014-0309	DER ERWERBSOBSTBAU (HEIDELBERG)	A4	
2317-949X	DESAFIO ONLINE	B1	
2359-3652	DESAFIOS: REVISTA INTERDISCIPLINAR DA UNIVERSIDADE FEDERAL DO TOCANTINS	A4	
1944-3986	DESALINATION AND WATER TREATMENT (ONLINE)	A3	
1944-3994	DESALINATION AND WATER TREATMENT (PRINT)	A3	
2176-9109	DESENVOLVIMENTO E MEIO AMBIENTE	B2	
1518-952X	DESENVOLVIMENTO E MEIO AMBIENTE (UFPR)	B2	
2237-6453	DESENVOLVIMENTO EM QUESTÃO	A4	
2594-5815	DESENVOLVIMENTO, FRONTEIRAS E CIDADANIA	B2	
2237-9029	DESENVOLVIMENTO REGIONAL EM DEBATE	A2	
2446-5496	DESENVOLVIMENTO SOCIOECONÔMICO EM DEBATE	B1	
2318-9282	DESIDADES - REVISTA ELETRÔNICA DE DIVULGAÇÃO CIENTÍFICA DA INFÂNCIA E JUVENTUDE	B1	
0012-1606	DEVELOPMENTAL BIOLOGY (PRINT)	A2	
0732-8893	DIAGNOSTIC MICROBIOLOGY AND INFECTIOUS DISEASE	A4	
2075-4418	DIAGNOSTICS	B3	
1678-0493	DIÁLOGOS & CIÊNCIA (ONLINE)	B1	
2236-1499	DIÁLOGOS: REVISTA DE ESTUDOS LINGUÍSTICOS, LITERÁRIOS, CULTURAIS E DA CONTEMPORANEIDADE	B3	
0925-9635	DIAMOND AND RELATED MATERIALS	A2	
1989-5240	DIDÁCTICAS ESPECÍFICAS	A3	
0013-9998	DIE ERDE (BERLIN)	A4	
2296-3642	DIFFUSION FOUNDATIONS	B2	
1748-3115	DISABILITY AND REHABILITATION: ASSISTIVE TECHNOLOGY	A2	
2176-462X	DISCIPLINARUM SCIENTIA. SÉRIE CIÊNCIAS NATURAIS E TECNOLÓGICAS	B2	
1981-2841	DISCIPLINARUM SCIENTIA. SÉRIE CIÊNCIAS NATURAIS E TECNOLÓGICAS	B2	
0177-5103	DISEASES OF AQUATIC ORGANISMS	A4	
1983-8921	DIVERS@! (MATINHOS)	B1	
2527-0044	DIVERSIDADE E GESTÃO (ONLINE)	C	
2525-5215	DIVERSITAS JOURNAL	B3	
1424-2818	DIVERSITY	A4	
1472-4642	DIVERSITY AND DISTRIBUTIONS (ONLINE)	A1	
1366-9516	DIVERSITY AND DISTRIBUTIONS (PRINT)	A1	
1340-2838	DNA RESEARCH	A2	
1676-7659	DOCUMENTOS - EMBRAPA CAPRINOS	C	
1516-845X	DOCUMENTOS (EMBRAPA AGROPECUÁRIA OESTE. IMPRESSO)	C	
1516-8840	DOCUMENTOS (EMBRAPA CLIMA TEMPERADO. IMPRESSO)	C	
1516-781X	DOCUMENTOS (EMBRAPA SOJA)	C	
0739-7240	DOMESTIC ANIMAL ENDOCRINOLOGY	A1	
1559-3258	DOSE-RESPONSE	A4	
0070-7333	DROSOPHILA INFORMATION SERVICE	C	
0148-0545	DRUG AND CHEMICAL TOXICOLOGY (NEW YORK, N.Y. 1978)	A3	
0737-3937	DRYING TECHNOLOGY	A2	
1532-2300	DRYING TECHNOLOGY (ON LINE)	A2	
0012-7361	DYNA	C	
0012-7353	DYNA (MEDELLÍN)	B2	
2318-4051	EAD & TECNOLOGIAS DIGITAIS NA EDUCAÇÃO	B1	
2177-8310	EAD EM FOCO - REVISTA DE EDUCAÇÃO A DISTÂNCIA	A2	
0012-821X	EARTH AND PLANETARY SCIENCE LETTERS	A1	
1087-3562	EARTH INTERACTIONS	A2	
0197-9337	EARTH SURFACE PROCESSES AND LANDFORMS (PRINT)	A1	
1866-3516	EARTH SYSTEM SCIENCE DATA	A1	
0012-8252	EARTH-SCIENCE REVIEWS	A1	
2617-7277	EAST AFRICAN SCHOLARS JOURNAL OF AGRICULTURE AND LIFE SCIENCES (ONLINE)	B4	
2352-3964	EBIOMEDICINE	A1	
2177-5087	ECCOM - EDUCAÇÃO, CULTURA E COMUNICAÇÃO	B1	
1678-4618	ECLÉTICA QUÍMICA	B3	
0906-7590	ECOGRAPHY (COPENHAGEN)	A1	
1936-0592	ECOHYDROLOGY	A1	
1642-3593	ECOHYDROLOGY & HYDROBIOLOGY	A4	
1667-782X	ECOLOGÍA AUSTRAL (EN LÍNEA)	B2	
2316-980X	ECOLOGIA E NUTRIÇÃO FLORESTAL	B4	
1051-0761	ECOLOGICAL APPLICATIONS	A1	
1476-945X	ECOLOGICAL COMPLEXITY (PRINT)	A3	
0921-8009	ECOLOGICAL ECONOMICS (AMSTERDAM)	A1	
0925-8574	ECOLOGICAL ENGINEERING	A1	
1365-2311	ECOLOGICAL ENTOMOLOGY ONLINE	A2	
0307-6946	ECOLOGICAL ENTOMOLOGY (PRINT)	A2	
1470-160X	ECOLOGICAL INDICATORS	A1	
1574-9541	ECOLOGICAL INFORMATICS (PRINT)	A1	
0304-3800	ECOLOGICAL MODELLING	A2	
0012-9615	ECOLOGICAL MONOGRAPHS	A1	
2192-1709	ECOLOGICAL PROCESSES	A3	
0912-3814	ECOLOGICAL RESEARCH	A3	
2688-8319	ECOLOGICAL SOLUTIONS AND EVIDENCE	C	
1939-9170	ECOLOGY	A1	
2045-7758	ECOLOGY AND EVOLUTION	A2	
1708-3087	ECOLOGY AND SOCIETY: A JOURNAL OF INTEGRATIVE SCIENCE FOR RESILIENCE AND SUSTAINABILITY	A1	
0012-9658	ECOLOGY (BROOKLYN, NEW YORK, N.Y.)	A1	
1461-0248	ECOLOGY LETTERS	A1	
1461-023X	ECOLOGY LETTERS (PRINT)	A1	
0367-0244	ECOLOGY OF FOOD AND NUTRITION	A4	
1517-7580	ECONOMIA	A1	
2317-627X	ECONOMIA & REGIÃO	B1	
1413-8050	ECONOMIA APLICADA (IMPRESSO)	A3	
1980-5330	ECONOMIA APLICADA (ONLINE)	A3	
2595-833X	ECONOMIA E DESENVOLVIMENTO (SANTA MARIA, ONLINE)	B2	
0104-0618	ECONOMIA E SOCIEDADE (UNICAMP. IMPRESSO)	A2	
0013-0001	ECONOMIC BOTANY	A2	
1545-2921	ECONOMICS BULLETIN	A2	
1195-6860	ÉCOSCIENCE (SAINTE-FOY)	B1	
2007-901X	ECOSISTEMAS Y RECURSOS AGROPECUARIOS	B2	
2150-8925	ECOSPHERE	A2	
2096-4129	ECOSYSTEM HEALTH AND SUSTAINABILITY	A1	
2212-0416	ECOSYSTEM SERVICES	A1	
2639-5916	ECOSYSTEMS AND PEOPLE	A2	
1432-9840	ECOSYSTEMS (NEW YORK. PRINT)	A1	
2317-9643	ECOTOXICOLOGY AND ENVIRONMENTAL CONTAMINATION	B4	
0147-6513	ECOTOXICOLOGY AND ENVIRONMENTAL SAFETY	A1	
1573-3017	ECOTOXICOLOGY (DORDRECHT. ONLINE)	A2	
0963-9292	ECOTOXICOLOGY (LONDON)	A2	
0101-756X	EDUCAÇÃO AGRÍCOLA SUPERIOR	B4	
2238-1279	EDUCAÇÃO E CULTURA CONTEMPORÂNEA (ONLINE)	A2	
0102-1117	EDUCAÇÃO EM DEBATE (UFC)	B1	
1983-3156	EDUCAÇÃO MATEMÁTICA PESQUISA (ONLINE)	A1	
1870-8404	EDUCACION QUIMICA	A1	
0187-893X	EDUCACIÓN QUÍMICA	A1	
2358-1468	EDUCAMAZÔNIA	B1	
1981-4712	EDUCERE ET EDUCARE (VERSÃO ELETRÔNICA)	A4	
1831-4732	EFSA JOURNAL	A3	
1687-8809	EGYPTIAN ACADEMIC JOURNAL OF BIOLOGICAL SCIENCES. A, ENTOMOLOGY	C	
1110-1768	EGYPTIAN JOURNAL OF BIOLOGICAL PEST CONTROL	B2	
1521-4109	ELECTROANALYSIS	A3	
1040-0397	ELECTROANALYSIS (NEW YORK, N.Y.)	A3	
1388-2481	ELECTROCHEMISTRY COMMUNICATIONS	A2	
0013-4686	ELECTROCHIMICA ACTA	A1	
0717-3458	ELECTRONIC JOURNAL OF BIOTECHNOLOGY	A3	
0173-0835	ELECTROPHORESIS (WEINHEIM. PRINT)	A3	
2175-0688	E-LEGIS	A4	
2325-1026	ELEMENTA: SCIENCE OF THE ANTHROPOCENE	A1	
2316-4360	ÉLISÉE - REVISTA DE GEOGRAFIA DA UEG	B1	
2229-712X	ELIXIR INTERNATIONAL JOURNAL	C	
1982-7814	EMANCIPAÇÃO (ONLINE) (PONTA GROSSA)	A2	
1080-6059	EMERGING INFECTIOUS DISEASES (ONLINE)	A1	
1566-0141	EMERGING MARKETS REVIEW	A1	
1021-1357	EMIRATES JOURNAL OF FOOD AND AGRICULTURE	A4	
2079-052X	EMIRATES JOURNAL OF FOOD AND AGRICULTURE	A4	
2079-0538	EMIRATES JOURNAL OF FOOD AND AGRICULTURE (ONLINE)	A4	
2316-9303	E-MOSAICOS REVISTA MULTIDISCIPLINAR DE ENSINO, PESQUISA, EXTENSÃO E CULTURA DO INSTITUTO DE APLICAÇÃO FERNANDO RODRIGUES DA SILVEIRA (CAP-UERJ)	B2	
0377-7332	EMPIRICAL ECONOMICS	A1	
2238-0515	EMPREENDEDORISMO, GESTÃO E NEGÓCIOS REVISTA DO CURSO DE ADMINISTRAÇÃO	B2	
2317-2606	ENCICLOPEDIA BIOSFERA	B4	
2594-9152	ENCONTRO REGIONAL DE AGROECOLOGIA DO NORDESTE	B4	
1808-8759	ENERGIA NA AGRICULTURA	B4	
2359-6562	ENERGIA NA AGRICULTURA	B4	
0102-9169	ENERGIA NA AGRICULTURA (UNESP. BOTUCATU. IMPRESSO)	B4	
1996-1073	ENERGIES (BASEL)	A2	
1520-5029	ENERGY & FUELS (ONLINE)	A1	
0887-0624	ENERGY & FUELS (PRINT)	A1	
0378-7788	ENERGY AND BUILDINGS	A1	
0196-8904	ENERGY CONVERSION AND MANAGEMENT	A1	
2363-7692	ENERGY, ECOLOGY AND ENVIRONMENT (PRINT)	A2	
0140-9883	ENERGY ECONOMICS	A1	
0360-5442	ENERGY (OXFORD)	A1	
0301-4215	ENERGY POLICY	A1	
2050-0505	ENERGY SCIENCE & ENGINEERING	A4	
1556-7036	ENERGY SOURCES. PART A, RECOVERY, UTILIZATION, AND ENVIRONMENTAL EFFECTS	A4	
0104-4419	ENFERMAGEM REVISTA	B1	
1688-8375	ENFERMERÍA	B1	
1984-882X	ENFOQUE	A3	
1808-4389	ENGENHARIA AGRÍCOLA (CD-ROM)	B1	
0100-6916	ENGENHARIA AGRÍCOLA (IMPRESSO)	B1	
1809-0664	ENGENHARIA AMBIENTAL (ONLINE)	B4	
1414-3984	ENGENHARIA NA AGRICULTURA (IMPRESSO)	B4	
2175-6813	ENGENHARIA NA AGRICULTURA (ONLINE)	B4	
1413-4152	ENGENHARIA SANITÁRIA E AMBIENTAL	A4	
1809-4457	ENGENHARIA SANITÁRIA E AMBIENTAL (ONLINE)	A4	
2317-6717	ENGEVISTA - REVISTA DA ESCOLA DE ENGENHARIA DA UFF	B2	
1415-7314	ENGEVISTA (UFF)	B2	
2095-8099	ENGINEERING	A3	
1881-8366	ENGINEERING IN AGRICULTURE, ENVIRONMENT AND FOOD	A4	
1618-0240	ENGINEERING IN LIFE SCIENCES (PRINT)	A3	
1518-1014	ENSAIOS E CIÊNCIA (CD-ROM)	B1	
2178-695X	ENSAIOS E CIÊNCIA: CIÊNCIAS BIOLÓGICAS, AGRÁRIAS E DA SAÚDE	B1	
1415-6938	ENSAIOS E CIÊNCIA: CIÊNCIAS BIOLÓGICAS, AGRÁRIAS E DA SAÚDE	B1	
1980-2668	ENSAIOS FEE (ONLINE)	B1	
2237-4450	ENSINO DE CIÊNCIAS E TECNOLOGIA EM REVISTA	A4	
1983-7011	ENSINO, SAÚDE E AMBIENTE	B1	
1983-0572	ENTOMOBRASILIS (VASSOURAS)	B4	
0013-8703	ENTOMOLOGIA EXPERIMENTALIS ET APPLICATA (PRINT)	A2	
0171-8177	ENTOMOLOGIA GENERALIS	A1	
1947-5136	ENTOMOLOGICA AMERICANA (NEW YORK. PRINT)	A4	
2675-1305	ENTOMOLOGICAL COMMUNICATIONS	C	
0013-872X	ENTOMOLOGICAL NEWS	B3	
1343-8786	ENTOMOLOGICAL SCIENCE (TOKYO)	A4	
1317-5262	ENTOMOTROPICA	C	
1099-4300	ENTROPY (BASEL. ONLINE)	A2	
1355-770X	ENVIRONMENT AND DEVELOPMENT ECONOMICS (PRINT)	A3	
2331-6268	ENVIRONMENT AND ECOLOGY RESEARCH (ONLINE)	B4	
1573-2975	ENVIRONMENT, DEVELOPMENT AND SUSTAINABILITY	A2	
1387-585X	ENVIRONMENT, DEVELOPMENT AND SUSTAINABILITY	A2	
0160-4120	ENVIRONMENT INTERNATIONAL	A1	
1352-8505	ENVIRONMENTAL AND ECOLOGICAL STATISTICS	A4	
0098-8472	ENVIRONMENTAL AND EXPERIMENTAL BOTANY	A1	
2665-9727	ENVIRONMENTAL AND SUSTAINABILITY INDICATORS	B3	
1461-4103	ENVIRONMENTAL ARCHAEOLOGY	A1	
1448-2517	ENVIRONMENTAL CHEMISTRY (COLLINGWOOD. PRINT)	A2	
1610-3653	ENVIRONMENTAL CHEMISTRY LETTERS (PRINT)	A1	
0376-8929	ENVIRONMENTAL CONSERVATION	A2	
2211-4645	ENVIRONMENTAL DEVELOPMENT	A1	
1866-6299	ENVIRONMENTAL EARTH SCIENCES (INTERNET)	A2	
1866-6280	ENVIRONMENTAL EARTH SCIENCES (PRINT)	A2	
1582-9596	ENVIRONMENTAL ENGINEERING AND MANAGEMENT JOURNAL (PRINT)	B1	
1092-8758	ENVIRONMENTAL ENGINEERING SCIENCE	A4	
0046-225X	ENVIRONMENTAL ENTOMOLOGY	A3	
0269-4042	ENVIRONMENTAL GEOCHEMISTRY AND HEALTH	A2	
0195-9255	ENVIRONMENTAL IMPACT ASSESSMENT REVIEW	A1	
0364-152X	ENVIRONMENTAL MANAGEMENT (NEW YORK)	A2	
1462-2912	ENVIRONMENTAL MICROBIOLOGY (PRINT)	A1	
1758-2229	ENVIRONMENTAL MICROBIOLOGY REPORTS	A1	
1364-8152	ENVIRONMENTAL MODELLING & SOFTWARE	A1	
1573-2959	ENVIRONMENTAL MONITORING AND ASSESSMENT (DORDRECHT. ONLINE)	A3	
0167-6369	ENVIRONMENTAL MONITORING AND ASSESSMENT (PRINT)	A3	
0269-7491	ENVIRONMENTAL POLLUTION (1987)	A1	
1944-7442	ENVIRONMENTAL PROGRESS & SUSTAINABLE ENERGY (PRINT)	A3	
1088-1913	ENVIRONMENTAL QUALITY MANAGEMENT	A4	
1520-6483	ENVIRONMENTAL QUALITY MANAGEMENT	A4	
1748-9326	ENVIRONMENTAL RESEARCH LETTERS	A1	
0013-9351	ENVIRONMENTAL RESEARCH (NEW YORK, N.Y. PRINT)	A1	
1462-9011	ENVIRONMENTAL SCIENCE & POLICY	A1	
0013-936X	ENVIRONMENTAL SCIENCE & TECHNOLOGY	A1	
1520-5851	ENVIRONMENTAL SCIENCE & TECHNOLOGY	A1	
0944-1344	ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH INTERNATIONAL	A2	
2051-8153	ENVIRONMENTAL SCIENCE: NANO	A1	
2190-4715	ENVIRONMENTAL SCIENCES EUROPE	A2	
2190-4707	ENVIRONMENTAL SCIENCES EUROPE	A2	
2674-6492	ENVIRONMENTAL SCIENTIAE	B4	
0959-3330	ENVIRONMENTAL TECHNOLOGY	A2	
2352-1864	ENVIRONMENTAL TECHNOLOGY & INNOVATION	A2	
0730-7268	ENVIRONMENTAL TOXICOLOGY AND CHEMISTRY	A2	
1382-6689	ENVIRONMENTAL TOXICOLOGY AND PHARMACOLOGY	A2	
1520-4081	ENVIRONMENTAL TOXICOLOGY (PRINT)	A1	
1614-7499	ENVIRONMETAL SCIENCE AND POLLUTION RESEARCH INTERNATIONAL (INTERNET)	A2	
1597-815X	ENVIRONTROPICA	C	
0141-0229	ENZYME AND MICROBIAL TECHNOLOGY	A2	
2090-0406	ENZYME RESEARCH (PRINT)	A4	
0950-2688	EPIDEMIOLOGY AND INFECTION (PRINT)	A4	
1518-2487	EPTIC (UFS)	B1	
0425-1644	EQUINE VETERINARY JOURNAL	A1	
2358-5390	E&S ENGINEERING AND SCIENCE	B2	
1315-0006	ESPACIO ABIERTO (CARACAS. 1992)	A4	
0798-1015	ESPACIOS (CARACAS)	C	
2237-3071	ESPAÇO ABERTO, PPGG - UFRJ	A1	
1390-8103	ESPAMCIENCIA	B4	
1516-6406	ESSENTIA (SOBRAL/CE)	B3	
1809-046X	ESTAÇÃO CIENTÍFICA (FESJF. ONLINE)	A1	
2179-1902	ESTAÇÃO CIENTÍFICA (UNIFAP)	B1	
0272-7714	ESTUARINE, COASTAL AND SHELF SCIENCE (PRINT)	A2	
1133-3197	ESTUDIOS DE ECONOMÍA APLICADA	A4	
0327-5841	ESTUDIOS Y PERSPECTIVAS EN TURISMO	A3	
1851-1732	ESTUDIOS Y PERSPECTIVAS EN TURISMO (EN LÍNEA)	A3	
1983-036X	ESTUDO & DEBATE (ONLINE)	B2	
1806-9592	ESTUDOS AVANÇADOS (USP)	A1	
0103-4014	ESTUDOS AVANÇADOS (USP)	A1	
1980-5357	ESTUDOS ECONÔMICOS	A1	
1983-196X	ESTUDOS EM DESIGN (ONLINE)	A1	
1806-9584	ESTUDOS FEMINISTAS	A1	
2526-7752	ESTUDOS SOCIEDADE E AGRICULTURA (ONLINE)	A4	
1413-0580	ESTUDOS SOCIEDADE E AGRICULTURA (UFRRJ)	A4	
2159-8126	ETHNOBIOLOGY LETTERS	A4	
1547-3465	ETHNOBOTANY RESEARCH AND APPLICATIONS	B1	
2448-1998	ETHNOSCIENTIA	C	
0179-1613	ETHOLOGY	A3	
1439-0310	ETHOLOGY	A3	
0394-9370	ETHOLOGY ECOLOGY & EVOLUTION (TESTO STAMPATO)	A3	
1573-5060	EUPHYTICA (DORDRECHT. ONLINE)	A2	
0014-2336	EUPHYTICA (WAGENINGEN)	A2	
2147-4249	EURASIAN JOURNAL OF SOIL SCIENCE	B3	
1478-0917	EUROCHOICES (UCKFIELD)	A4	
2286-4822	EUROPEAN ACADEMIC RESEARCH	C	
2063-5346	EUROPEAN CHEMICAL BULLETIN	C	
1438-2377	EUROPEAN FOOD RESEARCH AND TECHNOLOGY	A2	
1161-0301	EUROPEAN JOURNAL OF AGRONOMY	A1	
1802-8829	EUROPEAN JOURNAL OF ENTOMOLOGY	A4	
1210-5759	EUROPEAN JOURNAL OF ENTOMOLOGY (CESKÉ BUDEJOVICE, PRINT)	A4	
1612-4669	EUROPEAN JOURNAL OF FOREST RESEARCH (PRINT)	A1	
1611-4426	EUROPEAN JOURNAL OF HORTICULTURAL SCIENCE (2003. PRINT)	A4	
1438-7697	EUROPEAN JOURNAL OF LIPID SCIENCE AND TECHNOLOGY (PRINT)	A2	
0223-5234	EUROPEAN JOURNAL OF MEDICINAL CHEMISTRY	A1	
2231-0894	EUROPEAN JOURNAL OF MEDICINAL PLANTS	B3	
0909-8836	EUROPEAN JOURNAL OF ORAL SCIENCES	A2	
1434-193X	EUROPEAN JOURNAL OF ORGANIC CHEMISTRY (PRINT)	A3	
0928-0987	EUROPEAN JOURNAL OF PHARMACEUTICAL SCIENCES	A1	
0014-2999	EUROPEAN JOURNAL OF PHARMACOLOGY	A3	
0967-0262	EUROPEAN JOURNAL OF PHYCOLOGY (PRINT)	A2	
0929-1873	EUROPEAN JOURNAL OF PLANT PATHOLOGY	A2	
1573-8469	EUROPEAN JOURNAL OF PLANT PATHOLOGY	A2	
1101-1262	EUROPEAN JOURNAL OF PUBLIC HEALTH	A1	
2279-7254	EUROPEAN JOURNAL OF REMOTE SENSING	A2	
1164-5563	EUROPEAN JOURNAL OF SOIL BIOLOGY	A1	
1365-2389	EUROPEAN JOURNAL OF SOIL SCIENCE	A2	
1351-0754	EUROPEAN JOURNAL OF SOIL SCIENCE (PRINT)	A2	
2118-9773	EUROPEAN JOURNAL OF TAXONOMY	A4	
1612-4642	EUROPEAN JOURNAL OF WILDLIFE RESEARCH (2004. PRINT)	A4	
0018-3768	EUROPEAN JOURNAL OF WOOD AND WOOD PRODUCTS	A2	
1436-736X	EUROPEAN JOURNAL OF WOOD AND WOOD PRODUCTS	A2	
0014-3057	EUROPEAN POLYMER JOURNAL	A1	
1857-7431	EUROPEAN SCIENTIFIC JOURNAL	C	
1741-4288	EVIDENCE-BASED COMPLEMENTARY AND ALTERNATIVE MEDICINE (ONLINE)	A3	
1741-427X	EVIDENCE-BASED COMPLEMENTARY AND ALTERNATIVE MEDICINE (PRINT)	A3	
2236-6059	EVIDÊNCIA - CIÊNCIA E BIOTECNOLOGIA	B1	
1519-5287	EVIDÊNCIA (UNOESC)	B1	
1558-5646	EVOLUTION	A1	
1752-4571	EVOLUTIONARY APPLICATIONS	A1	
0269-7653	EVOLUTIONARY ECOLOGY	A2	
1984-3151	E-XACTA (BELO HORIZONTE)	B3	
1983-9308	EXACTA (ONLINE)	B1	
2178-0471	EXATAS ONLINE - REVISTA CIENTÍFICA DO DEPARTAMENTO DE QUÍMICA E EXATAS	B1	
1982-2413	EXPERIÊNCIAS EM ENSINO DE CIÊNCIAS (UFRGS)	B1	
0168-8162	EXPERIMENTAL & APPLIED ACAROLOGY	A3	
1572-9702	EXPERIMENTAL & APPLIED ACAROLOGY (DORDRECHT. ONLINE)	A3	
0014-4797	EXPERIMENTAL AGRICULTURE (PRINT)	A3	
0014-4894	EXPERIMENTAL PARASITOLOGY	A4	
2516-712X	EXPERIMENTAL RESULTS	C	
1473-7175	EXPERT REVIEW OF NEUROTHERAPEUTICS	A2	
0957-4174	EXPERT SYSTEMS WITH APPLICATIONS	A1	
2451-9766	EXPOSURE AND HEALTH	A1	
2358-8195	EXPRESSA EXTENSÃO	B3	
1414-4190	EXPRESSA EXTENSÃO (UFPEL)	B3	
2358-7180	EXTENSÃO EM FOCO	B3	
2318-1796	EXTENSÃO RURAL	B4	
1415-7802	EXTENSÃO RURAL (SANTA MARIA)	B4	
