ISSN	Titulo	Estrato	Classificação
1405-8421	ECONOMÍA, SOCIEDAD Y TERRITORIO	B1	
2448-6183	ECONOMÍA, SOCIEDAD Y TERRITORIO	B1	
2178-0587	ECONOMIC ANALYSIS OF LAW REVIEW	A3	
0013-0001	ECONOMIC BOTANY	A2	
1517-1302	ECONÔMICA (NITERÓI)	B1	
1545-2921	ECONOMICS BULLETIN	A2	
1864-6042	ECONOMICS. JOURNAL ARTICLES	A2	
0013-0559	ECONOMIE RURALE (PARIS)	B3	
1942-9347	ECOPSYCHOLOGY	A3	
2150-8925	ECOSPHERE	A2	
2212-0416	ECOSYSTEM SERVICES	A1	
2639-5916	ECOSYSTEMS AND PEOPLE	A2	
1432-9840	ECOSYSTEMS (NEW YORK. PRINT)	A1	
2317-9643	ECOTOXICOLOGY AND ENVIRONMENTAL CONTAMINATION	B4	
0147-6513	ECOTOXICOLOGY AND ENVIRONMENTAL SAFETY	A1	
0963-9292	ECOTOXICOLOGY (LONDON)	A2	
2675-8946	ECOTURISMO & CONSERVAÇÃO	C	
1413-4411	EDENTATA (BELO HORIZONTE)	C	
2359-2087	EDUCA - REVISTA MULTIDISCIPLINAR EM EDUCAÇÃO	B1	
1678-4626	EDUCAÇÃO & SOCIEDADE	A1	
0101-7330	EDUCAÇÃO & SOCIEDADE (IMPRESSO)	A1	
0101-756X	EDUCAÇÃO AGRÍCOLA SUPERIOR	B4	
2675-3782	EDUCAÇÃO AMBIENTAL (BRASIL)	C	
2237-1648	EDUCAÇÃO, CULTURA E SOCIEDADE	B1	
1807-2194	EDUCAÇÃO E CULTURA CONTEMPORÂNEA	A2	
2238-1279	EDUCAÇÃO E CULTURA CONTEMPORÂNEA (ONLINE)	A2	
1982-596X	EDUCAÇÃO E FILOSOFIA (ONLINE)	A2	
1678-4634	EDUCAÇÃO E PESQUISA	A1	
1517-9702	EDUCAÇÃO E PESQUISA (USP.IMPRESSO)	A1	
2238-8346	EDUCAÇÃO E POLÍTICAS EM DEBATE	A4	
0100-3143	EDUCAÇÃO E REALIDADE	A1	
0102-1117	EDUCAÇÃO EM DEBATE (UFC)	B1	
2317-0093	EDUCAÇÃO EM FOCO (UEMG) ONLINE	A4	
2178-8359	EDUCACAO EM PERSPECTIVA (ONLINE)	A2	
2527-0915	EDUCAÇÃO EM QUÍMICA EN PUNTO DE VISTA	A3	
1982-6621	EDUCAÇÃO EM REVISTA (UFMG - ONLINE)	A1	
2317-904X	EDUCAÇÃO MATEMÁTICA EM REVISTA	A2	
1518-8221	EDUCAÇÃO MATEMÁTICA EM REVISTA-RS	B2	
1983-3156	EDUCAÇÃO MATEMÁTICA PESQUISA (ONLINE)	A1	
1809-3760	EDUCAÇÃO ON-LINE (PUCRJ)	A4	
1984-6444	EDUCAÇÃO (SANTA MARIA. ONLINE)	A2	
1676-2592	EDUCAÇÃO TEMÁTICA DIGITAL	A1	
1981-8106	EDUCAÇÃO: TEORIA E PRÁTICA	A2	
1134-0258	EDUCACIÓ I HISTÒRIA: REVISTA D'HISTÒRIA DE L'EDUCACIÓ	B1	
0187-893X	EDUCACIÓN QUÍMICA	A1	
2358-1468	EDUCAMAZÔNIA	B1	
1984-0411	EDUCAR EM REVISTA	A1	
0104-4060	EDUCAR EM REVISTA (IMPRESSO)	A1	
1842-077X	EDUCATIA PLUS	B2	
1749-7728	EDUCATION FOR CHEMICAL ENGINEERS	A2	
1983-7771	EDUCATIVA (GOIÂNIA. ONLINE)	A4	
1809-5208	EDUCERE ET EDUCARE (IMPRESSO)	A4	
1981-4712	EDUCERE ET EDUCARE (VERSÃO ELETRÔNICA)	A4	
1982-1123	EDUCERE: REVISTA DA EDUCAÇÃO DA UNIPAR (ONLINE)	B1	
1687-8809	EGYPTIAN ACADEMIC JOURNAL OF BIOLOGICAL SCIENCES. A, ENTOMOLOGY	C	
2317-6385	EINSTEIN (SAO PAULO)	A4	
0378-7796	ELECTRIC POWER SYSTEMS RESEARCH (PRINT)	A1	
0948-7921	ELECTRICAL ENGINEERING (BERLIN. PRINT)	A3	
1521-4109	ELECTROANALYSIS	A3	
1040-0397	ELECTROANALYSIS (NEW YORK, N.Y.)	A3	
1868-2529	ELECTROCATALYSIS (PRINT)	A4	
1388-2481	ELECTROCHEMISTRY COMMUNICATIONS	A2	
0013-4686	ELECTROCHIMICA ACTA	A1	
0173-0835	ELECTROPHORESIS (WEINHEIM. PRINT)	A3	
2175-0688	E-LEGIS	A4	
2325-1026	ELEMENTA: SCIENCE OF THE ANTHROPOCENE	A1	
2050-084X	ELIFE	A1	
2316-4360	ÉLISÉE - REVISTA DE GEOGRAFIA DA UEG	B1	
0922-3444	ELSEVIER (AMSTERDAM)	C	
1518-6369	EM EXTENSÃO (UFU)	B2	
1807-8893	EM QUESTÃO (UFRGS. IMPRESSO)	A2	
2177-9309	EM TEIA - REVISTA DE EDUCAÇÃO MATEMÁTICA E TECNOLÓGICA IBEROAMERICANA	B1	
2316-1191	EM TEMPO DE HISTÓRIAS	B1	
1982-7814	EMANCIPAÇÃO (ONLINE) (PONTA GROSSA)	A2	
1808-7914	EMBLEMAS (UFG. CATALÃO)	B4	
1080-6040	EMERGING INFECTIOUS DISEASES (PRINT)	A1	
2079-052X	EMIRATES JOURNAL OF FOOD AND AGRICULTURE	A4	
2079-0538	EMIRATES JOURNAL OF FOOD AND AGRICULTURE (ONLINE)	A4	
0377-7332	EMPIRICAL ECONOMICS	A1	
2238-0515	EMPREENDEDORISMO, GESTÃO E NEGÓCIOS REVISTA DO CURSO DE ADMINISTRAÇÃO	B2	
0158-4197	EMU (MELBOURNE. PRINT)	A2	
2317-2606	ENCICLOPEDIA BIOSFERA	B4	
2175-8875	ENCONTRO NACIONAL DA ANPEGE	A4	
2594-9152	ENCONTRO REGIONAL DE AGROECOLOGIA DO NORDESTE	B4	
1613-4796	ENDANGERED SPECIES RESEARCH	A2	
1863-5407	ENDANGERED SPECIES RESEARCH (PRINT)	A2	
1355-008X	ENDOCRINE (BASINGSTOKE)	A4	
1871-5303	ENDOCRINE, METABOLIC AND IMMUNE DISORDERS. DRUG TARGETS	B2	
1808-8759	ENERGIA NA AGRICULTURA	B4	
2359-6562	ENERGIA NA AGRICULTURA	B4	
0102-9169	ENERGIA NA AGRICULTURA (UNESP. BOTUCATU. IMPRESSO)	B4	
1996-1073	ENERGIES (BASEL)	A2	
0887-0624	ENERGY & FUELS (PRINT)	A1	
2666-5468	ENERGY AND AI	C	
0378-7788	ENERGY AND BUILDINGS	A1	
0196-8904	ENERGY CONVERSION AND MANAGEMENT	A1	
2363-8338	ENERGY, ECOLOGY AND ENVIRONMENT (ONLINE)	A2	
2363-7692	ENERGY, ECOLOGY AND ENVIRONMENT (PRINT)	A2	
2666-7592	ENERGY GEOSCIENCE	C	
0360-5442	ENERGY (OXFORD)	A1	
0301-4215	ENERGY POLICY	A1	
2214-6296	ENERGY RESEARCH & SOCIAL SCIENCE	A1	
2211-467X	ENERGY STRATEGY REVIEWS	A2	
2192-0567	ENERGY, SUSTAINABILITY AND SOCIETY	A1	
0973-0826	ENERGY SUSTAINABLE DEVELOPMENT	A1	
2602-8042	ENERLAC	B2	
2631-2522	ENERLAC (ONLINE)	B2	
1519-339X	ENFERMAGEM ATUAL	B1	
2447-2034	ENFERMAGEM ATUAL IN DERME	B1	
2357-707X	ENFERMAGEM EM FOCO	B1	
1409-4568	ENFERMERÍA ACTUAL DE COSTA RICA	B1	
0214-0128	ENFERMERÍA INTEGRAL	B3	
0100-6916	ENGENHARIA AGRÍCOLA (IMPRESSO)	B1	
1809-0664	ENGENHARIA AMBIENTAL (ONLINE)	B4	
0873-1152	ENGENHARIA CIVIL UM (BRAGA)	C	
2175-6813	ENGENHARIA NA AGRICULTURA (ONLINE)	B4	
1413-4152	ENGENHARIA SANITÁRIA E AMBIENTAL	A4	
1809-4457	ENGENHARIA SANITÁRIA E AMBIENTAL (ONLINE)	A4	
1676-1790	ENGENHARIA TÉRMICA	B3	
2675-830X	ENGENHARIA URBANA EM DEBATE	C	
2317-6717	ENGEVISTA - REVISTA DA ESCOLA DE ENGENHARIA DA UFF	B2	
1415-7314	ENGEVISTA (UFF)	B2	
0952-1976	ENGINEERING APPLICATIONS OF ARTIFICIAL INTELLIGENCE	A1	
1881-8366	ENGINEERING IN AGRICULTURE, ENVIRONMENT AND FOOD	A4	
1618-0240	ENGINEERING IN LIFE SCIENCES (PRINT)	A3	
1042-9247	ENGINEERING MANAGEMENT JOURNAL	A4	
2318-3055	ENGINEERING SCIENCES	C	
1809-4465	ENSAIO - AVALIAÇÃO E POLÍTICAS PÚBLICAS EM EDUCAÇÃO	A1	
1983-2117	ENSAIO: PESQUISA EM EDUCAÇÃO EM CIÊNCIAS (ONLINE)	A1	
1415-6938	ENSAIOS E CIÊNCIA: CIÊNCIAS BIOLÓGICAS, AGRÁRIAS E DA SAÚDE	B1	
2178-695X	ENSAIOS E CIÊNCIA: CIÊNCIAS BIOLÓGICAS, AGRÁRIAS E DA SAÚDE	B1	
1980-2668	ENSAIOS FEE (ONLINE)	B1	
0212-4521	ENSEÑANZA DE LAS CIENCIAS	A1	
2174-6486	ENSEÑANZA DE LAS CIENCIAS (ONLINE)	A1	
2359-4381	ENSINO & PESQUISA	A3	
1983-7011	ENSINO, SAÚDE E AMBIENTE	B1	
1983-0572	ENTOMOBRASILIS (VASSOURAS)	B4	
0013-8703	ENTOMOLOGIA EXPERIMENTALIS ET APPLICATA (PRINT)	A2	
2675-1305	ENTOMOLOGICAL COMMUNICATIONS	C	
0013-872X	ENTOMOLOGICAL NEWS	B3	
1343-8786	ENTOMOLOGICAL SCIENCE (TOKYO)	A4	
2161-0983	ENTOMOLOGY, ORNITHOLOGY & HERPETOLOGY	B4	
1317-5262	ENTOMOTROPICA	C	
1984-1787	ENTRELUGARES: REVISTA DE SOCIOPOÉTICA E ABORDAGENS AFINS	B4	
2595-4318	ENTREPRENEURSHIP	B3	
2526-110X	ENUNCIAÇÃO - REVISTA DO PROGRAMA DE PÓS-GRADUAÇÃO EM FILOSOFIA DA UFFRJ	B1	
1944-7450	ENVIONMETAL PROGRESS & SUSTAINABLE ENERGY	A3	
2331-6268	ENVIRONMENT AND ECOLOGY RESEARCH (ONLINE)	B4	
0967-3407	ENVIRONMENT AND HISTORY	A1	
1573-2975	ENVIRONMENT, DEVELOPMENT AND SUSTAINABILITY	A2	
1387-585X	ENVIRONMENT, DEVELOPMENT AND SUSTAINABILITY	A2	
0160-4120	ENVIRONMENT INTERNATIONAL	A1	
0324-8828	ENVIRONMENT PROTECTION ENGINEERING	B2	
2194-5411	ENVIRONMENT SYSTEMS AND DECISION	A2	
0013-9157	ENVIRONMENT (WASHINGTON, D.C.)	A2	
0098-8472	ENVIRONMENTAL AND EXPERIMENTAL BOTANY	A1	
0893-6692	ENVIRONMENTAL AND MOLECULAR MUTAGENESIS (PRINT)	A2	
2665-9727	ENVIRONMENTAL AND SUSTAINABILITY INDICATORS	B3	
0378-1909	ENVIRONMENTAL BIOLOGY OF FISHES	A4	
1610-3653	ENVIRONMENTAL CHEMISTRY LETTERS (PRINT)	A1	
0376-8929	ENVIRONMENTAL CONSERVATION	A2	
2211-4645	ENVIRONMENTAL DEVELOPMENT	A1	
1866-6299	ENVIRONMENTAL EARTH SCIENCES (INTERNET)	A2	
1866-6280	ENVIRONMENTAL EARTH SCIENCES (PRINT)	A2	
1350-4622	ENVIRONMENTAL EDUCATION RESEARCH	A1	
1469-5871	ENVIRONMENTAL EDUCATION RESEARCH (ONLINE)	A1	
1582-9596	ENVIRONMENTAL ENGINEERING AND MANAGEMENT JOURNAL (PRINT)	B1	
1092-8758	ENVIRONMENTAL ENGINEERING SCIENCE	A4	
0046-225X	ENVIRONMENTAL ENTOMOLOGY	A3	
1527-5922	ENVIRONMENTAL FORENSICS	B1	
0269-4042	ENVIRONMENTAL GEOCHEMISTRY AND HEALTH	A2	
1075-9565	ENVIRONMENTAL GEOSCIENCES	A4	
1084-5453	ENVIRONMENTAL HISTORY	A2	
0195-9255	ENVIRONMENTAL IMPACT ASSESSMENT REVIEW	A1	
1939-4071	ENVIRONMENTAL JUSTICE (PRINT)	A4	
2164-7682	ENVIRONMENTAL MANAGEMENT AND SUSTAINABLE DEVELOPMENT	A4	
0364-152X	ENVIRONMENTAL MANAGEMENT (NEW YORK)	A2	
1462-2912	ENVIRONMENTAL MICROBIOLOGY (PRINT)	A1	
1364-8152	ENVIRONMENTAL MODELLING & SOFTWARE	A1	
1573-2959	ENVIRONMENTAL MONITORING AND ASSESSMENT (DORDRECHT. ONLINE)	A3	
0167-6369	ENVIRONMENTAL MONITORING AND ASSESSMENT (PRINT)	A3	
2215-1532	ENVIRONMENTAL NANOTECHNOLOGY, MONITORING & MANAGEMENT	A1	
1756-9338	ENVIRONMENTAL POLICY AND GOVERNANCE	A2	
2573-458X	ENVIRONMENTAL POLLUTION AND CLIMATE CHANGE	B4	
0269-7491	ENVIRONMENTAL POLLUTION (1987)	A1	
2198-7491	ENVIRONMENTAL PROCESSES	A3	
1944-7442	ENVIRONMENTAL PROGRESS & SUSTAINABLE ENERGY (PRINT)	A3	
1088-1913	ENVIRONMENTAL QUALITY MANAGEMENT	A4	
1520-6483	ENVIRONMENTAL QUALITY MANAGEMENT	A4	
1748-9326	ENVIRONMENTAL RESEARCH LETTERS	A1	
0013-9351	ENVIRONMENTAL RESEARCH (NEW YORK, N.Y. PRINT)	A1	
1208-6053	ENVIRONMENTAL REVIEWS	A1	
1181-8700	ENVIRONMENTAL REVIEWS (PRINT)	A1	
1462-9011	ENVIRONMENTAL SCIENCE & POLICY	A1	
0013-936X	ENVIRONMENTAL SCIENCE & TECHNOLOGY	A1	
1520-5851	ENVIRONMENTAL SCIENCE & TECHNOLOGY	A1	
0944-1344	ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH INTERNATIONAL	A2	
2051-8153	ENVIRONMENTAL SCIENCE: NANO	A1	
2190-4707	ENVIRONMENTAL SCIENCES EUROPE	A2	
2053-1400	ENVIRONMENTAL SCIENCE-WATER RESEARCH & TECHNOLOGY	A1	
2674-6492	ENVIRONMENTAL SCIENTIAE	B4	
2595-5527	ENVIRONMENTAL SMOKE	B1	
1479-487X	ENVIRONMENTAL TECHNOLOGY	A2	
0959-3330	ENVIRONMENTAL TECHNOLOGY	A2	
2352-1864	ENVIRONMENTAL TECHNOLOGY & INNOVATION	A2	
1552-8618	ENVIRONMENTAL TOXICOLOGY AND CHEMISTRY	A2	
0730-7268	ENVIRONMENTAL TOXICOLOGY AND CHEMISTRY	A2	
1382-6689	ENVIRONMENTAL TOXICOLOGY AND PHARMACOLOGY	A2	
1520-4081	ENVIRONMENTAL TOXICOLOGY (PRINT)	A1	
2076-3298	ENVIRONMENTS	B2	
0711-6780	ENVIRONMENTS (WATERLOO)	B3	
1614-7499	ENVIRONMETAL SCIENCE AND POLLUTION RESEARCH INTERNATIONAL (INTERNET)	A2	
2454-2016	EPH - INTERNATIONAL JOURNAL OF SCIENCE AND ENGINEERING	B4	
1679-4974	EPIDEMIOLOGIA E SERVICOS DE SAUDE	A3	
0950-2688	EPIDEMIOLOGY AND INFECTION (PRINT)	A4	
1525-5050	EPILEPSY & BEHAVIOR (PRINT)	A3	
0920-1211	EPILEPSY RESEARCH	A3	
0705-3797	EPISODES	A3	
1286-4854	EPL (EUROPHYSICS LETTERS)	A3	
2182-6439	E-REVISTA DE ESTUDOS INTERCULTURAIS	B1	
2595-1378	ERR01: REVISTA DE FOTOGRAFIA	B1	
2358-5390	E&S ENGINEERING AND SCIENCE	B2	
2175-7976	ESBOÇOS	A2	
2177-9465	ESCOLA ANNA NERY. REVISTA DE ENFERMAGEM	B1	
2238-7188	ESCRITAS: REVISTA DO CURSO DE HISTÓRIA DE ARAGUAÍNA	B1	
1984-817X	ESPACIALIDADES	B1	
1315-0006	ESPACIO ABIERTO (CARACAS. 1992)	A4	
0798-1015	ESPACIOS (CARACAS)	C	
2237-3071	ESPAÇO ABERTO, PPGG - UFRJ	A1	
1982-6524	ESPAÇO AMERÍNDIO (UFRGS)	A2	
1516-9375	ESPAÇO E GEOGRAFIA (UNB)	A3	
2526-5725	ESPAÇO E TEMPO MIDIÁTICOS	B3	
1519-7816	ESPAÇO EM REVISTA	A4	
1807-8575	ESPAÇO ENERGIA	C	
2595-7910	ESPAÇO ENERGIA	C	
1517-7130	ESPAÇO PARA A SAÚDE - REVISTA DE SAÚDE PÚBLICA DO PARANÁ	B4	
0102-4701	ESPELEO-TEMA (SÃO PAULO)	C	
1516-6406	ESSENTIA (SOBRAL/CE)	B3	
1809-046X	ESTAÇÃO CIENTÍFICA (FESJF. ONLINE)	A1	
1559-2723	ESTUARIES AND COASTS	A2	
0272-7714	ESTUARINE, COASTAL AND SHELF SCIENCE (PRINT)	A2	
0718-5014	ESTUDIOS AVANZADOS (EN LÍNEA)	A2	
1133-3197	ESTUDIOS DE ECONOMÍA APLICADA	A4	
1697-5731	ESTUDIOS DE ECONOMÍA APLICADA (ONLINE)	A4	
1988-8546	ESTUDIOS GEOGRÁFICOS	B3	
2250-4001	ESTUDIOS RURALES	A2	
1853-4392	ESTUDIOS SOCIOTERRITORIALLES	A4	
0327-5841	ESTUDIOS Y PERSPECTIVAS EN TURISMO	A3	
1851-1732	ESTUDIOS Y PERSPECTIVAS EN TURISMO (EN LÍNEA)	A3	
1983-036X	ESTUDO & DEBATE (ONLINE)	B2	
1806-9592	ESTUDOS AVANÇADOS (USP)	A1	
0103-4014	ESTUDOS AVANÇADOS (USP)	A1	
2525-9261	ESTUDOS DE ADMINISTRAÇÃO E SOCIEDADE	B2	
1982-0275	ESTUDOS DE PSICOLOGIA	A1	
1982-4718	ESTUDOS DE SOCIOLOGIA	B1	
1414-0144	ESTUDOS DE SOCIOLOGIA (SÃO PAULO)	B1	
1984-932X	ESTUDOS EM AVALIAÇÃO EDUCACIONAL (ONLINE)	A1	
1806-9584	ESTUDOS FEMINISTAS	A1	
1678-698X	ESTUDOS GEOGRÁFICOS (UNESP)	A3	
1980-8208	ESTUDOS GEOLÓGICOS (UFPE)	B3	
1983-781X	ESTUDOS (GOIÂNIA. ONLINE)	B3	
2178-2962	ESTUDOS IAT (INSTITUTO ANÍSIO TEIXEIRA)	B2	
1980-864X	ESTUDOS IBERO-AMERICANOS	A2	
0101-4064	ESTUDOS IBERO-AMERICANOS (PUCRS. IMPRESSO)	A2	
2317-773X	ESTUDOS INTERNACIONAIS	A4	
2526-7752	ESTUDOS SOCIEDADE E AGRICULTURA (ONLINE)	A4	
1413-0580	ESTUDOS SOCIEDADE E AGRICULTURA (UFRRJ)	A4	
1049-510X	ETHNICITY & DISEASE	B1	
2238-4782	ETHNOBIOLOGY AND CONSERVATION (ONLINE)	A2	
2159-8126	ETHNOBIOLOGY LETTERS	A4	
1547-3465	ETHNOBOTANY RESEARCH AND APPLICATIONS	B1	
2448-1998	ETHNOSCIENTIA	C	
1414-3917	ÉTICA E FILOSOFIA POLÍTICA	A4	
1573-5060	EUPHYTICA (DORDRECHT. ONLINE)	A2	
0014-2336	EUPHYTICA (WAGENINGEN)	A2	
2147-4249	EURASIAN JOURNAL OF SOIL SCIENCE	B3	
0717-6236	EURE (SANTIAGO. EN LÍNEA)	A1	
0250-7161	EURE (SANTIAGO. IMPRESA)	A1	
2286-4822	EUROPEAN ACADEMIC RESEARCH	C	
0940-1334	EUROPEAN ARCHIVES OF PSYCHIATRY AND CLINICAL NEUROSCIENCE	A2	
0175-7571	EUROPEAN BIOPHYSICS JOURNAL	A4	
2063-5346	EUROPEAN CHEMICAL BULLETIN	C	
0195-668X	EUROPEAN HEART JOURNAL	A1	
2349-8870	EUROPEAN JOURNAL OF BIOMEDICAL AND PHARMACEUTICAL SCIENCES	C	
1339-8474	EUROPEAN JOURNAL OF ECOLOGY (ONLINE)	B3	
1802-8829	EUROPEAN JOURNAL OF ENTOMOLOGY	A4	
1964-8189	EUROPEAN JOURNAL OF ENVIRONMENTAL AND CIVIL ENGINEERING	A3	
1438-7697	EUROPEAN JOURNAL OF LIPID SCIENCE AND TECHNOLOGY (PRINT)	A2	
1555-4015	EUROPEAN JOURNAL OF MANAGEMENT	B3	
0949-2321	EUROPEAN JOURNAL OF MEDICAL RESEARCH	A4	
2047-783X	EUROPEAN JOURNAL OF MEDICAL RESEARCH	A4	
0223-5234	EUROPEAN JOURNAL OF MEDICINAL CHEMISTRY	A1	
2231-0894	EUROPEAN JOURNAL OF MEDICINAL PLANTS	B3	
0953-816X	EUROPEAN JOURNAL OF NEUROSCIENCE (PRINT)	A4	
0301-2115	EUROPEAN JOURNAL OF OBSTETRICS, GYNECOLOGY, AND REPRODUCTIVE BIOLOGY	A4	
0377-2217	EUROPEAN JOURNAL OF OPERATIONAL RESEARCH	A1	
0909-8836	EUROPEAN JOURNAL OF ORAL SCIENCES	A2	
1434-193X	EUROPEAN JOURNAL OF ORGANIC CHEMISTRY (PRINT)	A3	
1090-3801	EUROPEAN JOURNAL OF PAIN	A1	
2394-3211	EUROPEAN JOURNAL OF PHARMACEUTICAL AND MEDICAL RESEARCH	B3	
0928-0987	EUROPEAN JOURNAL OF PHARMACEUTICAL SCIENCES	A1	
0967-0262	EUROPEAN JOURNAL OF PHYCOLOGY (PRINT)	A2	
1973-9087	EUROPEAN JOURNAL OF PHYSICAL AND REHABILITATION MEDICINE (TESTO STAMPATO)	A2	
0143-0807	EUROPEAN JOURNAL OF PHYSICS (PRINT)	A3	
1573-8469	EUROPEAN JOURNAL OF PLANT PATHOLOGY	A2	
0929-1873	EUROPEAN JOURNAL OF PLANT PATHOLOGY	A2	
1101-1262	EUROPEAN JOURNAL OF PUBLIC HEALTH	A1	
2279-7254	EUROPEAN JOURNAL OF REMOTE SENSING	A2	
1450-216X	EUROPEAN JOURNAL OF SCIENTIFIC RESEARCH	C	
1365-2389	EUROPEAN JOURNAL OF SOIL SCIENCE	A2	
1351-0754	EUROPEAN JOURNAL OF SOIL SCIENCE (PRINT)	A2	
2118-9773	EUROPEAN JOURNAL OF TAXONOMY	A4	
1439-0574	EUROPEAN JOURNAL OF WILDLIFE RESEARCH (INTERNET)	A4	
1612-4642	EUROPEAN JOURNAL OF WILDLIFE RESEARCH (2004. PRINT)	A4	
1436-736X	EUROPEAN JOURNAL OF WOOD AND WOOD PRODUCTS	A2	
0018-3768	EUROPEAN JOURNAL OF WOOD AND WOOD PRODUCTS	A2	
2278-7356	EUROPEAN JOURNAL OF ZOOLOGICAL RESEARCH	C	
1434-6044	EUROPEAN PHYSICAL JOURNAL. C, PARTICLES AND FIELDS (PRINT)	A2	
2190-5444	EUROPEAN PHYSICAL JOURNAL PLUS	A2	
0014-3057	EUROPEAN POLYMER JOURNAL	A1	
1399-3003	EUROPEAN RESPIRATORY JOURNAL	A1	
2497-0107	EUROPEAN REVIEW OF SERVICE ECONOMICS AND MANAGEMENT	B3	
0940-6719	EUROPEAN SPINE JOURNAL	A1	
1105-7580	EUROPEAN WATER	B3	
1390-5708	EUTOPÍA	B1	
1741-427X	EVIDENCE-BASED COMPLEMENTARY AND ALTERNATIVE MEDICINE (PRINT)	A3	
2041-9139	EVODEVO	A3	
1936-6426	EVOLUTION: EDUCATION & OUTREACH	A3	
1752-4571	EVOLUTIONARY APPLICATIONS	A1	
0071-3260	EVOLUTIONARY BIOLOGY	A2	
1983-9308	EXACTA (ONLINE)	B1	
1678-5428	EXACTA (SÃO PAULO)	B1	
2178-0471	EXATAS ONLINE - REVISTA CIENTÍFICA DO DEPARTAMENTO DE QUÍMICA E EXATAS	B1	
1611-2156	EXCLI JOURNAL	A2	
2179-6386	EXPEDIÇÕES: TEORIA DA HISTÓRIA E HISTORIOGRAFIA	A4	
1982-2413	EXPERIÊNCIAS EM ENSINO DE CIÊNCIAS (UFRGS)	B1	
0168-8162	EXPERIMENTAL & APPLIED ACAROLOGY	A3	
1572-9702	EXPERIMENTAL & APPLIED ACAROLOGY (DORDRECHT. ONLINE)	A3	
0014-4800	EXPERIMENTAL AND MOLECULAR PATHOLOGY (PRINT)	A2	
1792-1015	EXPERIMENTAL AND THERAPEUTIC MEDICINE	B3	
1535-3702	EXPERIMENTAL BIOLOGY AND MEDICINE (MAYWOOD, N.J.: PRINT)	A3	
0014-4827	EXPERIMENTAL CELL RESEARCH	A4	
0014-4894	EXPERIMENTAL PARASITOLOGY	A4	
1742-5247	EXPERT OPINION ON DRUG DELIVERY (PRINT)	A1	
1746-0441	EXPERT OPINION ON DRUG DISCOVERY (PRINT)	A1	
0957-4174	EXPERT SYSTEMS WITH APPLICATIONS	A1	
2451-9766	EXPOSURE AND HEALTH	A1	
1788-618X	EXPRESS POLYMER LETTERS	A1	
2358-8195	EXPRESSA EXTENSÃO	B3	
1414-4190	EXPRESSA EXTENSÃO (UFPEL)	B3	
2499-1341	EXPRESSION	B3	
2358-7180	EXTENSÃO EM FOCO	B3	
2318-1796	EXTENSÃO RURAL	B4	
1415-7802	EXTENSÃO RURAL (SANTA MARIA)	B4	
2674-9319	EXTENSÃO TECNOLÓGICA (ONLINE)	C	
1807-0221	EXTENSIO: REVISTA ELETRÔNICA DE EXTENSÃO	B1	
2422-6424	EXTENSIONISMO, INNOVACIÓN Y TRANSFERENCIA TECNOLÓGICA	C	
2318-3640	EXTRAMUROS - REVISTA DE EXTENSÃO DA UNIVASF	B3	
1516-6503	FACEF PESQUISA	B3	
2358-3878	FACES DA HISTÓRIA	B1	
1984-6975	FACES (FACE/FUMEC)	A4	
2316-5081	FACIDER REVISTA CIENTÍFICA	C	
1900-4699	FACULDAD DE CIENCIAS BÁSICAS	C	
1359-6640	FARADAY DISCUSSIONS	A3	
1980-8526	FATECNOLÓGICA (FATEC-JAHU)	C	
0014-8962	FEDDES REPERTORIUM	B2	
1574-6941	FEMS MICROBIOLOGY ECOLOGY (ONLINE)	A1	
0378-1097	FEMS MICROBIOLOGY LETTERS	B1	
1807-6971	FENIX: REVISTA DE HISTORIA E ESTUDOS CULTURAIS	A2	
2079-6439	FIBERS	A4	
1229-9197	FIBERS AND POLYMERS	A2	
0430-5027	FINISTERRA	A1	
1050-4648	FISH & SHELLFISH IMMUNOLOGY (PRINT)	A1	
1467-2960	FISH AND FISHERIES (OXFORD. PRINT)	A1	
0920-1742	FISH PHYSIOLOGY AND BIOCHEMISTRY	A3	
0969-997X	FISHERIES MANAGEMENT AND ECOLOGY (PRINT)	A3	
1054-6006	FISHERIES OCEANOGRAPHY (PRINT)	A2	
0165-7836	FISHERIES RESEARCH	A2	
1518-9740	FISIOTERAPIA BRASIL	B2	
2316-9117	FISIOTERAPIA E PESQUISA	B1	
0103-5150	FISIOTERAPIA EM MOVIMENTO	B1	
1980-5918	FISIOTERAPIA EM MOVIMENTO	B1	
0367-326X	FITOTERAPIA (MILANO)	A4	
0367-2530	FLORA (JENA)	A3	
2179-8087	FLORAM	B3	
1415-0980	FLORESTA E AMBIENTE	B3	
1982-4688	FLORESTA (ONLINE) (CURITIBA)	B2	
0015-3826	FLORESTA (UFPR. IMPRESSO)	B2	
1938-5102	FLORIDA ENTOMOLOGIST	B1	
1806-8863	FLOVET	B1	
0378-3812	FLUID PHASE EQUILIBRIA	A1	
2318-0463	FOCO: CADERNO DE DE ESTUDOS E PESQUISAS	C	
1018-5674	FOLIA AMAZONICA	C	
1211-9520	FOLIA GEOBOTANICA (PRUHONICE)	A4	
1803-6465	FOLIA PARASITOLOGICA	A4	
0015-5713	FOLIA PRIMATOLOGICA	A4	
2176-4182	FÓLIO - REVISTA DE LETRAS	B3	
2042-6496	FOOD & FUNCTION	A2	
2042-650X	FOOD & FUNCTIOON	A2	
