ISSN	Titulo	Estrato	Classificação
2090-6919	CASE REPORTS IN SURGERY	B1	
2090-6684	CASE REPORTS OBSTET GYNECOL	C	
2214-5095	CASE STUDIES IN CONSTRUCTION MATERIALS	A2	
2473-9510	CASE STUDIES IN THE ENVIRONMENT	B3	
2213-624X	CASE STUDIES ON TRANSPORT POLICY	A2	
0163-9374	CATALOGING & CLASSIFICATION QUARTERLY (PRINT)	A3	
1566-7367	CATALYSIS COMMUNICATIONS (PRINT)	A2	
1011-372X	CATALYSIS LETTERS	A2	
2044-4753	CATALYSIS SCIENCE & TECHNOLOGY	A2	
0920-5861	CATALYSIS TODAY (PRINT)	A1	
2073-4344	CATALYSTS	A2	
2176-4867	CATAVENTOS	B3	
2169-0847	CATEDRAL TOMADA. REVISTA DE CRÍTICA LITERARIA LATINOAMERICANA	A2	
0341-8162	CATENA (CREMLINGEN)	A1	
1522-1946	CATHETERIZATION AND CARDIOVASCULAR INTERVENTIONS	A3	
2183-9336	CATÓLICA LAW REVIEW	C	
1982-7180	CAVALO LOUCO	C	
1519-4787	CBCIMAT - CONGRESSO BRASILEIRO DE ENGENHARIA E CIÊNCIA DOS MATERIAIS	NP	
0103-4839	CBM. CADERNOS BRASILEIROS DE MEDICINA (IMPRESSO)	C	
0957-5243	CCC. CANCER CAUSES & CONTROL	A3	
1982-0941	CD-ROM DO 8º COLÓQUIO DE MODA	NP	
1869-5590	CEAS AERONAUTICAL JOURNAL	A3	
1868-2510	CEAS SPACE JOURNAL	A4	
0874-1093	CEDOUA (COIMBRA)	C	
0923-2958	CELESTIAL MECHANICS & DYNAMICAL ASTRONOMY	A2	
1432-0878	CELL & TISSUE RESEARCH (INTERNET)	A2	
0092-8674	CELL (CAMBRIDGE)	A1	
1933-6918	CELL ADHESION & MIGRATION	A2	
2045-3701	CELL AND BIOSCIENCE	A2	
1389-9333	CELL AND TISSUE BANKING	A4	
0302-766X	CELL AND TISSUE RESEARCH (PRINT)	A2	
1085-9195	CELL BIOCHEMISTRY AND BIOPHYSICS	B1	
0263-6484	CELL BIOCHEMISTRY AND FUNCTION	B1	
0742-2091	CELL BIOLOGY AND TOXICOLOGY	A1	
1095-8355	CELL BIOLOGY INTERNATIONAL	A4	
1065-6995	CELL BIOLOGY INTERNATIONAL (PRINT)	A4	
0143-4160	CELL CALCIUM (EDINBURGH)	A2	
2451-9456	CELL CHEMICAL BIOLOGY	A1	
1478-811X	CELL COMMUNICATION AND SIGNALING	A2	
1179-5689	CELL COMMUNICATION INSIGHTS	C	
1538-4101	CELL CYCLE (GEORGETOWN, TEX.)	B1	
2041-4889	CELL DEATH & DISEASE	A2	
1350-9047	CELL DEATH AND DIFFERENTIATION	A1	
2058-7716	CELL DEATH DISCOVERY (ON LINE)	B2	
2056-5968	CELL DISCOVERY	A2	
1747-1028	CELL DIVISION (LONDON)	A2	
1931-3128	CELL HOST & MICROBE	A1	
1550-4131	CELL METABOLISM	A1	
0960-7722	CELL PROLIFERATION (PRINT)	A2	
2211-1247	CELL REPORTS	A1	
1934-5909	CELL STEM CELL (PRINT)	A1	
1466-1268	CELL STRESS & CHAPERONES (ONLINE)	B1	
2405-4712	CELL SYSTEMS (IMPRESSO)	A1	
0963-6897	CELL TRANSPLANTATION	A2	
2073-4409	CELLS	A1	
1422-6421	CELLS TISSUES ORGANS (ONLINE)	A4	
1425-8153	CELLULAR & MOLECULAR BIOLOGY LETTERS (DRUK)	B2	
1672-7681	CELLULAR & MOLECULAR IMMUNOLOGY	A1	
1165-158X	CELLULAR AND MOLECULAR BIOLOGY (ONLINE)	B2	
1420-682X	CELLULAR AND MOLECULAR LIFE SCIENCES (PRINTED ED.)	A1	
0272-4340	CELLULAR AND MOLECULAR NEUROBIOLOGY	A2	
0008-8749	CELLULAR IMMUNOLOGY (PRINT)	A4	
1462-5822	CELLULAR MICROBIOLOGY (ONLINE)	A2	
1462-5814	CELLULAR MICROBIOLOGY (PRINT)	A2	
2211-3428	CELLULAR ONCOLOGY	A1	
1570-5870	CELLULAR ONCOLOGY	A1	
1015-8987	CELLULAR PHYSIOLOGY AND BIOCHEMISTRY	A1	
2152-4971	CELLULAR REPROGRAMMING	A4	
2152-4998	CELLULAR REPROGRAMMING	A4	
0898-6568	CELLULAR SIGNALLING	A3	
1572-882X	CELLULOSE	A1	
0576-9787	CELLULOSE CHEMISTRY AND TECHNOLOGY	A4	
0958-9465	CEMENT & CONCRETE COMPOSITES	A1	
0008-8846	CEMENT AND CONCRETE RESEARCH	A1	
0008-8919	CEMENTO HORMIGÓN	B4	
1519-275X	CENA. UFRGS	A3	
2177-1960	CENÁRIOS: REVISTA DE ESTUDOS DA LINGUAGEM	B1	
2595-4881	CENAS EDUCACIONAIS	B4	
0008-8994	CENTAURUS (COPENHAGEN)	C	
1613-0073	CENTRAL EUROPE CEUR WORKSHOP PROCEEDINGS	C	
1644-3624	CENTRAL EUROPEAN JOURNAL OF CHEMISTRY	C	
1805-482X	CENTRAL EUROPEAN JOURNAL OF INTERNATIONAL AND SECURITY STUDIES	B4	
1435-246X	CENTRAL EUROPEAN JOURNAL OF OPERATIONS RESEARCH	B1	
1644-3608	CENTRAL EUROPEAN JOURNAL OF PHYSICS	C	
1871-5249	CENTRAL NERVOUS SYSTEM AGENTS IN MEDICINAL CHEMISTRY	B2	
2072-2001	CENTRO AGRÍCOLA	B4	
2223-4861	CENTRO AZÚCAR	B4	
0100-0845	CENTRO DE PESQUISAS DO CACAU. BOLETIM TECNICO	C	
1908-8731	CEPA	C	
0251-2920	CEPAL REVIEW (PRINT)	A3	
0333-1024	CEPHALALGIA (OSLO)	A2	
0196-6219	CERAMIC ENGINEERING AND SCIENCE PROCEEDINGS	B3	
1042-1122	CERAMIC TRANSACTIONS	B4	
0366-6913	CERÂMICA (SÃO PAULO. IMPRESSO)	A4	
1413-4608	CERÂMICA INDUSTRIAL (IMPRESSO)	B3	
2571-6131	CERAMICS	B3	
0272-8842	CERAMICS INTERNATIONAL	A1	
0009-0352	CEREAL CHEMISTRY	B1	
1473-4222	CEREBELLUM (LONDON. PRINT)	A2	
1460-2199	CEREBRAL CORTEX	A1	
1047-3211	CEREBRAL CORTEX (NEW YORK, N.Y. 1991)	A1	
1015-9770	CEREBROVASCULAR DISEASES (BASEL)	A2	
1664-5456	CEREBROVASCULAR DISEASES EXTRA	B2	
2543-9472	CEREM: CENTRAL EUROPEAN REVIEW OF ECONOMICS AND MANAGEMENT (PRINT)	B4	
0104-7760	CERNE (UFLA)	B1	
2178-7662	CERRADO AGROCIÊNCIA	C	
0104-3927	CERRADOS (UNB. IMPRESSO)	B3	
0120-971X	CES ODONTOLOGIA	B2	
0102-1109	CES REVISTA (CES/JF. IMPRESSO)	C	
2011-3080	CES REVISTA PSICOLOGIA	A3	
2182-908X	CESCONTEXTO	C	
2192-908X	CESCONTEXTO	C	
1807-7889	CESET. CONFORTO, EFICIÊNCIA E SEGURANÇA NO TRABALHO	C	
1210-7832	CESKA GYNEKOLOGIE	B3	
1519-728X	CESUR EM REVISTA	NP	
2078-1547	CHALLENGES	B1	
2587-8964	CHANGING SOCIETIES & PERSONALITIES	B3	
2587-6104	CHANGING SOCIETIES & PERSONALITIES	B3	
1933-6950	CHANNELS	B1	
2178-1699	CHÃO URBANO	B4	
1089-7682	CHAOS (WOODBURY, N.Y. ONLINE)	A3	
1054-1500	CHAOS (WOODBURY, N.Y.)	A3	
1556-3995	CHAOS AND COMPLEXITY LETTERS	B2	
1873-2887	CHAOS, SOLITONS & FRACTALS (ONLINE)	A3	
0960-0779	CHAOS, SOLITONS AND FRACTALS	A3	
2596-0369	CHAPON CADERNOS DE DESIGN	B4	
1390-1079	CHASQUI. REVISTA LATINOAMERICANA COMUNICACIÓN	A2	
0254-2129	CHASQUI. REVISTA LATINOAMERICANA DA COMUNICACIÓN	A2	
1809-127X	CHECK LIST	B2	
1071-8443	CHELONIAN CONSERVATION AND BIOLOGY	A4	
1088-7105	CHELONIAN RESEARCH MONOGRAPHS	NP	
2451-9294	CHEM	A1	
1439-4227	CHEMBIOCHEM (PRINT)	A3	
1867-3880	CHEMCATCHEM	A1	
2196-0216	CHEMELECTROCHEM	A2	
2305-7084	CHEMENGINEERING	C	
0352-9568	CHEMICAL AND BIOCHEMICAL ENGINEERING QUARTERLY	A3	
2196-5641	CHEMICAL AND BIOLOGICAL TECHNOLOGIES IN AGRICULTURE	A2	
2332-1032	CHEMICAL AND MATERIALS ENGINEERING	C	
0009-2363	CHEMICAL AND PHARMACEUTICAL BULLETIN	A4	
1747-0277	CHEMICAL BIOLOGY & DRUG DESIGN (PRINT)	A4	
2347-9825	CHEMICAL BIOLOGY LETTERS	C	
1359-7345	CHEMICAL COMMUNICATIONS (LONDON. 1996. PRINT)	A1	
2405-8300	CHEMICAL DATA COLLECTIONS	B3	
0930-7516	CHEMICAL ENGINEERING & TECHNOLOGY	A2	
0255-2701	CHEMICAL ENGINEERING AND PROCESSING	A2	
1521-4125	CHEMICAL ENGINEERING AND TECHNOLOGY (INTERNET)	A2	
0098-6445	CHEMICAL ENGINEERING COMMUNICATIONS (PRINT)	A2	
1385-8947	CHEMICAL ENGINEERING JOURNAL (1996)	A1	
0263-8762	CHEMICAL ENGINEERING RESEARCH & DESIGN	A1	
0009-2509	CHEMICAL ENGINEERING SCIENCE	A1	
1974-9791	CHEMICAL ENGINEERING TRANSACTIONS	B3	
0009-2541	CHEMICAL GEOLOGY	A1	
1451-9372	CHEMICAL INDUSTRY & CHEMICAL ENGINEERING QUARTERLY	A3	
0366-6352	CHEMICAL PAPERS (PRINT)	B1	
0301-0104	CHEMICAL PHYSICS (PRINT)	A4	
0009-2614	CHEMICAL PHYSICS LETTERS (PRINT)	A3	
1934-2659	CHEMICAL PRODUCT AND PROCESS MODELING	B1	
1527-8999	CHEMICAL RECORD	A1	
0893-228X	CHEMICAL RESEARCH IN TOXICOLOGY	A1	
0009-2665	CHEMICAL REVIEWS	A1	
2456-706X	CHEMICAL SCIENCE INTERNATIONAL JOURNAL	C	
2041-6520	CHEMICAL SCIENCE: A NEW JOURNAL FOR FINDINGS OF EXCEPTIONAL SIGNIFICANCE FROM ACROSS THE CHEMICAL SCIENCES	A1	
0379-864X	CHEMICAL SENSES	A2	
0306-0012	CHEMICAL SOCIETY REVIEWS (PRINT)	A1	
0009-2797	CHEMICO-BIOLOGICAL INTERACTIONS (PRINT)	A2	
0009-2819	CHEMIE DER ERDE	A3	
0009-286X	CHEMIEINGENIEURTECHNIK (WEINHEIM)	B1	
1612-1880	CHEMISTRY & BIODIVERSITY	A4	
1612-1872	CHEMISTRY & BIODIVERSITY (PRINT)	A4	
2229-6999	CHEMISTRY & CHEMICAL TECHNOLOGY	B3	
1521-3765	CHEMISTRY (WEINHEIM. INTERNET)	A1	
1029-0370	CHEMISTRY AND ECOLOGY	A3	
0275-7540	CHEMISTRY AND ECOLOGY (PRINT)	A3	
0009-3084	CHEMISTRY AND PHYSICS OF LIPIDS (PRINT)	A2	
1752-153X	CHEMISTRY CENTRAL JOURNAL	A2	
1109-4028	CHEMISTRY EDUCATION. RESEARCH AND PRACTICE IN EUROPE	A1	
1857-1727	CHEMISTRY JOURNAL OF MOLDOVA (PRINT)	C	
0897-4756	CHEMISTRY OF MATERIALS	A1	
0009-3130	CHEMISTRY OF NATURAL COMPOUNDS	B2	
2191-1363	CHEMISTRYOPEN	A2	
2365-6549	CHEMISTRYSELECT	A4	
1860-7179	CHEMMEDCHEM (PRINT)	A2	
2199-692X	CHEMNANOMAT	A3	
0937-7409	CHEMOECOLOGY (PRINTED ED.)	A3	
0169-7439	CHEMOMETRICS AND INTELLIGENT LABORATORY SYSTEMS (PRINT)	A1	
2227-9040	CHEMOSENSORS	C	
0045-6535	CHEMOSPHERE (OXFORD)	A1	
2367-0932	CHEMPHOTOCHEM	C	
1439-7641	CHEMPHYSCHEM	A2	
1439-4235	CHEMPHYSCHEM (PRINT)	A2	
2192-6506	CHEMPLUSCHEM [ELECTRONIC RESOURCE]	A2	
1864-5631	CHEMSUSCHEM (WEINHEIM. PRINT)	A1	
0012-3692	CHEST (AMERICAN COLLEGE OF CHEST PHYSICIANS)	A1	
0256-7040	CHILD'S NERVOUS SYSTEM (PRINT)	A4	
1053-1890	CHILD & YOUTH CARE FORUM	A2	
0145-2134	CHILD ABUSE & NEGLECT	A1	
0952-9136	CHILD ABUSE REVIEW	A1	
1475-357X	CHILD AND ADOLESCENT MENTAL HEALTH (PRINT)	A2	
1753-2000	CHILD AND ADOLESCENT PSYCHIATRY AND MENTAL HEALTH	A2	
0305-1862	CHILD CARE HEALTH AND DEVELOPMENT (PRINT)	A2	
0009-3920	CHILD DEVELOPMENT	A1	
1750-8592	CHILD DEVELOPMENT PERSPECTIVES	A1	
1064-4849	CHILD HEALTH ALERT	C	
1874-897X	CHILD INDIC RES	A2	
1874-8988	CHILD INDICATORS RESEARCH (ONLINE)	A2	
0009-398X	CHILD PSYCHIATRY AND HUMAN DEVELOPMENT	A2	
1554-6713	CHILDHOOD & PHILOSOPHY	A2	
0907-5682	CHILDHOOD (COPENHAGEN)	A3	
2153-2168	CHILDHOOD OBESITY	A1	
0190-7409	CHILDREN AND YOUTH SERVICES REVIEW	A1	
1546-2250	CHILDREN, YOUTH AND ENVIRONMENTS	A3	
0719-3890	CHILEAN JOURNAL OF AGRICULTURAL & ANIMAL SCIENCE	B4	
0718-5820	CHILEAN JOURNAL OF AGRICULTURAL RESEARCH (PRINT)	A4	
0718-7912	CHILEAN JOURNAL OF STATISTICS	B3	
0392-839X	CHIMICA OGGI (TESTO STAMPATO)	B3	
1556-889X	CHINA MEDIA RESEARCH	A1	
1537-1506	CHINESE BUSINESS REVIEW	B2	
1000-9361	CHINESE JOURNAL OF AERONAUTICS	A2	
2192-9513	CHINESE JOURNAL OF APPLIED LINGUISTICS	A2	
1993-0631	CHINESE JOURNAL OF CANCER RESEARCH (ONLINE)	A4	
1004-9541	CHINESE JOURNAL OF CHEMICAL ENGINEERING	A3	
1672-0415	CHINESE JOURNAL OF INTEGRATED MEDICINE	A4	
1540-1650	CHINESE JOURNAL OF INTERNATIONAL LAW (BOULDER, COLO.)	A2	
0304-4920	CHINESE JOURNAL OF PHYSIOLOGY	B2	
0366-6999	CHINESE MEDICAL JOURNAL	A3	
1671-7694	CHINESE OPTICS LETTERS	B1	
1674-1056	CHINESE PHYSICS B	B1	
1674-1137	CHINESE PHYSICS C, HIGH ENERGY PHYSICS AND NUCLEAR PHYSICS	A3	
2365-4244	CHINESE POLITICAL SCIENCE REVIEW	B4	
0899-0042	CHIRALITY (NEW YORK, N.Y. PRINT)	A4	
1583-8617	CHÔRA. REVUE D¿ÉTUDES ANCIENNES ET MÉDIÉVALES	A2	
1612-1112	CHROMATOGRAPHIA (ONLINE)	B1	
0009-5893	CHROMATOGRAPHIA (WIESBADEN)	B1	
0009-5915	CHROMOSOMA (BERLIN. PRINT)	A2	
0967-3849	CHROMOSOME RESEARCH	A4	
1745-9206	CHRONIC ILLNESS	A3	
1479-9731	CHRONIC RESPIRATORY DISEASE (ONLINE)	A4	
2470-5470	CHRONIC STRESS	C	
2253-6280	CHRONICA NATURAE	B4	
2475-5885	CHRONICLES OF HEALTH IMPACT ASSESSMENT	C	
1285-087X	CHRONIQUE INTERNATIONALE DE L'IRES	B4	
0742-0528	CHRONOBIOLOGY INTERNATIONAL	A3	
2230-2026	CHRONOPHYSIOLOGY AND THERAPY	C	
1679-6756	CIBERCULTURA (ITAÚ CULTURAL)	NP	
1519-0617	CIBERLEGENDA (UFF. ONLINE)	B2	
1809-2888	CIBERTEOLOGIA: REVISTA DE TEOLOGIA E CULTURA	NP	
1646-4435	CIBERTEXTUALIDADES (PORTO)	B1	
1135-7991	CIC CUADERNOS DE INFORMACIÓN Y COMUNICACIÓN	A4	
2526-8082	CICLO REVISTA	C	
2447-8792	CICLO REVISTA: EXPERIÊNCIAS EM FORMAÇÃO NO IFGOIANO	C	
0327-4063	CICLOS EN LA HISTORIA, LA ECONOMÍA Y LA SOCIEDAD	A4	
2594-6412	CIDADANIA EM AÇÃO: REVISTA DE EXTENSÃO E CULTURA	C	
1679-3625	CIDADES (PRESIDENTE PRUDENTE)	C	
2182-3030	CIDADES, COMUNIDADES E TERRITÓRIOS	A4	
2178-499X	CIEN DIGITAL	C	
1390-9592	CIENCAMÉRICA	C	
1676-4188	CIÊNCIA & AMBIENTE	C	
2177-3483	CIÊNCIA & CONHECIMENTO - REVISTA ELETRÔNICA DA ULBRA SÃO JERÔNIMO	C	
1980-850X	CIÊNCIA & EDUCAÇÃO	A2	
1983-4071	CIÊNCIA & ENGENHARIA	B4	
1983-652X	CIÊNCIA & SAÚDE (PORTO ALEGRE)	A4	
0718-2449	CIENCIA & TRABAJO (EN LÍNEA)	B3	
0304-2685	CIÊNCIA & TROPICO	B3	
2447-3383	CIÊNCIA AGRÍCOLA	C	
0103-8699	CIENCIA AGRICOLA (UFAL)	C	
0104-3617	CIENCIA AGRONOMICA (UNESP.JABOTICABAL)	C	
0104-3773	CIENCIA ANIMAL (UECE)	B3	
1809-6891	CIÊNCIA ANIMAL BRASILEIRA	B1	
1518-2797	CIÊNCIA ANIMAL BRASILEIRA (UFG)	B1	
2317-1499	CIÊNCIA ATUAL - REVISTA CIENTÍFICA MULTIDISCIPLINAR DAS FACULDADES SÃO JOSÉ	C	
1809-9068	CIÊNCIA CRIMINAL	C	
0100-1965	CIÊNCIA DA INFORMAÇÃO (IMPRESSO)	A3	
1518-8353	CIÊNCIA DA INFORMAÇÃO (ONLINE)	A3	
2358-0763	CIÊNCIA DA INFORMAÇÃO EM REVISTA	B2	
2177-6830	CIÊNCIA DA MADEIRA	C	
0326-3169	CIENCIA DEL SUELO	B3	
0141-3054	CIÊNCIA E AGROTECNOLOGIA	C	
1981-1829	CIÊNCIA E AGROTECNOLOGIA (ONLINE)	A3	
2236-3394	CIÊNCIA E COTIDIANO	B4	
0009-6725	CIÊNCIA E CULTURA	B4	
1909-7735	CIENCIA E INGENIERÍA NEOGRANADINA	B4	
0718-1620	CIENCIA E INVESTIGACIÓN AGRARIA	B1	
0304-5609	CIENCIA E INVESTIGACIÓN AGRARIA (IMPRESA)	B1	
0100-8307	CIÊNCIA E NATURA	A3	
1413-8123	CIÊNCIA E SAÚDE COLETIVA (IMPRESSO)	A3	
0101-9228	CIÊNCIA E SOCIEDADE	C	
0254-0223	CIÊNCIA E TÉCNICA VITIVINÍCOLA	B2	
1678-457X	CIENCIA E TECNOLOGIA DE ALIMENTOS	B1	
0870-8312	CIÊNCIA E TECNOLOGIA DOS MATERIAIS	B1	
1517-1914	CIÊNCIA EM MOVIMENTO (IMPRESSO)	A4	
1984-154X	CIÊNCIA EM TELA	A3	
1983-912X	CIÊNCIA ET PRAXIS (ONLINE)	B3	
1980-5098	CIÊNCIA FLORESTAL (ONLINE)	B2	
1413-7461	CIÊNCIA GEOGRÁFICA	A3	
0101-8515	CIÊNCIA HOJE	C	
0103-2054	CIENCIA HOJE DAS CRIANCAS	C	
0185-0334	CIENCIA PESQUERA	C	
2389-7481	CIENCIA POLÍTICA	B2	
0103-8478	CIÊNCIA RURAL (UFSM. IMPRESSO)	A4	
1808-8007	CIÊNCIA SEMPRE: REVISTA DA FAPERN	C	
1415-6326	CIÊNCIA VETERINÁRIA NOS TRÓPICOS	B4	
0717-2079	CIENCIA Y ENFERMERÍA (IMPRESA)	B3	
1390-4051	CIENCIA Y TECNOLOGIA	A4	
1909-8642	CIENCIA Y TECNOLOGIA DE BUQUES	C	
1677-3861	CIÊNCIA, CUIDADO & SAÚDE	B4	
2618-3188	CIENCIA, TECNOLOGÍA Y POLÍTICA	C	
1806-5821	CIÊNCIAS & COGNIÇÃO (UFRJ)	A4	
1808-043X	CIÊNCIAS & LETRAS (PORTO ALEGRE. ONLINE)	C	
1984-2848	CIÊNCIAS DA SAÚDE (ESTÁCIO DE SÁ)	C	
2319-0574	CIÊNCIAS DO TRABALHO	NP	
2178-1826	CIÊNCIAS EM FOCO	C	
2225-5249	CIENCIAS ESPACIALES	C	
0185-3880	CIENCIAS MARINAS	B1	
1688-4094	CIENCIAS PSICOLOGICAS	A4	
1982-3037	CIÊNCIAS SOCIAIS APLICADAS EM REVISTA (ONLINE)	B3	
1677-9665	CIÊNCIAS SOCIAIS EM PERSPECTIVA (IMPRESSO)	B4	
2177-6229	CIÊNCIAS SOCIAIS UNISINOS	B1	
1518-4463	CIENCIAS SOCIALES Y RELIGIÓN (IMPRESSO)	B2	
1982-2650	CIENCIAS SOCIALES Y RELIGIÓN / CIÊNCIAS SOCIAIS E RELIGIÃO	B2	
1984-9710	CIENTEC: REVISTA DE CIÊNCIA, TECNOLOGIA E HUMANIDADES DO IFPE (ONLINE)	B3	
1984-5529	CIENTÍFICA	B4	
0100-0039	CIENTÍFICA	B4	
1647-0893	CIES E-WORKING PAPERS	NP	
0010-4043	CIES NEWSLETTER	NP	
1852-4699	CINE DOCUMENTAL	A4	
2183-7902	CINEMA & TERRITÓRIO	B3	
1181-6945	CINÉMAS (MONTRÉAL)	B1	
1267-4397	CINÉMAS D'AMÉRIQUE LATINE	B4	
1519-2512	CINERGIS (UNISC)	C	
1983-0343	CINÉTICA	NP	
2238-9032	CIPPUS - REVISTA DE INICIAÇÃO CIENTÍFICA DA UNILASALLE	C	
2153-1293	CIRCUITS AND SYSTEMS	C	
0278-081X	CIRCUITS, SYSTEMS, AND SIGNAL PROCESSING	A2	
2446-6255	CIRCULADÔ	C	
1809-5011	CIRCULAR TÉCNICA - EMBRAPA - CRUZ DAS ALMAS	C	
1518-4269	CIRCULAR TÉCNICA (EMBRAPA MILHO E SORGO. IMPRESSO)	C	
1516-7860	CIRCULAR TÉCNICA (EMBRAPA SOJA)	C	
0100-3453	CIRCULAR TECNICA / INSTITUTO DE PESQUISAS E ESTUDOS FLORESTAIS	C	
1679-1150	CIRCULAR TÉCNICA EMBRAPA MILHO E SORGO (ONLINE)	C	
1517-5146	CIRCULAR TÉCNICA EMBRAPA SOLOS	C	
0009-7322	CIRCULATION (NEW YORK, N.Y.)	A1	
1941-9651	CIRCULATION CARDIOVASCULAR IMAGING	A1	
1346-9843	CIRCULATION JOURNAL	A3	
0009-7330	CIRCULATION RESEARCH	A1	
1941-3149	CIRCULATION. ARRHYTHMIA AND ELECTROPHYSIOLOGY	A1	
1942-325X	CIRCULATION. CARDIOVASCULAR GENETICS	A3	
1941-7640	CIRCULATION. CARDIOVASCULAR INTERVENTIONS.	A1	
1941-3289	CIRCULATION. HEART FAILURE	A1	
1941-7705	CIRCULATION: CARDIOVASCULAR QUALITY AND OUTCOMES	A2	
1980-7651	CIRCUMSCRIBERE (PUCSP)	B2	
2515-0855	CIRED - OPEN ACCESS PROCEEDINGS JOURNAL (ONLINE)	C	
1989-6816	CIRIEC-ESPAÑA	A3	
0007-8506	CIRP ANNALS	A1	
1299-5495	CITÉS	C	
0264-2751	CITIES	A1	
2374-8834	CITIES & HEALTH	C	
2340-9886	CITIUS, ALTIUS, FORTIUS.	C	
1362-1025	CITIZENSHIP STUDIES (ABINGDON. PRINT)	A2	
2236-3122	CITRUS RESEARCH & TECNOLOGY	C	
1360-4813	CITY (LONDON. 1995)	A1	
0187-8611	CIUDADES (PUEBLA)	B1	
2080-5187	CIVIL AND ENVIRONMENTAL ENGINEERING REPORTS	C	
2476-3055	CIVIL ENGINEERING JOURNAL (TEHRAN)	C	
2575-8950	CIVIL ENGINEERING RESEARCH JOURNAL	C	
2191-1339	CIVIL PROCEDURE REVIEW	B2	
2316-8374	CIVILISTICA.COM	A3	
2421-3152	CIVILTÀ E RELIGIONI	C	
2182-7141	CIVISTAS AUGUSTINIANA	B3	
1519-6089	CIVITAS - REVISTA DE CIÊNCIAS SOCIAIS (IMPRESSO)	A2	
0748-3007	CLADISTICS (WESTPORT. PRINT)	A1	
2357-9234	CLARABOIA	B1	
2359-1951	CLAREIRA - REVISTA DE FILOSOFIA DA REGIÃO AMAZÔNICA	B1	
2526-1169	CLARINETA	NP	
2176-6436	CLASSICA - REVISTA BRASILEIRA DE ESTUDOS CLÁSSICOS	A4	
2393-2961	CLASSICA ET CHRISTIANA	A4	
0264-9381	CLASSICAL AND QUANTUM GRAVITY (PRINT)	A2	
2421-4744	CLASSICO CONTEMPORANEO	C	
1946-3014	CLASSROOM DISCOURSE	A1	
1809-9300	CLAVES (JOÃO PESSOA. IMPRESSO)	C	
2393-6584	CLAVES. REVISTA DE HISTORIA	B3	
0009-8558	CLAY MINERALS (PRINT)	B1	
1519-9681	CLE E-PRINTS (ONLINE)	B2	
1863-0669	CLEAN (WEINHEIM. INTERNET)	A4	
1618-9558	CLEAN TECHNOLOGIES AND ENVIRONMENTAL POLICY (INTERNET)	A2	
1618-954X	CLEAN TECHNOLOGIES AND ENVIRONMENTAL POLICY (PRINT)	A2	
0717-5000	CLEI ELECTRONIC JOURNAL	C	
2194-5212	CLELE JOURNAL	C	
2359-4705	CLIMACOM CULTURA CIENTÍFICA - PESQUISA, JORNALISMO E ARTE	C	
1369-7137	CLIMACTERIC (CARNFORTH)	A2	
0103-0019	CLIMANALISE (SÃO JOSÉ DOS CAMPOS)	C	
2225-1154	CLIMATE	B3	
1756-5537	CLIMATE AND DEVELOPMENT	A1	
2010-0086	CLIMATE CHANGE ECONOMICS	A2	
0930-7575	CLIMATE DYNAMICS	A2	
1814-9324	CLIMATE OF THE PAST (PRINT)	A1	
1814-9340	CLIMATE OF THE PAST DISCUSSIONS (PRINT)	B3	
1469-3062	CLIMATE POLICY	A1	
2405-8807	CLIMATE SERVICES	A4	
1573-1480	CLIMATIC CHANGE (ONLINE)	A1	
2317-2509	CLÍNICA & CULTURA	B2	
1806-5015	CLÍNICA (SÃO JOSÉ)	C	
0009-8981	CLÍNICA CHIMICA ACTA	A2	
2176-9540	CLÍNICA E PESQUISA EM ODONTOLOGIA (UNITAU)	C	
2237-874X	CLÍNICA VETERINARIA	B4	
1413-571X	CLÍNICA VETERINÁRIA	B4	
1130-5274	CLÍNICA Y SALUD	A2	
1442-6404	CLINICAL & EXPERIMENTAL OPHTHALMOLOGY	A2	
0305-1870	CLINICAL & EXPERIMENTAL PHARMACOLOGY & PHYSIOLOGY	A4	
2163-0097	CLINICAL ADVANCES IN PERIODONTIC	B2	
0897-3806	CLINICAL ANATOMY (NEW YORK, N.Y. PRINT)	A3	
1076-0296	CLINICAL AND APPLIED THROMBOSIS/HEMOSTASIS	B1	
2357-9730	CLINICAL AND BIOMEDICAL RESEARCH	C	
2399-5297	CLINICAL AND DIAGNOSTIC PATHOLOGY	C	
1365-2222	CLINICAL AND EXPERIMENTAL ALLERGY	A2	
0954-7894	CLINICAL AND EXPERIMENTAL ALLERGY (PRINT)	A2	
2057-4347	CLINICAL AND EXPERIMENTAL DENTAL RESEARCH	B2	
1365-2230	CLINICAL AND EXPERIMENTAL DERMATOLOGY	B1	
0307-6938	CLINICAL AND EXPERIMENTAL DERMATOLOGY (PRINT)	B1	
1178-7023	CLINICAL AND EXPERIMENTAL GASTROENTEROLOGY	A2	
1064-1963	CLINICAL AND EXPERIMENTAL HYPERTENSION (1993, PRINT)	B1	
0009-9104	CLINICAL AND EXPERIMENTAL IMMUNOLOGY (PRINT)	A3	
1591-8890	CLINICAL AND EXPERIMENTAL MEDICINE (TESTO STAMPATO)	A3	
1342-1751	CLINICAL AND EXPERIMENTAL NEPHROLOGY	A4	
1759-1961	CLINICAL AND EXPERIMENTAL NEUROIMMUNOLOGY	B3	
0390-6663	CLINICAL AND EXPERIMENTAL OBSTETRICS & GYNECOLOGY	B2	
0143-9294	CLINICAL AND EXPERIMENTAL PHARMACOLOGY & PHYSIOLOGY. SUPPLEMENT	B4	
