ISSN	Titulo	Estrato	Classificação
0143-1161	INTERNATIONAL JOURNAL OF REMOTE SENSING (PRINT)	A2	
2394-3629	INTERNATIONAL JOURNAL OF RESEARCH - GRANTHAALAYAH (IMPRESSO)	C	
1365-1609	INTERNATIONAL JOURNAL OF ROCK MECHANICS AND MINING SCIENCES (1997)	A1	
2319-7064	INTERNATIONAL JOURNAL OF SCIENCE AND RESEARCH	C	
1001-6279	INTERNATIONAL JOURNAL OF SEDIMENT RESEARCH	A2	
1744-2370	INTERNATIONAL JOURNAL OF SERVICES AND OPERATIONS MANAGEMENT	A3	
0392-6672	INTERNATIONAL JOURNAL OF SPELEOLOGY	A4	
2595-4180	INTERNATIONAL JOURNAL OF TERRESTRIAL HEAT FLOW AND APPLIED GEOTHERMICS	B4	
1946-3138	INTERNATIONAL JOURNAL OF URBAN SUSTAINABLE DEVELOPMENT	A1	
2321-9149	INTERNATONAL JOURNAL OF ADVANCEMENT IN EARTH AND ENVIRONMENTAL SCIENCES	C	
2324-8858	INTERPRETATION	A3	
1077-8306	INVERTEBRATE BIOLOGY	A3	
1445-5226	INVERTEBRATE SYSTEMATICS	A2	
2448-7279	INVESTIGACIONES GEOGRÁFICAS	A4	
2321-0990	IOSR JOURNAL OF APPLIED GEOLOGY AND GEOPHYSICS (IOSR-JAGG) (ONLINE)	B1	
2250-3021	IOSR JOURNAL OF ENGINEERING	C	
2228-6160	IRANIAN JOURNAL OF SCIENCE AND TECHNOLOGY, TRANSACTIONS OF CIVIL ENGINEERING	B2	
1808-8546	IRRIGA	B2	
1808-3765	IRRIGA (UNESP. CD-ROM)	B2	
1880-7682	ISME/GLOMIS ELECTRONIC JOURNAL	B4	
1025-6016	ISOTOPES IN ENVIRONMENTAL AND HEALTH STUDIES	A3	
2194-9050	ISPRS ANNALS OF THE PHOTOGRAMMETRY, REMOTE SENSING AND SPATIAL INFORMATION SCIENCES	A4	
2220-9964	ISPRS INTERNATIONAL JOURNAL OF GEO-INFORMATION	A2	
0924-2716	ISPRS JOURNAL OF PHOTOGRAMMETRY AND REMOTE SENSING	A1	
1022-5439	ITTO TROPICAL FOREST UPDATE	C	
2169-9291	JORNAL OF GEOPHYSICAL RESEARCH: OCEANS	A1	
1538-0254	JOURNAL JOURNAL OF BIOMOLECULAR STRUCTURE AND DYNAMICS	C	
2289-7879	JOURNAL OF ADVANCED RESEARCH IN FLUID MECHANICS AND THERMAL SCIENCES	B2	
1942-2466	JOURNAL OF ADVANCES IN MODELING EARTH SYSTEMS	A1	
0021-8502	JOURNAL OF AEROSOL SCIENCE	A1	
1984-9648	JOURNAL OF AEROSPACE TECHNOLOGY AND MANAGEMENT (IMPRESSO)	B1	
2175-9146	JOURNAL OF AEROSPACE TECHNOLOGY AND MANAGEMENT (ONLINE)	B1	
1464-343X	JOURNAL OF AFRICAN EARTH SCIENCES (1994)	A3	
1916-9752	JOURNAL OF AGRICULTURAL SCIENCE	B3	
1916-9760	JOURNAL OF AGRICULTURAL SCIENCE	B3	
2334-2404	JOURNAL OF AGRICULTURE AND ENVIRONMENTAL SCIENCES	B4	
2229-6905	JOURNAL OF ALGAL BIOMASS UTILIZATION	C	
0925-8388	JOURNAL OF ALLOYS AND COMPOUNDS	A1	
0267-9477	JOURNAL OF ANALYTICAL ATOMIC SPECTROMETRY (PRINT)	A1	
0021-8820	JOURNAL OF ANTIBIOTICS (TOKYO. 1968)	A4	
1060-3271	JOURNAL OF AOAC INTERNATIONAL	A4	
2078-6913	JOURNAL OF APICULTURAL RESEARCH	A3	
1600-5767	JOURNAL OF APPLIED CRYSTALLOGRAPHY	A2	
0021-8901	JOURNAL OF APPLIED ECOLOGY (PRINT)	A1	
0926-9851	JOURNAL OF APPLIED GEOPHYSICS	A2	
0175-8659	JOURNAL OF APPLIED ICHTHYOLOGY	B2	
1439-0426	JOURNAL OF APPLIED ICHTHYOLOGY (ONLINE)	B2	
1558-8424	JOURNAL OF APPLIED METEOROLOGY AND CLIMATOLOGY	A3	
2164-6457	JOURNAL OF APPLIED NONLINEAR DYNAMICS	B2	
0921-8971	JOURNAL OF APPLIED PHYCOLOGY	A1	
1097-4628	JOURNAL OF APPLIED POLYMER SCIENCE (ONLINE)	A1	
0021-8995	JOURNAL OF APPLIED POLYMER SCIENCE (PRINT)	A1	
1931-3195	JOURNAL OF APPLIED REMOTE SENSING	A3	
2155-9546	JOURNAL OF AQUACULTURE RESEARCH & DEVELOPMENT	C	
1049-8850	JOURNAL OF AQUATIC FOOD PRODUCT TECHNOLOGY	B1	
0140-1963	JOURNAL OF ARID ENVIRONMENTS	A2	
1367-9120	JOURNAL OF ASIAN EARTH SCIENCES	A2	
0739-0572	JOURNAL OF ATMOSPHERIC AND OCEANIC TECHNOLOGY	A2	
1364-6826	JOURNAL OF ATMOSPHERIC AND SOLAR-TERRESTRIAL PHYSICS	A4	
2630-5119	JOURNAL OF ATMOSPHERIC SCIENCE RESEARCH	C	
1365-2699	JOURNAL OF BIOGEOGRAPHY	A1	
0305-0270	JOURNAL OF BIOGEOGRAPHY (PRINT)	A1	
2327-5081	JOURNAL OF BIOSCIENCES AND MEDICINES	B4	
0268-2575	JOURNAL OF CHEMICAL TECHNOLOGY AND BIOTECHNOLOGY (1986)	A2	
0959-6526	JOURNAL OF CLEANER PRODUCTION	A1	
0894-8755	JOURNAL OF CLIMATE	A1	
1400-0350	JOURNAL OF COASTAL CONSERVATION	A4	
1551-5036	JOURNAL OF COASTAL RESEARCH	B1	
0749-0208	JOURNAL OF COASTAL RESEARCH	B1	
2473-3350	JOURNAL OF COASTAL ZONE MANAGEMENT	C	
1980-6604	JOURNAL OF COMMUNICATION AND INFORMATION SYSTEMS (ONLINE)	A4	
0377-0427	JOURNAL OF COMPUTATIONAL AND APPLIED MATHEMATICS	A2	
1983-8409	JOURNAL OF COMPUTATIONAL INTERDISCIPLINARY SCIENCES	B3	
1090-2716	JOURNAL OF COMPUTATIONAL PHYSICS (ONLINE)	A1	
1877-7503	JOURNAL OF COMPUTATIONAL SCIENCE	A1	
2514-8362	JOURNAL OF COMPUTER APLLICATIONS IN ARCHAEOLOGY	B4	
0169-7722	JOURNAL OF CONTAMINANT HYDROLOGY	A2	
2195-3880	JOURNAL OF CONTROL, AUTOMATION AND ELECTRICAL SYSTEMS (IMPRESSO)	A4	
0278-0372	JOURNAL OF CRUSTACEAN BIOLOGY	A4	
1792-9040	JOURNAL OF EARTH SCIENCES AND GEOTECHNICAL ENGINEERING	C	
0022-0477	JOURNAL OF ECOLOGY (PRINT)	A1	
1472-4049	JOURNAL OF ECOTOURISM	A2	
0095-2443	JOURNAL OF ELASTOMERS AND PLASTICS (PRINT)	A4	
1942-0749	JOURNAL OF ELECTROMAGNETIC ANALYSIS AND APPLICATIONS	C	
2525-815X	JOURNAL OF ENVIRONMENTAL ANALYSIS AND PROGRESS	A4	
2213-3437	JOURNAL OF ENVIRONMENTAL CHEMICAL ENGINEERING	A2	
0733-9372	JOURNAL OF ENVIRONMENTAL ENGINEERING (NEW YORK, N.Y.)	A3	
0301-4797	JOURNAL OF ENVIRONMENTAL MANAGEMENT	A1	
2152-2219	JOURNAL OF ENVIRONMENTAL PROTECTION (ONLINE)	A4	
2152-2197	JOURNAL OF ENVIRONMENTAL PROTECTION (PRINT)	A4	
0265-931X	JOURNAL OF ENVIRONMENTAL RADIOACTIVITY	A3	
1532-4117	JOURNAL OF ENVIRONMENTAL SCIENCE AND HEALTH. PART A: TOXIC HAZARDOUS SUBSTANCES AND ENVIRONMENTAL ENGINEERING	A4	
2455-0272	JOURNAL OF ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH	C	
1001-0742	JOURNAL OF ENVIRONMENTAL SCIENCES	A1	
1878-7320	JOURNAL OF ENVIRONMENTAL SCIENCES (ONLINE)	A1	
0022-0981	JOURNAL OF EXPERIMENTAL MARINE BIOLOGY AND ECOLOGY	A2	
1095-8649	JOURNAL OF FISH BIOLOGY	A3	
0022-1112	JOURNAL OF FISH BIOLOGY	A3	
1753-318X	JOURNAL OF FLOOD RISK MANAGEMENT	A1	
1459-0263	JOURNAL OF FOOD, AGRICULTURE AND ENVIRONMENT (ONLINE)	C	
0889-1575	JOURNAL OF FOOD COMPOSITION AND ANALYSIS (PRINT)	A2	
0096-1191	JOURNAL OF FORAMINIFERAL RESEARCH	A3	
1007-662X	JOURNAL OF FORESTRY RESEARCH	A4	
0270-5060	JOURNAL OF FRESHWATER ECOLOGY	B1	
0375-6742	JOURNAL OF GEOCHEMICAL EXPLORATION	A2	
1432-1394	JOURNAL OF GEODESY	A1	
0949-7714	JOURNAL OF GEODESY (PRINT)	A1	
2081-9943	JOURNAL OF GEODETIC SCIENCE	B2	
0264-3707	JOURNAL OF GEODYNAMICS	A2	
2151-1950	JOURNAL OF GEOGRAPHIC INFORMATION SYSTEM	A3	
2334-2447	JOURNAL OF GEOGRAPHY AND EARTH SCIENCES (PRINT)	B2	
0148-0227	JOURNAL OF GEOPHYSICAL RESEARCH	A1	
2169-8996	JOURNAL OF GEOPHYSICAL RESEARCH: ATMOSPHERES	A1	
2169-897X	JOURNAL OF GEOPHYSICAL RESEARCH: ATMOSPHERES (IMPRESSO)	A1	
2169-8961	JOURNAL OF GEOPHYSICAL RESEARCH: BIOGEOSCIENCES	A2	
2169-9275	JOURNAL OF GEOPHYSICAL RESEARCH: OCEANS (PRINT)	A1	
2169-9100	JOURNAL OF GEOPHYSICAL RESEARCH: PLANETS	A3	
2169-9313	JOURNAL OF GEOPHYSICAL RESEARCH. SOLID EARTH	A1	
2169-9356	JOURNAL OF GEOPHYSICAL RESEARCH: SOLID EARTH	A1	
2169-9380	JOURNAL OF GEOPHYSICAL RESEARCH: SPACE PHYSICS	A2	
2169-9402	JOURNAL OF GEOPHYSICAL RESEARCH: SPACE PHYSICS (ON LINE)	A2	
1742-2132	JOURNAL OF GEOPHYSICS AND ENGINEERING (PRINT)	A3	
2327-4344	JOURNAL OF GEOSCIENCE AND ENVIRONMENT PROTECTION	A4	
1802-6222	JOURNAL OF GEOSCIENCES (PRAGUE PRINT)	A3	
0380-1330	JOURNAL OF GREAT LAKES RESEARCH	A2	
0304-3894	JOURNAL OF HAZARDOUS MATERIALS (PRINT)	A1	
0022-1511	JOURNAL OF HERPETOLOGY	A3	
2675-1631	JOURNAL OF HUMAN AND ENVIRONMENT OF TROPICAL BAYS	C	
1084-0699	JOURNAL OF HYDROLOGIC ENGINEERING	A3	
0022-1694	JOURNAL OF HYDROLOGY (AMSTERDAM)	A1	
2214-5818	JOURNAL OF HYDROLOGY: REGIONAL STUDIES	A1	
2237-2202	JOURNAL OF HYPERSPECTRAL REMOTE SENSING	B2	
1698-6180	JOURNAL OF IBERIAN GEOLOGY	A4	
1555-6425	JOURNAL OF ICHTHYOLOGY	B1	
1018-3647	JOURNAL OF KING SAUD UNIVERSITY - SCIENCE	A3	
1723-8633	JOURNAL OF LIMNOLOGY (ONLINE)	A3	
1064-7554	JOURNAL OF MAMMALIAN EVOLUTION	A1	
0022-2372	JOURNAL OF MAMMALOGY (PRINT)	A1	
1744-5647	JOURNAL OF MAPS	A1	
1687-9481	JOURNAL OF MARINE BIOLOGY	A4	
0022-2402	JOURNAL OF MARINE RESEARCH (PRINT)	A4	
2077-1312	JOURNAL OF MARINE SCIENCE AND ENGINEERING	A4	
0924-7963	JOURNAL OF MARINE SYSTEMS	A1	
1438-4957	JOURNAL OF MATERIAL CYCLES AND WASTE MANAGEMENT (PRINT)	A3	
0738-7989	JOURNAL OF MATERIALS EDUCATION	B4	
1059-9495	JOURNAL OF MATERIALS ENGINEERING AND PERFORMANCE (PRINT)	A3	
2238-7854	JOURNAL OF MATERIALS RESEARCH AND TECHNOLOGY	A1	
0263-4929	JOURNAL OF METAMORPHIC GEOLOGY	A1	
2155-7993	JOURNAL OF MODERN EDUCATION REVIEW	B1	
0260-1230	JOURNAL OF MOLLUSCAN STUDIES	A2	
0362-2525	JOURNAL OF MORPHOLOGY (1931. PRINT)	A3	
1672-6316	JOURNAL OF MOUNTAIN SCIENCE	A3	
1388-0764	JOURNAL OF NANOPARTICLE RESEARCH	A2	
1533-4880	JOURNAL OF NANOSCIENCE AND NANOTECHNOLOGY	B2	
1544-0478	JOURNAL OF NATURAL FIBERS	A1	
1875-5100	JOURNAL OF NATURAL GAS SCIENCE AND ENGINEERING	A1	
0022-2933	JOURNAL OF NATURAL HISTORY	B1	
0163-3864	JOURNAL OF NATURAL PRODUCTS (PRINT)	A1	
0373-4633	JOURNAL OF NAVIGATION (PRINT)	A2	
2572-3103	JOURNAL OF OCEANOGRAPHY AND MARINE RESEARCH	B3	
0892-7219	JOURNAL OF OFFSHORE MECHANICS AND ARCTIC ENGINEERING	A4	
1755-876X	JOURNAL OF OPERATIONAL OCEANOGRAPHY	A1	
0921-2728	JOURNAL OF PALEOLIMNOLOGY	A3	
0022-3360	JOURNAL OF PALEONTOLOGY	A3	
2190-0566	JOURNAL OF PETROLEUM EXPLORATION AND PRODUCTION TECHNOLOGY	A4	
0141-6421	JOURNAL OF PETROLEUM GEOLOGY	A3	
0920-4105	JOURNAL OF PETROLEUM SCIENCE & ENGINEERING	A1	
0022-3530	JOURNAL OF PETROLOGY	A1	
1011-1344	JOURNAL OF PHOTOCHEMISTRY AND PHOTOBIOLOGY. B, BIOLOGY	A1	
0022-3646	JOURNAL OF PHYCOLOGY	A2	
0022-3670	JOURNAL OF PHYSICAL OCEANOGRAPHY	A1	
0953-8984	JOURNAL OF PHYSICS. CONDENSED MATTER (PRINT)	A3	
0142-7873	JOURNAL OF PLANKTON RESEARCH	A2	
1588-2780	JOURNAL OF RADIOANALYTICAL AND NUCLEAR CHEMISTRY (ONLINE)	A4	
0236-5731	JOURNAL OF RADIOANALYTICAL AND NUCLEAR CHEMISTRY (PRINT)	A4	
0377-0486	JOURNAL OF RAMAN SPECTROSCOPY	A3	
1002-0721	JOURNAL OF RARE EARTHS	A2	
2469-4134	JOURNAL OF REMOTE SENSING & GIS	C	
2319-1546	JOURNAL OF RESEARCH IN ECOLOGY	C	
2348-2532	JOURNAL OF RESEARCH IN ENVIRONMENTAL AND EARTH SCIENCE	C	
2321-9467	JOURNAL OF RESEARCH IN HUMANITIES AND SOCIAL SCIENCE	C	
1929-5995	JOURNAL OF RESEARCH UPDATES IN POLYMER SCIENCE	B3	
1674-7755	JOURNAL OF ROCK MECHANICS AND GEOTECHNICAL ENGINEERING	A1	
1385-1101	JOURNAL OF SEA RESEARCH (DEN BURG. PRINT)	A3	
2447-9462	JOURNAL OF SEDIMENTARY ENVIRONMENTS	B2	
1527-1404	JOURNAL OF SEDIMENTARY RESEARCH	A2	
1383-4649	JOURNAL OF SEISMOLOGY	A4	
1439-0108	JOURNAL OF SOILS AND SEDIMENTS (PRINT)	A2	
0895-9811	JOURNAL OF SOUTH AMERICAN EARTH SCIENCES	A2	
2115-7251	JOURNAL OF SPACE WEATHER AND SPACE CLIMATE	A2	
2314-4920	JOURNAL OF SPECTROSCOPY	B1	
0191-8141	JOURNAL OF STRUCTURAL GEOLOGY	A1	
0733-9453	JOURNAL OF SURVEYING ENGINEERING	A2	
1054-9811	JOURNAL OF SUSTAINABLE FORESTRY	A3	
1477-2019	JOURNAL OF SYSTEMATIC PALAEONTOLOGY (PRINT)	A1	
0022-4928	JOURNAL OF THE ATMOSPHERIC SCIENCES	A2	
0103-5053	JOURNAL OF THE BRAZILIAN CHEMICAL SOCIETY (IMPRESSO)	A2	
1678-4790	JOURNAL OF THE BRAZILIAN CHEMICAL SOCIETY (ONLINE)	A2	
0016-7649	JOURNAL OF THE GEOLOGICAL SOCIETY (LONDON)	A2	
0016-7622	JOURNAL OF THE GEOLOGICAL SOCIETY OF INDIA	B1	
2595-1939	JOURNAL OF THE GEOLOGICAL SURVEY OF BRAZIL	B4	
1469-7769	JOURNAL OF THE MARINE BIOLOGICAL ASSOCIATION OF THE UK (ONLINE)	A4	
0025-3154	JOURNAL OF THE MARINE BIOLOGICAL ASSOCIATION OF THE UNITED KINGDOM (PRINT)	A4	
0026-1165	JOURNAL OF THE METEOROLOGICAL SOCIETY OF JAPAN	A3	
0893-8849	JOURNAL OF THE WORLD AQUACULTURE SOCIETY	A2	
1749-7345	JOURNAL OF THE WORLD AQUACULTURE SOCIETY	A2	
1388-6150	JOURNAL OF THERMAL ANALYSIS AND CALORIMETRY	A3	
1588-2926	JOURNAL OF THERMAL ANALYSIS AND CALORIMETRY (ONLINE)	A3	
2214-1405	JOURNAL OF TRANSPORT & HEALTH	A2	
0966-6923	JOURNAL OF TRANSPORT GEOGRAPHY	A1	
0266-4674	JOURNAL OF TROPICAL ECOLOGY (PRINT)	A4	
0948-695X	JOURNAL OF UNIVERSAL COMPUTER SCIENCE (PRINT)	A3	
2291-3467	JOURNAL OF UNMANNED VEHICLE SYSTEMS	B3	
1982-3932	JOURNAL OF URBAN AND ENVIRONMENTAL ENGINEERING (UFPB)	B1	
0272-4634	JOURNAL OF VERTEBRATE PALEONTOLOGY	A2	
0166-0934	JOURNAL OF VIROLOGICAL METHODS	B2	
0377-0273	JOURNAL OF VOLCANOLOGY AND GEOTHERMAL RESEARCH	A2	
2040-2244	JOURNAL OF WATER AND CLIMATE CHANGE	A4	
1477-8920	JOURNAL OF WATER AND HEALTH	A3	
2214-7144	JOURNAL OF WATER PROCESS ENGINEERING	A2	
1945-3108	JOURNAL OF WATER RESOURCE AND PROTECTION	B1	
1945-3094	JOURNAL OF WATER RESOURCE AND PROTECTION	B1	
0167-6105	JOURNAL OF WIND ENGINEERING AND INDUSTRIAL AERODYNAMICS (PRINT)	A2	
0952-8369	JOURNAL OF ZOOLOGY (1987)	A2	
0267-8179	JQS. JOURNAL OF QUATERNARY SCIENCE (PRINT)	A1	
1662-9795	KEY ENGINEERING MATERIALS (ONLINE)	B2	
2386-5458	KULT-UR: REVISTA INTERDISCIPLINÀRIA SOBRE LA CULTURA DE LA CIUDAD	B2	
0393-697X	LA RIVISTA DEL NUOVO CIMENTO DELLA SOCIETÀ ITALIANA DI FISICA (TESTO STAMPATO)	A1	
2073-445X	LAND	A3	
1099-145X	LAND DEGRADATION & DEVELOPMENT	A1	
1085-3278	LAND DEGRADATION & DEVELOPMENT (PRINT)	A1	
1543-8325	LAND ECONOMICS (ONLINE)	A2	
0264-8377	LAND USE POLICY	A1	
1612-510X	LANDSLIDES (BERLIN. PRINT)	A1	
1870-9095	LATIN - AMERICAN JOURNAL OF PHYSICS EDUCATION	A2	
2236-1057	LATIN AMERICAN JOURNAL OF AQUATIC MAMMALS	C	
0718-560X	LATIN AMERICAN JOURNAL OF AQUATIC RESEARCH	B2	
1669-7316	LATIN AMERICAN JOURNAL OF SEDIMENTOLOGY AND BASIN ANALYSIS	B2	
1070-485X	LEADING EDGE (TULSA, OKLA.)	A3	
0024-1164	LETHAIA (OSLO. TRYKT UTG.)	A2	
0075-9511	LIMNOLOGICA (JENA)	A3	
0024-3590	LIMNOLOGY AND OCEANOGRAPHY	A1	
2378-2242	LIMNOLOGY AND OCEANOGRAPHY LETTERS (ONLINE)	A1	
1541-5856	LIMNOLOGY AND OCEANOGRAPHY, METHODS	A2	
1439-8621	LIMNOLOGY (TOKYO. PRINT)	A3	
2237-2318	LINGUAGEM ACADÊMICA ¿ REVISTA DIGITAL CIENTÍFICA DO CENTRO UNIVERSITÁRIO CLARETIANO.	B2	
0024-4937	LITHOS (OSLO. PRINT)	A1	
1864-1547	MAMMALIA	A4	
0025-1461	MAMMALIA (PARIS)	A4	
1989-8649	MANAGEMENT OF BIOLOGICAL INVASIONS	A2	
1477-7835	MANAGEMENT OF ENVIRONMENTAL QUALITY	A2	
1323-1650	MARINE AND FRESHWATER RESEARCH	A2	
0264-8172	MARINE AND PETROLEUM GEOLOGY	A1	
1867-1616	MARINE BIODIVERSITY: INTERNATIONAL JOURNAL OF MARINE SCIENCE	A4	
0025-3162	MARINE BIOLOGY (BERLIN)	A2	
1745-1019	MARINE BIOLOGY RESEARCH (ONLINE)	A4	
1745-1000	MARINE BIOLOGY RESEARCH (PRINT)	A4	
0304-4203	MARINE CHEMISTRY (PRINT)	A2	
1660-3397	MARINE DRUGS	A3	
0173-9565	MARINE ECOLOGY (BERLIN)	A3	
0171-8630	MARINE ECOLOGY. PROGRESS SERIES (HALSTENBEK)	A2	
0141-1136	MARINE ENVIRONMENTAL RESEARCH	A1	
1874-7787	MARINE GENOMICS (PRINT)	A3	
0149-0419	MARINE GEODESY	B1	
0025-3227	MARINE GEOLOGY (PRINT)	A1	
0025-3235	MARINE GEOPHYSICAL RESEARCHES	A3	
1064-119X	MARINE GEORESOURCES & GEOTECHNOLOGY	A3	
0824-0469	MARINE MAMMAL SCIENCE	A2	
0377-8398	MARINE MICROPALEONTOLOGY (PRINT)	A2	
1018-3337	MARINE ORNITHOLOGY	B2	
0308-597X	MARINE POLICY	A1	
0025-326X	MARINE POLLUTION BULLETIN.	A1	
1679-396X	MARINE SYSTEMS & OCEAN TECHNOLOGY	B2	
1741-7597	MARITIME ENGINEERING	A3	
0327-9383	MASTOZOOLOGÍA NEOTROPICAL (IMPRESA)	B3	
1517-7076	MATÉRIA (UFRJ)	B1	
1996-1944	MATERIALS (BASEL)	A3	
1980-5373	MATERIALS RESEARCH	A2	
1516-1439	MATERIALS RESEARCH (SÃO CARLOS. IMPRESSO)	A2	
0928-4931	MATERIALS SCIENCE & ENGINEERING. C, BIOMIMETIC MATERIALS, SENSORS AND SYSTEMS (PRINT)	A1	
1387-3954	MATHEMATICAL AND COMPUTER MODELLING OF DYNAMICAL SYSTEMS	A4	
1744-5051	MATHEMATICAL AND COMPUTER MODELLING OF DYNAMICAL SYSTEMS (ONLINE)	A4	
2297-8240	MATTERS	C	
2661-8648	MEDITERRANEAN GEOSCIENCE REVIEWS	B3	
1676-8027	MEIO FILTRANTE	B4	
0074-0276	MEMÓRIAS DO INSTITUTO OSWALDO CRUZ (IMPRESSO)	A4	
1984-2201	MERCATOR (FORTALEZA. ONLINE)	A1	
2192-9262	METALLOGRAPHY, MICROSTRUCTURE, AND ANALYSIS (PRINT)	A4	
1086-9379	METEORITICS & PLANETARY SCIENCE	A2	
1850-468X	METEOROLOGICA	B4	
1469-8080	METEOROLOGICAL APPLICATIONS	A4	
1350-4827	METEOROLOGICAL APPLICATIONS (PRINT)	A4	
0065-9401	METEOROLOGICAL MONOGRAPHS	C	
0941-2948	METEOROLOGISCHE ZEITSCHRIFT (BERLIN)	A4	
0177-7971	METEOROLOGY AND ATMOSPHERIC PHYSICS (PRINT)	A4	
2409-9279	METHODS AND PROTOCOLS	B1	
2215-0161	METHODSX	B2	
2674-9009	METODOLOGIAS E APRENDIZADO	A3	
0095-3628	MICROBIAL ECOLOGY	A1	
2045-8827	MICROBIOLOGYOPEN	A3	
0026-265X	MICROCHEMICAL JOURNAL (PRINT)	A2	
0968-4328	MICRON (OXFORD. 1993)	A3	
2076-2607	MICROORGANISMS	A3	
0026-2803	MICROPALEONTOLOGY	A4	
1431-9276	MICROSCOPY AND MICROANALYSIS (PRINT)	A2	
1025-9112	MINE WATER AND THE ENVIRONMENT (PRINT)	A2	
0882-7508	MINERAL PROCESSING AND EXTRACTIVE METALLURGY REVIEW	A1	
0026-4598	MINERALIUM DEPOSITA	A1	
0026-461X	MINERALOGICAL MAGAZINE (PRINT)	A3	
0930-0708	MINERALOGY AND PETROLOGY	A3	
2075-163X	MINERALS	A3	
0892-6875	MINERALS ENGINEERING	A1	
0371-7844	MINING TECHNOLOGY: IMM TRANSACTIONS SECTION A	B3	
1381-2386	MITIGATION AND ADAPTATION STRATEGIES FOR GLOBAL CHANGE	A2	
2363-6211	MODELING EARTH SYSTEMS AND ENVIRONMENT	A3	
2363-6203	MODELING EARTH SYSTEMS AND ENVIRONMENT (PRINT)	A3	
2637-6652	MODERN APPROACHES IN OCEANOGRAPHY AND PETROCHEMICAL SCIENCES	C	
2333-2581	MODERN ENVIRONMENTAL SCIENCE AND ENGINEERING	B3	
0893-7648	MOLECULAR NEUROBIOLOGY	A1	
1543-8384	MOLECULAR PHARMACEUTICS (PRINT)	A1	
1055-7903	MOLECULAR PHYLOGENETICS AND EVOLUTION (PRINT)	A1	
1745-3925	MONTHLY NOTICES OF THE ROYAL ASTRONOMICAL SOCIETY: LETTERS	A1	
0035-8711	MONTHLY NOTICES OF THE ROYAL ASTRONOMICAL SOCIETY (PRINT)	A1	
0027-0644	MONTHLY WEATHER REVIEW	A2	
1983-7801	MOSAICO (GOIÂNIA)	A4	
2379-5042	MSPHERE	A2	
2595-3982	MULTIDISCIPLINARY REVIEWS	C	
2359-6902	MULTI-SCIENCE JOURNAL	B4	
2318-7670	NATIVA	B4	
1684-9981	NATURAL HAZARDS AND EARTH SYSTEM SCIENCES	A1	
0921-030X	NATURAL HAZARDS (DORDRECHT)	A2	
1573-0840	NATURAL HAZARDS (DORDRECHT. ONLINE)	A2	
1478-6419	NATURAL PRODUCT RESEARCH (PRINT)	A3	
0077-6092	NATURAL RESOURCES RESEARCH	A2	
1520-7439	NATURAL RESOURCES RESEARCH (NEW YORK, N.Y.)	A2	
2318-2881	NATURE AND CONSERVATION	C	
1758-678X	NATURE CLIMATE CHANGE	A1	
2041-1723	NATURE COMMUNICATIONS	A1	
2397-334X	NATURE ECOLOGY & EVOLUTION	A1	
1752-0894	NATURE GEOSCIENCE (PRINT)	A1	
0028-0836	NATURE (LONDON)	A1	
1476-4687	NATURE (ONLINE)	A1	
2662-138X	NATURE REVIEWS EARTH & ENVIRONMENT	A4	
2398-9629	NATURE SUSTAINABILITY	A1	
2358-2936	NAUPLIUS	B3	
0028-1522	NAVIGATION	A3	
1873-0604	NEAR SURFACE GEOPHYSICS (ONLINE)	A4	
1569-4445	NEAR SURFACE GEOPHYSICS (PRINT)	A4	
1679-6225	NEOTROPICAL ICHTHYOLOGY (IMPRESSO)	A3	
1982-0224	NEOTROPICAL ICHTHYOLOGY (ONLINE)	A3	
0077-7749	NEUES JAHRBUCH FUR GEOLOGIE UND PALAONTOLOGIE. ABHANDLUNGEN	B1	
0077-7757	NEUES JAHRBUCH FUR MINERALOGIE. ABHANDLUNGEN	B2	
0169-4286	NEW FORESTS	A2	
1469-8137	NEW PHYTOLOGIST (ONLINE)	A1	
0028-646X	NEW PHYTOLOGIST (PRINT)	A1	
0078-0421	NEWSLETTERS ON STRATIGRAPHY	A2	
2198-5634	NONLINEAR PROCESSES IN GEOPHYSICS DISCUSSIONS	C	
1607-7946	NONLINEAR PROCESSES IN GEOPHYSICS (ONLINE)	A4	
2056-7936	NPJ SCIENCE OF LEARNING	A1	
0168-9002	NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH. SECTION A, ACCELERATORS, SPECTROMETERS, DETECTORS AND ASSOCIATED EQUIPMENT (PRINT)	A3	
0964-5691	OCEAN & COASTAL MANAGEMENT	A2	
2675-2824	OCEAN AND COASTAL RESEARCH	A4	
1616-7341	OCEAN DYNAMICS (PRINT)	A2	
0029-8018	OCEAN ENGINEERING	A1	
1463-5003	OCEAN MODELLING (OXFORD. PRINT)	A1	
1812-0792	OCEAN SCIENCE	A1	
1812-0822	OCEAN SCIENCE DISCUSSIONS	C	
1738-5261	OCEAN SCIENCE JOURNAL	B3	
2476-0536	OCEANOGRAPHY & FISHERIES OPEN ACCESS JOURNAL	C	
0078-3234	OCEANOLOGIA (SOPOT)	A3	
2177-6199	OECOLOGIA AUSTRALIS	B3	
2178-3748	OFICINA DO HISTORIADOR	A3	
0208-189X	OIL SHALE	A4	
0030-2414	ONCOLOGY (BASEL)	B1	
2590-3322	ONE EARTH	B1	
2391-5447	OPEN GEOSCIENCES	B1	
