ISSN	Titulo	Estrato	Classificação
0171-5216	JOURNAL OF CANCER RESEARCH AND CLINICAL ONCOLOGY	A2	
0973-1482	JOURNAL OF CANCER RESEARCH AND THERAPEUTICS	B2	
1948-5956	JOURNAL OF CANCER SCIENCE & THERAPY	B2	
2578-2967	JOURNAL OF CANCER TREATMENT AND DIAGNOSIS	C	
1071-9164	JOURNAL OF CARDIAC FAILURE	A2	
0886-0440	JOURNAL OF CARDIAC SURGERY	A4	
1932-7501	JOURNAL OF CARDIOPULMONARY REHABILITATION AND PREVENTION	A3	
0160-2446	JOURNAL OF CARDIOVASCULAR PHARMACOLOGY	A3	
1074-2484	JOURNAL OF CARDIOVASCULAR PHARMACOLOGY AND THERAPEUTICS	A3	
0021-9533	JOURNAL OF CELL SCIENCE	A3	
1477-9137	JOURNAL OF CELL SCIENCE	A3	
1582-4934	JOURNAL OF CELLULAR AND MOLECULAR MEDICINE (ONLINE)	A2	
1582-1838	JOURNAL OF CELLULAR AND MOLECULAR MEDICINE (PRINT)	A2	
1097-4644	JOURNAL OF CELLULAR BIOCHEMISTRY	A3	
0730-2312	JOURNAL OF CELLULAR BIOCHEMISTRY (PRINT)	A3	
1097-4652	JOURNAL OF CELLULAR PHYSIOLOGY	A1	
0021-9541	JOURNAL OF CELLULAR PHYSIOLOGY (PRINT)	A1	
0733-5210	JOURNAL OF CEREAL SCIENCE (PRINT)	A2	
0098-0331	JOURNAL OF CHEMICAL ECOLOGY	A2	
0021-9584	JOURNAL OF CHEMICAL EDUCATION	A1	
2446-9416	JOURNAL OF CHEMICAL ENGINEERING AND CHEMISTRY	B2	
1549-9596	JOURNAL OF CHEMICAL INFORMATION AND MODELING	A1	
0891-0618	JOURNAL OF CHEMICAL NEUROANATOMY	B2	
1097-4660	JOURNAL OF CHEMICAL TECHNOLOGY AND BIOTECHNOLOGY	A2	
0268-2575	JOURNAL OF CHEMICAL TECHNOLOGY AND BIOTECHNOLOGY (1986)	A2	
1549-9618	JOURNAL OF CHEMICAL THEORY AND COMPUTATION	A1	
0021-9614	JOURNAL OF CHEMICAL THERMODYNAMICS	A2	
2090-9063	JOURNAL OF CHEMISTRY	B1	
1099-128X	JOURNAL OF CHEMOMETRICS (ONLINE)	A3	
0883-0738	JOURNAL OF CHILD NEUROLOGY	A3	
0021-9630	JOURNAL OF CHILD PSYCHOLOGY AND PSYCHIATRY AND ALLIED DISCIPLINES (PRINT)	A1	
1556-3707	JOURNAL OF CHIROPRACTIC MEDICINE (PRINT)	A1	
1570-0232	JOURNAL OF CHROMATOGRAPHY. B (PRINT)	A2	
0021-9673	JOURNAL OF CHROMATOGRAPHY (PRINT)	A1	
0959-6526	JOURNAL OF CLEANER PRODUCTION	A1	
2155-9899	JOURNAL OF CLINICAL & CELLULAR IMMUNOLOGY	A4	
2249-782X	JOURNAL OF CLINICAL AND DIAGNOSTIC RESEARCH	B3	
1989-5488	JOURNAL OF CLINICAL AND EXPERIMENTAL DENTISTRY	A4	
2214-6245	JOURNAL OF CLINICAL AND TRANSLATIONAL ENDOCRINOLOGY: CASE REPORTS	C	
2424-810X	JOURNAL OF CLINICAL AND TRANSLATIONAL RESEARCH (ONLINE)	B2	
0912-0009	JOURNAL OF CLINICAL BIOCHEMISTRY AND NUTRITION	A3	
1094-6950	JOURNAL OF CLINICAL DENSITOMETRY	A4	
0895-4356	JOURNAL OF CLINICAL EPIDEMIOLOGY	A1	
0271-9142	JOURNAL OF CLINICAL IMMUNOLOGY	A2	
0887-8013	JOURNAL OF CLINICAL LABORATORY ANALYSIS (PRINT)	B1	
0095-1137	JOURNAL OF CLINICAL MICROBIOLOGY (PRINT)	A1	
0732-183X	JOURNAL OF CLINICAL ONCOLOGY	A1	
0021-9746	JOURNAL OF CLINICAL PATHOLOGY	A2	
0303-6979	JOURNAL OF CLINICAL PERIODONTOLOGY	A1	
0091-2700	JOURNAL OF CLINICAL PHARMACOLOGY	A2	
1550-9389	JOURNAL OF CLINICAL SLEEP MEDICINE	A2	
1386-6532	JOURNAL OF CLINICAL VIROLOGY	A3	
1040-7278	JOURNAL OF CLUSTER SCIENCE	A3	
0021-9797	JOURNAL OF COLLOID AND INTERFACE SCIENCE (PRINT)	A1	
2237-9363	JOURNAL OF COLOPROCTOLOGY (RIO DE JANEIRO. IMPRESSO)	B2	
1980-6604	JOURNAL OF COMMUNICATION AND INFORMATION SYSTEMS (ONLINE)	A4	
1868-310X	JOURNAL OF COMMUNITY GENETICS	A4	
1868-6001	JOURNAL OF COMMUNITY GENETICS	A4	
1096-9861	JOURNAL OF COMPARATIVE NEUROLOGY (ONLINE)	A1	
0021-9967	JOURNAL OF COMPARATIVE NEUROLOGY (1911)	A1	
0021-9975	JOURNAL OF COMPARATIVE PATHOLOGY	A3	
0174-1578	JOURNAL OF COMPARATIVE PHYSIOLOGY. B, BIOCHEMICAL, SYSTEMIC, AND ENVIRONMENTAL PHYSIOLOGY	A1	
2572-1232	JOURNAL OF COMPLEMENTARY MEDICINE & ALTERNATIVE HEALTHCARE (JCMAH)	C	
2051-1310	JOURNAL OF COMPLEX NETWORKS	A2	
1557-8666	JOURNAL OF COMPUTATIONAL BIOLOGY	A2	
1066-5277	JOURNAL OF COMPUTATIONAL BIOLOGY	A2	
0192-8651	JOURNAL OF COMPUTATIONAL CHEMISTRY	A1	
0929-5313	JOURNAL OF COMPUTATIONAL NEUROSCIENCE	A4	
0920-654X	JOURNAL OF COMPUTER-AIDED MOLECULAR DESIGN	A2	
2195-3899	JOURNAL OF CONTROL, AUTOMATION AND ELECTRICAL SYSTEMS	A4	
2195-3880	JOURNAL OF CONTROL, AUTOMATION AND ELECTRICAL SYSTEMS (IMPRESSO)	A4	
0168-3659	JOURNAL OF CONTROLLED RELEASE	A1	
0095-8972	JOURNAL OF COORDINATION CHEMISTRY (PRINT)	A4	
1476-4172	JOURNAL OF COSMETIC AND LASER THERAPY (PRINT)	A4	
1473-2130	JOURNAL OF COSMETIC DERMATOLOGY (PRINT)	B1	
2212-9820	JOURNAL OF CO2 UTILIZATION	A1	
1010-5182	JOURNAL OF CRANIO-MAXILLO-FACIAL SURGERY	A2	
0883-9441	JOURNAL OF CRITICAL CARE	A3	
1873-9946	JOURNAL OF CROHN'S AND COLITIS (PRINT)	A1	
1975-9479	JOURNAL OF CROP SCIENCE AND BIOTECHNOLOGY (SEOUL)	B1	
0278-0372	JOURNAL OF CRUSTACEAN BIOLOGY	A4	
1569-1993	JOURNAL OF CYSTIC FIBROSIS	A1	
2157-7099	JOURNAL OF CYTOLOGY AND HISTOLOGY	B3	
2573-2196	JOURNAL OF DAIRY AND VETERINARY SCIENCES	C	
0022-0299	JOURNAL OF DAIRY RESEARCH (PRINT)	A2	
0022-0302	JOURNAL OF DAIRY SCIENCE	A1	
1544-0591	JOURNAL OF DENTAL RESEARCH (ONLINE)	A1	
0022-0345	JOURNAL OF DENTAL RESEARCH (PRINT)	A1	
0300-5712	JOURNAL OF DENTISTRY (BRISTON)	A1	
1551-8949	JOURNAL OF DENTISTRY FOR CHILDREN	B2	
0923-1811	JOURNAL OF DERMATOLOGICAL SCIENCE (AMSTERDAM)	A1	
2040-1752	JOURNAL OF DEVELOPMENTAL ORIGINS OF HEALTH AND DISEASE	A3	
2040-1744	JOURNAL OF DEVELOPMENTAL ORIGINS OF HEALTH AND DISEASE (PRINT)	A3	
2251-6581	JOURNAL OF DIABETES & METABOLIC DISORDERS	A4	
1056-8727	JOURNAL OF DIABETES AND ITS COMPLICATIONS	A4	
2314-6745	JOURNAL OF DIABETES RESEARCH	A3	
0193-2691	JOURNAL OF DISPERSION SCIENCE AND TECHNOLOGY	A4	
1773-2247	JOURNAL OF DRUG DELIVERY SCIENCE AND TECHNOLOGY	A3	
0022-0426	JOURNAL OF DRUG ISSUES	A4	
1061-186X	JOURNAL OF DRUG TARGETING (PRINT)	A2	
0022-0477	JOURNAL OF ECOLOGY (PRINT)	A1	
0022-0493	JOURNAL OF ECONOMIC ENTOMOLOGY	A2	
1572-6657	JOURNAL OF ELECTROANALYTICAL CHEMISTRY	A2	
1720-8386	JOURNAL OF ENDOCRINOLOGICAL INVESTIGATION (ONLINE)	A2	
0022-0795	JOURNAL OF ENDOCRINOLOGY	A1	
1923-287X	JOURNAL OF ENDOCRINOLOGY AND METABOLISM	B4	
0099-2399	JOURNAL OF ENDODONTICS	A1	
0749-8004	JOURNAL OF ENTOMOLOGICAL SCIENCE	B2	
2006-9855	JOURNAL OF ENTOMOLOGY AND NEMATOLOGY	B4	
2161-0525	JOURNAL OF ENVIRONMENTAL & ANALITYCAL TOXICOLOGY	B2	
2525-815X	JOURNAL OF ENVIRONMENTAL ANALYSIS AND PROGRESS	A4	
1687-9805	JOURNAL OF ENVIRONMENTAL AND PUBLIC HEALTH	A3	
1687-9813	JOURNAL OF ENVIRONMENTAL AND PUBLIC HEALTH	A3	
2213-3437	JOURNAL OF ENVIRONMENTAL CHEMICAL ENGINEERING	A2	
0301-4797	JOURNAL OF ENVIRONMENTAL MANAGEMENT	A1	
0964-0568	JOURNAL OF ENVIRONMENTAL PLANNING AND MANAGEMENT (PRINT)	A2	
2162-5263	JOURNAL OF ENVIRONMENTAL SCIENCE AND ENGINEERING B	C	
1093-4529	JOURNAL OF ENVIRONMENTAL SCIENCE AND HEALTH. PART A, TOXIC HAZARDOUS SUBSTANCES AND ENVIRONMENTAL ENGINEERING	A4	
0360-1234	JOURNAL OF ENVIRONMENTAL SCIENCE AND HEALTH. PART B. PESTICIDES, FOOD CONTAMINANTS, AND AGRICULTURAL WASTES	B1	
1001-0742	JOURNAL OF ENVIRONMENTAL SCIENCES	A1	
2309-1185	JOURNAL OF ENVIRONMENTAL TREATMENT TECHNIQUES	B4	
1475-6374	JOURNAL OF ENZYME INHIBITION AND MEDICINAL CHEMISTRY (ONLINE)	A1	
1475-6366	JOURNAL OF ENZYME INHIBITION AND MEDICINAL CHEMISTRY (PRINT)	A1	
1340-3516	JOURNAL OF EQUINE SCIENCE	B1	
0972-060X	JOURNAL OF ESSENTIAL OIL-BEARING PLANTS	B2	
0278-0771	JOURNAL OF ETHNOBIOLOGY	A2	
1746-4269	JOURNAL OF ETHNOBIOLOGY AND ETHNOMEDICINE	A1	
0378-8741	JOURNAL OF ETHNOPHARMACOLOGY	A1	
0289-0771	JOURNAL OF ETHOLOGY	A3	
1756-5391	JOURNAL OF EVIDENCE-BASED MEDICINE	A3	
1010-061X	JOURNAL OF EVOLUTIONARY BIOLOGY (PRINTED ED.)	A2	
1097-9751	JOURNAL OF EXERCISE PHYSIOLOGY ONLINE	B2	
2288-1778	JOURNAL OF EXERCISE REHABILITATION	B1	
1756-9966	JOURNAL OF EXPERIMENTAL & CLINICAL CANCER RESEARCH (ONLINE)	A2	
2457-0591	JOURNAL OF EXPERIMENTAL AGRICULTURE INTERNATIONAL	B4	
0022-0949	JOURNAL OF EXPERIMENTAL BIOLOGY	A1	
0022-0957	JOURNAL OF EXPERIMENTAL BOTANY	A1	
1460-2431	JOURNAL OF EXPERIMENTAL BOTANY (ONLINE)	A1	
0022-0981	JOURNAL OF EXPERIMENTAL MARINE BIOLOGY AND ECOLOGY	A2	
2471-5646	JOURNAL OF EXPERIMENTAL ZOOLOGY PART A: ECOLOGICAL AND INTEGRATIVE PHYSIOLOGY	A2	
1552-5007	JOURNAL OF EXPERIMENTAL ZOOLOGY. PART B, MOLECULAR AND DEVELOPMENTAL EVOLUTION	A2	
1552-5015	JOURNAL OF EXPERIMENTAL ZOOLOGY. PART B, MOLECULAR AND DEVELOPMENTAL EVOLUTION (ONLINE)	A2	
2001-3078	JOURNAL OF EXTRACELLULAR VESICLES	A1	
1098-612X	JOURNAL OF FELINE MEDICINE AND SURGERY	A2	
0022-1112	JOURNAL OF FISH BIOLOGY	A3	
1095-8649	JOURNAL OF FISH BIOLOGY	A3	
1053-0509	JOURNAL OF FLUORESCENCE	B1	
0022-1139	JOURNAL OF FLUORINE CHEMISTRY	A4	
2375-6829	JOURNAL OF FOOD AND NUTRITION (JFN)	C	
2333-1119	JOURNAL OF FOOD AND NUTRITION RESEARCH	B2	
0145-8884	JOURNAL OF FOOD BIOCHEMISTRY	B1	
0889-1575	JOURNAL OF FOOD COMPOSITION AND ANALYSIS (PRINT)	A2	
2193-4126	JOURNAL OF FOOD MEASUREMENT AND CHARACTERIZATION	A4	
1745-4549	JOURNAL OF FOOD PROCESSING AND PRESERVATION	A4	
0362-028X	JOURNAL OF FOOD PROTECTION	A3	
1927-0895	JOURNAL OF FOOD RESEARCH	B1	
0149-6085	JOURNAL OF FOOD SAFETY	A4	
0003-925X	JOURNAL OF FOOD SAFETY AND FOOD QUALITY - ARCHIV FUR LEBENSMITTELHYGIENE	B3	
1750-3841	JOURNAL OF FOOD SCIENCE	A3	
0022-1147	JOURNAL OF FOOD SCIENCE	A3	
2470-1076	JOURNAL OF FOOD SCIENCE & NUTRITION	C	
0975-8402	JOURNAL OF FOOD SCIENCE AND TECHNOLOGY	A3	
0022-1155	JOURNAL OF FOOD SCIENCE AND TECHNOLOGY	A3	
0022-1198	JOURNAL OF FORENSIC SCIENCES	A4	
1007-662X	JOURNAL OF FORESTRY RESEARCH	A4	
1756-4646	JOURNAL OF FUNCTIONAL FOODS	A1	
2309-608X	JOURNAL OF FUNGI	A2	
1941-6628	JOURNAL OF GASTROINTESTINAL CANCER	B2	
0022-1317	JOURNAL OF GENERAL VIROLOGY (PRINT)	A2	
2327-5790	JOURNAL OF GENETIC DISORDERS & GENETIC REPORTS	B4	
2157-7412	JOURNAL OF GENETIC SYNDROMES & GENE THERAPY	B2	
0022-1333	JOURNAL OF GENETICS	B3	
1839-9940	JOURNAL OF GENOMICS	B4	
2213-7165	JOURNAL OF GLOBAL ANTIMICROBIAL RESISTANCE	A3	
2378-9506	JOURNAL OF GLOBAL ONCOLOGY	B3	
2168-958X	JOURNAL OF GLYCOBIOLOGY	C	
2468-7847	JOURNAL OF GYNECOLOGY OBSTETRICS AND HUMAN REPRODUCTION	B1	
0304-3894	JOURNAL OF HAZARDOUS MATERIALS (PRINT)	A1	
2317-3076	JOURNAL OF HEALTH & BIOLOGICAL SCIENCES	B3	
2317-3084	JOURNAL OF HEALTH AND BIOLOGICAL SCIENCES	B3	
2175-4411	JOURNAL OF HEALTH INFORMATICS	A4	
1359-1053	JOURNAL OF HEALTH PSYCHOLOGY	A1	
2447-8938	JOURNAL OF HEALTH SCIENCES (UNOPAR)	B3	
0022-149X	JOURNAL OF HELMINTHOLOGY (PRINT)	A2	
0168-8278	JOURNAL OF HEPATOLOGY	A1	
2210-8033	JOURNAL OF HERBAL MEDICINE	A3	
0022-1503	JOURNAL OF HEREDITY	A3	
0022-1511	JOURNAL OF HERPETOLOGY	A3	
1937-2418	JOURNAL OF HERPETOLOGY (ONLINE)	A3	
0022-152X	JOURNAL OF HETEROCYCLIC CHEMISTRY	B2	
1551-5044	JOURNAL OF HISTOCHEMISTRY AND CYTOCHEMISTRY	A3	
2055-091X	JOURNAL OF HISTOLOGY & HISTOPATHOLOGY	B2	
0898-0101	JOURNAL OF HOLISTIC NURSING	A3	
1434-5161	JOURNAL OF HUMAN GENETICS (PRINT)	A3	
0950-9240	JOURNAL OF HUMAN HYPERTENSION	A4	
1640-5544	JOURNAL OF HUMAN KINETICS	A3	
0952-3871	JOURNAL OF HUMAN NUTRITION AND DIETETICS	A1	
2333-6706	JOURNAL OF HUMAN NUTRITION AND FOOD SCIENCE	C	
0263-6352	JOURNAL OF HYPERTENSION	A1	
1555-6425	JOURNAL OF ICHTHYOLOGY	B1	
1557-1912	JOURNAL OF IMMIGRANT AND MINORITY HEALTH	A1	
2476-1966	JOURNAL OF IMMUNO BIOLOGY	B2	
0022-1759	JOURNAL OF IMMUNOLOGICAL METHODS (PRINT)	B2	
2314-8861	JOURNAL OF IMMUNOLOGY RESEARCH	A3	
2314-7156	JOURNAL OF IMMUNOLOGY RESEARCH	A3	
2326-4098	JOURNAL OF INBORN ERRORS OF METABOLISM & SCREENING	C	
2326-4594	JOURNAL OF INBORN ERRORS OF METABOLISM AND SCREENING	C	
1367-5435	JOURNAL OF INDUSTRIAL MICROBIOLOGY & BIOTECHNOLOGY	A2	
1476-5535	JOURNAL OF INDUSTRIAL MICROBIOLOGY AND BIOTECHNOLOGY	A2	
1876-0341	JOURNAL OF INFECTION AND PUBLIC HEALTH	A3	
2316-5324	JOURNAL OF INFECTION CONTROL	C	
1972-2680	JOURNAL OF INFECTION IN DEVELOPING COUNTRIES	B2	
1476-9255	JOURNAL OF INFLAMMATION (LONDON. ONLINE)	A4	
1751-1577	JOURNAL OF INFORMETRICS	A1	
0141-8955	JOURNAL OF INHERITED METABOLIC DISEASE	A2	
1662-8128	JOURNAL OF INNATE IMMUNITY	A2	
1662-811X	JOURNAL OF INNATE IMMUNITY	A2	
1574-1443	JOURNAL OF INORGANIC AND ORGANOMETALLIC POLYMERS AND MATERIALS (PRINT)	A3	
0162-0134	JOURNAL OF INORGANIC BIOCHEMISTRY	A2	
1366-638X	JOURNAL OF INSECT CONSERVATION	A2	
0022-1910	JOURNAL OF INSECT PHYSIOLOGY	A1	
1536-2442	JOURNAL OF INSECT SCIENCE (ONLINE)	A3	
1748-0221	JOURNAL OF INSTRUMENTATION	A3	
2182-0287	JOURNAL OF INTEGRATED OMICS	B4	
2155-7470	JOURNAL OF INTEGRATED PEST MANAGEMENT	A1	
1613-4516	JOURNAL OF INTEGRATIVE BIOINFORMATICS	A2	
2058-3702	JOURNAL OF INTEGRATIVE CARDIOLOGY	C	
1672-9072	JOURNAL OF INTEGRATIVE PLANT BIOLOGY (PRINT)	A1	
1365-2788	JOURNAL OF INTELLECTUAL DISABILITY RESEARCH	A2	
1079-9907	JOURNAL OF INTERFERON & CYTOKINE RESEARCH	B2	
1365-2796	JOURNAL OF INTERNAL MEDICINE	A1	
0976-7428	JOURNAL OF INTERNATIONAL ORAL HEALTH	B2	
2395-4477	JOURNAL OF INTERNATIONAL RESEARCH IN MEDICAL AND PHARMACEUTICAL SCIENCES	B4	
0022-2011	JOURNAL OF INVERTEBRATE PATHOLOGY (PRINT)	A2	
1018-9068	JOURNAL OF INVESTIGATIONAL ALLERGOLOGY & CLINICAL IMMUNOLOGY	A4	
2041-1618	JOURNAL OF INVESTIGATIVE AND CLINICAL DENTISTRY (PRINT)	A2	
0022-202X	JOURNAL OF INVESTIGATIVE DERMATOLOGY	A1	
1081-5589	JOURNAL OF INVESTIGATIVE MEDICINE	A3	
1018-3647	JOURNAL OF KING SAUD UNIVERSITY - SCIENCE	A3	
2228-6721	JOURNAL OF LASERS IN MEDICAL SCIENCES	A3	
0741-5400	JOURNAL OF LEUKOCYTE BIOLOGY	A2	
2329-5430	JOURNAL OF LIFE MEDICINE (PRINT)	C	
1934-7391	JOURNAL OF LIFE SCIENCES	B2	
1723-8633	JOURNAL OF LIMNOLOGY (ONLINE)	A3	
0022-2275	JOURNAL OF LIPID RESEARCH (PRINT)	A1	
0022-2313	JOURNAL OF LUMINESCENCE	A2	
0304-8853	JOURNAL OF MAGNETISM AND MAGNETIC MATERIALS	A2	
1064-7554	JOURNAL OF MAMMALIAN EVOLUTION	A1	
0022-2372	JOURNAL OF MAMMALOGY (PRINT)	A1	
1083-3021	JOURNAL OF MAMMARY GLAND BIOLOGY AND NEOPLASIA	A3	
0161-4754	JOURNAL OF MANIPULATIVE AND PHYSIOLOGICAL THERAPEUTICS	A2	
0924-7963	JOURNAL OF MARINE SYSTEMS	A1	
1076-5174	JOURNAL OF MASS SPECTROMETRY (PRINT)	B1	
2169-0022	JOURNAL OF MATERIAL SCIENCES & ENGINEERING	C	
2050-750X	JOURNAL OF MATERIALS CHEMISTRY B	A1	
0884-2914	JOURNAL OF MATERIALS RESEARCH	A2	
2238-7854	JOURNAL OF MATERIALS RESEARCH AND TECHNOLOGY	A1	
2348-9812	JOURNAL OF MATERIALS SCIENCE & NANOTECHNOLOGY	B3	
0957-4530	JOURNAL OF MATERIALS SCIENCE. MATERIALS IN MEDICINE	A2	
1476-7058	JOURNAL OF MATERNAL-FETAL & NEONATAL MEDICINE	A4	
0924-9907	JOURNAL OF MATHEMATICAL IMAGING AND VISION	A1	
1573-7683	JOURNAL OF MATHEMATICAL IMAGING AND VISION (DORDRECHT. ONLINE)	A1	
2449-1810	JOURNAL OF MEDICAL AND BIOLOGICAL SCIENCE RESEARCH	C	
2617-2496	JOURNAL OF MEDICAL ARTIFICIAL INTELLIGENCE	B4	
0022-2585	JOURNAL OF MEDICAL ENTOMOLOGY	A1	
0022-2593	JOURNAL OF MEDICAL GENETICS (PRINT)	A1	
2329-4302	JOURNAL OF MEDICAL IMAGING	A3	
1754-9477	JOURNAL OF MEDICAL IMAGING AND RADIATION ONCOLOGY	B2	
0022-2615	JOURNAL OF MEDICAL MICROBIOLOGY	A4	
1473-5644	JOURNAL OF MEDICAL MICROBIOLOGY	A4	
2161-0703	JOURNAL OF MEDICAL MICROBIOLOGY & DIAGNOSIS	C	
1600-0684	JOURNAL OF MEDICAL PRIMATOLOGY	A4	
1096-9071	JOURNAL OF MEDICAL VIROLOGY	B1	
0146-6615	JOURNAL OF MEDICAL VIROLOGY (PRINT)	B1	
0022-2623	JOURNAL OF MEDICINAL CHEMISTRY	A1	
1096-620X	JOURNAL OF MEDICINAL FOOD	A4	
1557-7600	JOURNAL OF MEDICINAL FOOD	A4	
1996-0875	JOURNAL OF MEDICINAL PLANTS RESEARCH	B3	
2320-3862	JOURNAL OF MEDICINAL PLANTS STUDIES	C	
2448-1394	JOURNAL OF MEDICINE AND HEALTH PROMOTION	C	
0167-7012	JOURNAL OF MICROBIOLOGICAL METHODS	B1	
2141-2308	JOURNAL OF MICROBIOLOGY AND ANTIMICROBIALS	C	
1738-8872	JOURNAL OF MICROBIOLOGY AND BIOTECHNOLOGY (ONLINE)	A4	
1017-7825	JOURNAL OF MICROBIOLOGY AND BIOTECHNOLOGY (PRINT)	A4	
2373-437X	JOURNAL OF MICROBIOLOGY AND EXPERIMENTATION	B3	
1338-5178	JOURNAL OF MICROBIOLOGY, BIOTECHNOLOGY AND FOOD SCIENCES	B3	
1816-4935	JOURNAL OF MICROBIOLOGY (FAISALABAD)	C	
1684-1182	JOURNAL OF MICROBIOLOGY, IMMUNOLOGY AND INFECTION	A3	
2166-5885	JOURNAL OF MICROBIOLOGY RESEARCH	C	
1225-8873	JOURNAL OF MICROBIOLOGY (SEOUL. PRINT)	A3	
0265-2048	JOURNAL OF MICROENCAPSULATION	A3	
2213-879X	JOURNAL OF MICROSCOPY AND ULTRASTRUCTURE	B1	
0022-2720	JOURNAL OF MICROSCOPY (PRINT)	A3	
0022-2828	JOURNAL OF MOLECULAR AND CELLULAR CARDIOLOGY	A1	
1747-0862	JOURNAL OF MOLECULAR AND GENETIC MEDICINE	B2	
0022-2836	JOURNAL OF MOLECULAR BIOLOGY	A1	
1381-1169	JOURNAL OF MOLECULAR CATALYSIS. A, CHEMICAL (PRINT)	A2	
0952-5041	JOURNAL OF MOLECULAR ENDOCRINOLOGY	A2	
0022-2844	JOURNAL OF MOLECULAR EVOLUTION	A3	
1093-3263	JOURNAL OF MOLECULAR GRAPHICS & MODELLING	A3	
1567-2387	JOURNAL OF MOLECULAR HISTOLOGY (ONLINE)	A3	
1567-2379	JOURNAL OF MOLECULAR HISTOLOGY (PRINT)	A3	
0167-7322	JOURNAL OF MOLECULAR LIQUIDS (PRINT)	A1	
0946-2716	JOURNAL OF MOLECULAR MEDICINE (BERLIN. PRINT)	A1	
0948-5023	JOURNAL OF MOLECULAR MODELING (ONLINE)	A4	
1610-2940	JOURNAL OF MOLECULAR MODELING (PRINT)	A4	
0895-8696	JOURNAL OF MOLECULAR NEUROSCIENCE	B1	
1099-1352	JOURNAL OF MOLECULAR RECOGNITION	B1	
0022-2860	JOURNAL OF MOLECULAR STRUCTURE (PRINT)	A3	
0260-1230	JOURNAL OF MOLLUSCAN STUDIES	A2	
2177-0298	JOURNAL OF MORPHOLOGICAL SCIENCES	B4	
0362-2525	JOURNAL OF MORPHOLOGY (1931. PRINT)	A3	
1927-646X	JOURNAL OF MOSQUITO RESEARCH	B3	
0047-259X	JOURNAL OF MULTIVARIATE ANALYSIS	A2	
0142-4319	JOURNAL OF MUSCLE RESEARCH AND CELL MOTILITY	B2	
1477-3155	JOURNAL OF NANOBIOTECHNOLOGY	A1	
1687-4129	JOURNAL OF NANOMATERIALS	A4	
1687-4110	JOURNAL OF NANOMATERIALS (PRINT)	A4	
2157-7439	JOURNAL OF NANOMEDICINE & NANOTECHNOLOGY	A3	
1388-0764	JOURNAL OF NANOPARTICLE RESEARCH	A2	
1934-2608	JOURNAL OF NANOPHOTONICS	B1	
1533-4880	JOURNAL OF NANOSCIENCE AND NANOTECHNOLOGY	B2	
0022-2933	JOURNAL OF NATURAL HISTORY	B1	
1520-6025	JOURNAL OF NATURAL PRODUCTS	A1	
0163-3864	JOURNAL OF NATURAL PRODUCTS (PRINT)	A1	
0022-300X	JOURNAL OF NEMATOLOGY	A3	
0300-9564	JOURNAL OF NEURAL TRANSMISSION	A2	
0022-3042	JOURNAL OF NEUROCHEMISTRY	A1	
1866-1955	JOURNAL OF NEURODEVELOPMENTAL DISORDERS	A1	
1365-2826	JOURNAL OF NEUROENDOCRINOLOGY (ONLINE)	A3	
0953-8194	JOURNAL OF NEUROENDOCRINOLOGY (PRINT)	A3	
0167-7063	JOURNAL OF NEUROGENETICS	B1	
0165-5728	JOURNAL OF NEUROIMMUNOLOGY (PRINT)	A2	
2314-7326	JOURNAL OF NEUROINFECTIOUS DISEASES	B3	
1742-2094	JOURNAL OF NEUROINFLAMMATION	A1	
0022-3050	JOURNAL OF NEUROLOGY, NEUROSURGERY AND PSYCHIATRY	A1	
0167-594X	JOURNAL OF NEURO-ONCOLOGY	A2	
0022-3077	JOURNAL OF NEUROPHYSIOLOGY	A4	
0165-0270	JOURNAL OF NEUROSCIENCE METHODS	A4	
1097-4547	JOURNAL OF NEUROSCIENCE RESEARCH	A2	
0360-4012	JOURNAL OF NEUROSCIENCE RESEARCH	A2	
0022-3085	JOURNAL OF NEUROSURGERY	A1	
0897-7151	JOURNAL OF NEUROTRAUMA	A2	
1355-0284	JOURNAL OF NEUROVIROLOGY	A4	
0022-3093	JOURNAL OF NON-CRYSTALLINE SOLIDS	A1	
1925-4059	JOURNAL OF NURSING EDUCATION AND PRACTICE (ONLINE)	B1	
2090-0724	JOURNAL OF NUTRITION AND METABOLISM	A4	
0955-2863	JOURNAL OF NUTRITIONAL BIOCHEMISTRY	A1	
2373-4310	JOURNAL OF NUTRITIONAL HEALTH & FOOD ENGINEERING	C	
2572-3278	JOURNAL OF NUTRITIONAL MEDICINE AND DIET CARE	C	
0301-4800	JOURNAL OF NUTRITIONAL SCIENCE AND VITAMINOLOGY	B1	
2090-0708	JOURNAL OF OBESITY (PRINT)	A3	
0144-3615	JOURNAL OF OBSTETRICS AND GYNAECOLOGY	B2	
1341-8076	JOURNAL OF OBSTETRICS AND GYNAECOLOGY RESEARCH	B1	
2572-3103	JOURNAL OF OCEANOGRAPHY AND MARINE RESEARCH	B3	
1687-8450	JOURNAL OF ONCOLOGY	B3	
1687-8469	JOURNAL OF ONCOLOGY	B3	
2090-004X	JOURNAL OF OPHTHALMOLOGY	A4	
2029-283X	JOURNAL OF ORAL AND MAXILLOFACIAL RESEARCH	B3	
0278-2391	JOURNAL OF ORAL AND MAXILLOFACIAL SURGERY (PRINT)	A3	
2525-5711	JOURNAL OF ORAL DIAGNOSIS - JORDI	C	
2000-2297	JOURNAL OF ORAL MICROBIOLOGY (ONLINE)	A1	
0904-2512	JOURNAL OF ORAL PATHOLOGY & MEDICINE	A1	
