ISSN	Titulo	Estrato	Classificação
0219-5259	ADVANCES IN COMPLEX SYSTEMS	B1	
2255-2863	ADVANCES IN DISTRIBUTED COMPUTING AND ARTIFICIAL INTELLIGENCE JOURNAL	B5	
2287-6316	ADVANCES IN ENERGY RESEARCH	B4	
0965-9978	ADVANCES IN ENGINEERING SOFTWARE	A2	
0965-9978	ADVANCES IN ENGINEERING SOFTWARE	A2	
2357-8181	ADVANCES IN FORESTRY SCIENCE	B5	
1687-7357	ADVANCES IN HIGH ENERGY PHYSICS	B1	
2374-068X	ADVANCES IN MATERIALS AND PROCESSING TECHNOLOGIES	B4	
2306-9317	ADVANCES IN MATERIALS SCIENCE AND APPLICATIONS (ONLINE)	C 	
1687-8442	ADVANCES IN MATERIALS SCIENCE AND ENGINEERING (ONLINE)	B1	
1687-8434	ADVANCES IN MATERIALS SCIENCE AND ENGINEERING (PRINT)	B1	
1687-8132	ADVANCES IN MECHANICAL ENGINEERING	B2	
1687-8140	ADVANCES IN MECHANICAL ENGINEERING	B2	
1687-9147	ADVANCES IN OPERATIONS RESEARCH	B3	
1687-8655	ADVANCES IN SOFTWARE ENGINEERING (PRINT)	B4	
0273-1177	ADVANCES IN SPACE RESEARCH	B1	
1687-5915	ADVANCES IN TRIBOLOGY	B3	
0309-1708	ADVANCES IN WATER RESOURCES	A1	
1518-3769	ADVIR (ASDUERJ)	B5	
0001-9240	AERONAUTICAL JOURNAL (1968)	B1	
1270-9638	AEROSPACE SCIENCE AND TECHNOLOGY (IMPRIMÉ)	A1	
0001-9704	AFINIDAD (BARCELONA)	B2	
1017-6772	AFRICAN DEVELOPMENT REVIEW (PRINT)	B1	
1991-637X	AFRICAN JOURNAL OF AGRICULTURAL RESEARCH	C 	
1684-5315	AFRICAN JOURNAL OF BIOTECHNOLOGY	B3	
1993-8233	AFRICAN JOURNAL OF BUSINESS MANAGEMENT	C 	
1993-8233	AFRICAN JOURNAL OF BUSINESS MANAGEMENT	C 	
1996-0808	AFRICAN JOURNAL OF MICROBIOLOGY RESEARCH	C 	
2357-9951	AGRARIAN ACADEMY	C 	
1984-2538	AGRARIAN (DOURADOS. ONLINE)	B4	
0308-521X	AGRICULTURAL SYSTEMS	A1	
0378-3774	AGRICULTURAL WATER MANAGEMENT (PRINT)	A1	
1316-0354	AGROALIMENTARIA (CARACAS)	B3	
0100-4298	AGROANALYSIS (FGV)	B5	
2179-9784	ÁGUAS SUBTERRÂNEAS	B5	
0101-7004	ÁGUAS SUBTERRÂNEAS (SÃO PAULO)	B5	
0001-1452	AIAA JOURNAL (PRINT)	A1	
0001-1541	AICHE JOURNAL	A1	
2158-3226	AIP ADVANCES	B1	
0002-2667	AIRCRAFT ENGINEERING	B1	
1748-8842	AIRCRAFT ENGINEERING AND AEROSPACE TECHNOLOGY: AN INTERNATIONAL JOURNAL	B1	
1413-2591	ALCANCE (UNIVALI) (CESSOU EM 2007)	B4	
1518-8728	ALCEU (PUCRJ)	B5	
1982-5153	ALEXANDRIA (UFSC)	B5	
0178-4617	ALGORITHMICA	B1	
1748-7188	ALGORITHMS FOR MOLECULAR BIOLOGY	B1	
0103-4235	ALIMENTOS E NUTRIÇÃO (UNESP. MARILIA)	B4	
0301-0546	ALLERGOLOGIA ET IMMUNOPATHOLOGIA (ED. IMPRESA)	B1	
1981-5433	ALMANAQUE UNIGRANRIO DE PESQUISA	B5	
2386-4362	AMBIENTALMENTE SUSTENTABLE - REVISTA CIENTÍFICA GALEGO-LUSÓFONA DE EDUCACIÓN AMBIENTAL	B5	
1809-4422	AMBIENTE & SOCIEDADE (ONLINE)	B3	
1678-8621	AMBIENTE CONSTRUÍDO (ONLINE)	B4	
1414-753X	AMBIENTE E SOCIEDADE (CAMPINAS)	B3	
2334-2331	AMERICAN INTERNATIONAL JOURNAL OF BIOLOGY	C 	
2156-8251	AMERICAN JOURNAL OF ANALYTICAL CHEMISTRY	B5	
2328-7292	AMERICAN JOURNAL OF APPLIED MATHEMATICS AND STATISTICS (ONLINE)	C 	
2163-1077	AMERICAN JOURNAL OF BIOMEDICAL ENGINEERING	C 	
2167-9495	AMERICAN JOURNAL OF CLIMATE CHANGE	C 	
2320-0847	AMERICAN JOURNAL OF ENGINEERING RESEARCH	C 	
2320-0936	AMERICAN JOURNAL OF ENGINEERING RESEARCH	C 	
2166-4633	AMERICAN JOURNAL OF ENVIRONMENTAL ENGINEERING	B4	
2166-4633	AMERICAN JOURNAL OF ENVIRONMENTAL ENGINEERING	B4	
2328-5699	AMERICAN JOURNAL OF ENVIRONMENTAL PROTECTION	C 	
1553-345X	AMERICAN JOURNAL OF ENVIRONMENTAL SCIENCES	C 	
2317-126X	AMERICAN JOURNAL OF HYDROPOWER, WATER AND ENVIRONMENT SYSTEMS	B5	
2164-5167	AMERICAN JOURNAL OF INDUSTRIAL AND BUSINESS MANAGEMENT	C 	
2162-8424	AMERICAN JOURNAL OF MATERIALS SCIENCE	C 	
2324-6537	AMERICAN JOURNAL OF OPERATIONAL RESEARCH	C 	
2160-8849	AMERICAN JOURNAL OF OPERATIONS RESEARCH	C 	
2160-8830	AMERICAN JOURNAL OF OPERATIONS RESEARCH	C 	
0889-5406	AMERICAN JOURNAL OF ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS	A2	
2326-9006	AMERICAN JOURNAL OF THEORETICAL AND APPLIED STATISTICS	C 	
1075-2765	AMERICAN JOURNAL OF THERAPEUTICS (PRINT)	B1	
1806-4841	ANAIS BRASILEIROS DE DERMATOLOGIA (ONLINE)	B1	
2238-2925	ANAIS BRASILEIROS DE ESTUDOS TURÍSTICOS	B5	
0001-3765	ANAIS DA ACADEMIA BRASILEIRA DE CIÊNCIAS (IMPRESSO)	B1	
1678-2690	ANAIS DA ACADEMIA BRASILEIRA DE CIÊNCIAS (ONLINE)	B1	
1844-7007	ANALELE UNIVERSIT¿¿II CONSTANTIN BRÂNCU¿I DIN TÂRGU-JIU : SERIA ECONOMIE	B5	
0102-9924	ANÁLISE ECONÔMICA (UFRGS)	B5	
1519-0846	ANÁLISE (JUNDIAÍ)	B5	
1667-3055	ANALYTICA	B5	
0003-2670	ANALYTICA CHIMICA ACTA (PRINT)	A1	
1618-2650	ANALYTICAL AND BIOANALYTICAL CHEMISTRY (ONLINE)	A2	
0003-2700	ANALYTICAL CHEMISTRY (WASHINGTON)	A1	
0003-2719	ANALYTICAL LETTERS	B1	
1759-9660	ANALYTICAL METHODS	B1	
1759-9660	ANALYTICAL METHODS (PRINT)	B1	
1751-7311	ANIMAL. THE INTERNATIONAL JOURNAL OF ANIMAL BIOSCIENCES	A1	
2076-2615	ANIMALS	B3	
0003-3804	ANNALEN DER PHYSIK (LEIPZIG)	A1	
2198-5812	ANNALS OF DATA SCIENCE	B4	
2161-5012	ANNALS OF MANAGEMENT SCIENCE	B4	
1590-4261	ANNALS OF MICROBIOLOGY	B1	
0306-4549	ANNALS OF NUCLEAR ENERGY	B1	
0254-5330	ANNALS OF OPERATION RESEARCH	A2	
1572-9338	ANNALS OF OPERATIONS RESEARCH (DORDRECHT. ONLINE)	A2	
0003-4916	ANNALS OF PHYSICS (PRINT)	A1	
1584-2665	ANNALS OF THE FACULTY OF ENGINEERING HUNEDOARA (PRINT)	B4	
1367-5788	ANNUAL REVIEWS IN CONTROL	A2	
2320-0502	ANSAL UNIVERSITY BUSINESS REVIEW	B5	
0954-1020	ANTARCTIC SCIENCE (PRINT)	B1	
0003-5599	ANTI-CORROSION METHODS AND MATERIALS	B1	
0066-4804	ANTIMICROBIAL AGENTS AND CHEMOTHERAPY (PRINT)	A1	
1572-9699	ANTONIE VAN LEEUWENHOEK (DORDRECHT. ONLINE)	B1	
0003-6072	ANTONIE VAN LEEUWENHOEK (GEDRUKT)	B1	
0101-9759	ANUÁRIO DO INSTITUTO DE GEOCIÊNCIAS (UFRJ. IMPRESSO)	B3	
2166-532X	APL MATERIALS	A1	
0003-6811	APPLICABLE ANALYSIS	B1	
1452-8630	APPLICABLE ANALYSIS AND DISCRETE MATHEMATICS	B1	
0003-682X	APPLIED ACOUSTICS	A2	
2196-4351	APPLIED ADHESION SCIENCE	B5	
0273-2289	APPLIED BIOCHEMISTRY AND BIOTECHNOLOGY	B1	
1176-2322	APPLIED BIONICS AND BIOMECHANICS	B1	
0926-860X	APPLIED CATALYSIS. A, GENERAL (PRINT)	A1	
0926-3373	APPLIED CATALYSIS. B, ENVIRONMENTAL (PRINT)	A1	
0169-1317	APPLIED CLAY SCIENCE (PRINT)	A2	
0929-189X	APPLIED COMPOSITE MATERIALS	B1	
1589-1623	APPLIED ECOLOGY AND ENVIRONMENTAL RESEARCH (PRINT)	B2	
1466-4283	APPLIED ECONOMICS (ONLINE)	B1	
0003-6846	APPLIED ECONOMICS (PRINT)	B1	
0306-2619	APPLIED ENERGY	A1	
0883-8542	APPLIED ENGINEERING IN AGRICULTURE	B1	
0003-6870	APPLIED ERGONOMICS	A2	
2332-1512	APPLIED IN VITRO TOXICOLOGY	B4	
0924-669X	APPLIED INTELLIGENCE (BOSTON)	B1	
1573-7497	APPLIED INTELLIGENCE (DORDRECHT. ONLINE)	B1	
0307-904X	APPLIED MATHEMATICAL MODELLING	A2	
1312-885X	APPLIED MATHEMATICAL SCIENCES	C 	
1312-885X	APPLIED MATHEMATICAL SCIENCES (RUSE)	C 	
2152-7385	APPLIED MATHEMATICS	C 	
0096-3003	APPLIED MATHEMATICS AND COMPUTATION	A2	
0893-9659	APPLIED MATHEMATICS LETTERS	A1	
1662-7482	APPLIED MECHANICS AND MATERIALS	C 	
1660-9336	APPLIED MECHANICS AND MATERIALS	C 	
1660-9336	APPLIED MECHANICS AND MATERIALS	C 	
1432-0614	APPLIED MICROBIOLOGY AND BIOTECHNOLOGY	A2	
0168-9274	APPLIED NUMERICAL MATHEMATICS	A1	
0141-1187	APPLIED OCEAN RESEARCH	A2	
0003-6935	APPLIED OPTICS	B1	
1559-128X	APPLIED OPTICS	B1	
1432-0630	APPLIED PHYSICS. A, MATERIALS SCIENCE & PROCESSING (INTERNET)	B1	
0947-8396	APPLIED PHYSICS. A, MATERIALS SCIENCE & PROCESSING (PRINT)	B1	
0946-2171	APPLIED PHYSICS. B, LASERS AND OPTICS (PRINT)	B1	
0003-6951	APPLIED PHYSICS LETTERS	A1	
1715-5320	APPLIED PHYSIOLOGY, NUTRITION AND METABOLISM	B1	
1430-6395	APPLIED RHEOLOGY (PRINT)	B1	
1568-4946	APPLIED SOFT COMPUTING (PRINT)	A2	
0003-7028	APPLIED SPECTROSCOPY	A2	
1524-1904	APPLIED STOCHASTIC MODELS IN BUSINESS AND INDUSTRY (PRINT)	B1	
0169-4332	APPLIED SURFACE SCIENCE	A2	
1359-4311	APPLIED THERMAL ENGINEERING	A1	
0144-8609	AQUACULTURAL ENGINEERING	A2	
2168-9148	AQUATIC SCIENCE AND TECHNOLOGY	C 	
0166-445X	AQUATIC TOXICOLOGY	A1	
1319-8025	ARABIAN JOURNAL FOR SCIENCE AND ENGINEERING. SECTION B: ENGINEERING	B1	
0939-1533	ARCHIVE OF APPLIED MECHANICS (1991)	B1	
1432-072X	ARCHIVES IN MICROBIOLOGY	B1	
0137-5075	ARCHIVES OF ACOUSTICS	B1	
0003-9861	ARCHIVES OF BIOCHEMISTRY AND BIOPHYSICS (PRINT)	A2	
1134-3060	ARCHIVES OF COMPUTATIONAL METHODS IN ENGINEERING	A1	
1432-0703	ARCHIVES OF ENVIRONMENTAL CONTAMINATION AND TOXICOLOGY	B1	
2317-3009	ARCHIVES OF HEALTH INVESTIGATION	B5	
1897-2764	ARCHIVES OF MATERIALS SCIENCE AND ENGINEERING	B3	
0302-8933	ARCHIVES OF MICROBIOLOGY	B1	
0003-9969	ARCHIVES OF ORAL BIOLOGY	A2	
0340-5761	ARCHIVES OF TOXICOLOGY	A1	
1517-784X	ARCHIVES OF VETERINARY SCIENCE	B3	
0004-0592	ARCHIVOS DE ZOOTECNIA	B3	
1885-4494	ARCHIVOS DE ZOOTECNIA	B3	
1984-5596	ARCOS DESIGN (ONLINE)	B5	
1519-0854	ARGUMENTO (JUNDIAÍ)	B5	
2225-7217	ARPN JOURNAL OF SCIENCE AND TECHNOLOGY	C 	
1809-6298	ARQUITEXTOS (SÃO PAULO)	B5	
0102-0935	ARQUIVO BRASILEIRO DE MEDICINA VETERINÁRIA E ZOOTECNIA	B2	
1678-4162	ARQUIVO BRASILEIRO DE MEDICINA VETERINÁRIA E ZOOTECNIA (ONLINE)	B2	
0066-782X	ARQUIVOS BRASILEIROS DE CARDIOLOGIA	B1	
0066-782X	ARQUIVOS BRASILEIROS DE CARDIOLOGIA (IMPRESSO)	B1	
1809-5267	ARQUIVOS BRASILEIROS DE PSICOLOGIA (ONLINE)	B3	
0004-282X	ARQUIVOS DE NEURO-PSIQUIATRIA	B2	
0381-7032	ARS COMBINATORIA	B1	
0749-8063	ARTHROSCOPY (PRINT)	A1	
0160-564X	ARTIFICIAL ORGANS	B1	
1525-1594	ARTIFICIAL ORGANS (ONLINE)	B1	
1058-2916	ASAIO JOURNAL (1992)	B1	
2332-9017	ASCE-ASME JOURNAL OF RISK AND UNCERTAINTY IN ENGINEERING SYSTEMS, PART B: MECHANICAL ENGINEERING	B4	
2332-9025	ASCE-ASME JOURNAL OF RISK AND UNCERTAINTY IN ENGINEERING SYSTEMS, PART B: MECHANICAL ENGINEERING	B4	
0123-8574	ASFALTOS Y PAVIMENTOS	B5	
1355-5855	ASIA PACIFIC JOURNAL OF MARKETING AND LOGISTICS	B3	
2047-2528	ASIAN JOURNAL OF BUSINESS AND MANAGEMENT SCIENCES	B5	
2047-2528	ASIAN JOURNAL OF BUSINESS AND MANAGEMENT SCIENCES (AJBMS)	B5	
1561-8625	ASIAN JOURNAL OF CONTROL	B1	
2321-2462	ASIAN JOURNAL OF ENGINEERING AND TECHNOLOGY	C 	
1011-2367	ASIAN-AUSTRALASIAN JOURNAL OF ANIMAL SCIENCES (PRINT)	B1	
0217-5959	ASIA-PACIFIC JOURNAL OF OPERATIONAL RESEARCH	B2	
1517-7432	ASSENTAMENTOS HUMANOS (MARÍLIA)	B5	
1668-7515	ASTROLABIO (BUENOS AIRES)	B5	
0004-6361	ASTRONOMY & ASTROPHYSICS (BERLIN. PRINT)	A1	
0365-0138	ASTRONOMY & ASTROPHYSICS. SUPPLEMENT SERIES	A1	
0927-6505	ASTROPARTICLE PHYSICS (PRINT)	A2	
1538-4357	ASTROPHYSICAL JOURNAL (ONLINE)	A1	
0004-640X	ASTROPHYSICS AND SPACE SCIENCE	B1	
2073-4433	ATMOSPHERE	B1	
1680-7324	ATMOSPHERIC CHEMISTRY AND PHYSICS (ONLINE)	A1	
1352-2310	ATMOSPHERIC ENVIRONMENT (1994)	A1	
0169-8095	ATMOSPHERIC RESEARCH (PRINT)	A1	
1044-5110	ATOMIZATION AND SPRAYS	B1	
2237-826X	ATOZ: NOVAS PRÁTICAS EM INFORMAÇÃO E CONHECIMENTO	B5	
2317-6431	AUDIOLOGY - COMMUNICATION RESEARCH (ACR)	B4	
1421-9700	AUDIOLOGY AND NEUROTOLOGY	A2	
1664-5537	AUDIOLOGY NEUROTOLOGY EXTRA	C 	
1852-2181	AUGM DOMUS	B5	
1518-9597	AUGUSTO GUZZO REVISTA ACADÊMICA (SÃO PAULO)	B5	
1324-0935	AUSTRALASIAN JOURNAL OF REGIONAL STUDIES	C 	
1991-8178	AUSTRALIAN JOURNAL OF BASIC AND APPLIED SCIENCES	C 	
0004-9425	AUSTRALIAN JOURNAL OF CHEMISTRY (PRINT)	B1	
1448-4846	AUSTRALIAN JOURNAL OF MECHANICAL ENGINEERING	B3	
0005-1098	AUTOMATICA (OXFORD)	A1	
1414-4077	AVALIAÇÃO: REVISTA DA AVALIAÇÃO DA EDUCAÇÃO SUPERIOR	B4	
1982-5765	AVALIAÇÃO: REVISTA DA AVALIAÇÃO DA EDUCAÇÃO SUPERIOR	B4	
0329-5184	AVANCES EN ENERGÍAS RENOVABLES Y MEDIO AMBIENTE	C 	
0121-4500	AVANCES EN ENFERMERIA	B4	
2179-703X	AVIATION IN FOCUS	B5	
0005-111X	AVTOMATICESKAA SVARKA (KIEV)	C 	
1807-7692	BAR. BRAZILIAN ADMINISTRATION REVIEW	B3	
1984-8196	BASE (SÃO LEOPOLDO. ONLINE)	B4	
1807-054X	BASE (UNISINOS)	B4	
0950-091X	BASIN RESEARCH (PRINT)	A1	
2316-5200	BBR - BIOCHEMISTRY AND BIOTECHNOLOGY REPORTS	C 	
1808-2386	BBR. BRAZILIAN BUSINESS REVIEW	B4	
1807-734X	BBR. BRAZILIAN BUSINESS REVIEW (EDIÇÃO EM PORTUGUÊS. ONLINE)	B4	
1808-2386	BBR. BRAZILIAN BUSINESS REVIEW (ENGLISH EDITION. ONLINE)	B4	
2190-4286	BEILSTEIN JOURNAL OF NANOTECHNOLOGY	A2	
1463-5771	BENCHMARKING	B3	
1463-5771	BENCHMARKING (BRADFORD)	B3	
1809-4775	BIBLIONLINE (JOÃO PESSOA)	C 	
1878-8181	BIOCATALYSIS AND AGRICULTURAL BIOTECHNOLOGY	B3	
2090-5025	BIOCERAMICS DEVELOPMENT AND APPLICATIONS	B5	
2236-9171	BIOENERGIA EM REVISTA: DIÁLOGOS	B5	
1939-1234	BIOENERGY RESEARCH	A2	
2292-8782	BIOFUEL RESEARCH JOURNAL	B4	
1759-7269	BIOFUELS	B3	
1932-104X	BIOFUELS, BIOPRODUCTS & BIOREFINING	A1	
1726-4189	BIOGEOSCIENCES	A1	
0102-9568	BIOIKOS (CAMPINAS)	B4	
2069-5837	BIOINTERFACE RESEARCH IN APPLIED CHEMISTRY	B4	
0961-9534	BIOMASS & BIOENERGY	A2	
1679-365X	BIOMATEMÁTICA (UNICAMP)	B5	
1314-7218	BIOMATH	B4	
2159-2527	BIOMATTER	B3	
2314-6141	BIOMED RESEARCH INTERNATIONAL	B1	
2314-6133	BIOMED RESEARCH INTERNATIONAL	B1	
1475-925X	BIOMEDICAL ENGINEERING ONLINE (ONLINE)	B1	
1746-8094	BIOMEDICAL SIGNAL PROCESSING AND CONTROL (PRINT)	B1	
0323-3847	BIOMETRICAL JOURNAL (1977)	B1	
2214-7535	BIOMOLECULAR DETECTION AND QUANTIFICATION	B3	
1615-7591	BIOPROCESS AND BIOSYSTEMS ENGINEERING (PRINT)	B1	
2164-7860	BIORESEARCH OPEN ACCESS	B4	
0960-8524	BIORESOURCE TECHNOLOGY	A1	
1930-2126	BIORESOURCES (RALEIGH, N.C)	A2	
1981-3163	BIOSCIENCE JOURNAL (ONLINE)	B2	
0006-3568	BIOSCIENCE (WASHINGTON. PRINT)	A1	
0303-2647	BIOSYSTEMS (AMSTERDAM. PRINT)	B1	
1537-5110	BIOSYSTEMS ENGINEERING	A1	
2179-5746	BIOTA AMAZÔNIA	B5	
0006-3592	BIOTECHNOLOGY AND BIOENGINEERING (PRINT)	A1	
1754-6834	BIOTECHNOLOGY FOR BIOFUELS	A1	
2352-5738	BIOTRIBOLOGY	B4	
1471-2105	BMC BIOINFORMATICS	B1	
0269-3879	BMC. BIOMEDICAL CHROMATOGRAPHY	B1	
1471-2407	BMC CANCER (ONLINE)	B1	
1471-2121	BMC CELL BIOLOGY (ONLINE)	B1	
1471-2164	BMC GENOMICS	A2	
1472-6963	BMC HEALTH SERVICES RESEARCH (ONLINE)	B1	
1471-2350	BMC MEDICAL GENETICS (ONLINE)	B1	
1472-6955	BMC NURSING (ONLINE)	B3	
1472-6831	BMC ORAL HEALTH (ONLINE)	B1	
1752-0509	BMC SYSTEMS BIOLOGY	A2	
1415-711X	BOLETIM. ACADEMIA PAULISTA DE PSICOLOGIA	C 	
1982-2170	BOLETIM DE CIÊNCIAS GEODÉSICAS (ONLINE)	B3	
2176-4786	BOLETIM DE GEOGRAFIA (ONLINE)	B5	
1981-4100	BOLETIM DE INDÚSTRIA ANIMAL (ONLINE)	B5	
1678-2305	BOLETIM DO INSTITUTO DE PESCA (ONLINE)	B1	
1981-6197	BOLETIM DO OBSERVATÓRIO AMBIENTAL ALBERTO RIBEIRO LAMEGO	B5	
1984-8501	BOLETIM GOIANO DE GEOGRAFIA (ONLINE)	B5	
1676-5664	BOLETIM TÉCNICO-CIENTÍFICO DO CEPNOR	B5	
0366-3175	BOLETÍN DE LA SOCIEDAD ESPAÑOLA DE CERÁMICA Y VIDRIO	B2	
2177-4560	BOLETIN DO OBSERVATÓRIO AMBIENTAL ALBERTO RIBEIRO LAMEGO	B5	
0006-8314	BOUNDARY - LAYER METEOROLOGY	A2	
0361-9230	BRAIN RESEARCH BULLETIN	B1	
1516-8913	BRAZILIAN ARCHIVES OF BIOLOGY AND TECHNOLOGY (IMPRESSO)	B2	
1806-4760	BRAZILIAN DENTAL JOURNAL	B3	
1806-4760	BRAZILIAN DENTAL JOURNAL (IMPRESSO)	B3	
2178-6011	BRAZILIAN DENTAL SCIENCE	B5	
2179-3425	BRAZILIAN JOURNAL OF ANALYTICAL CHEMISTRY	B3	
1808-7035	BRAZILIAN JOURNAL OF AQUATIC SCIENCE AND TECHNOLOGY	B4	
1808-7035	BRAZILIAN JOURNAL OF AQUATIC SCIENCE AND TECHNOLOGY (IMPRESSO)	B4	
1519-6984	BRAZILIAN JOURNAL OF BIOLOGY (IMPRESSO)	B1	
1678-4375	BRAZILIAN JOURNAL OF BIOLOGY (ONLINE)	B1	
2359-6724	BRAZILIAN JOURNAL OF BIOSYSTEMS ENGINEERING	B5	
0104-6632	BRAZILIAN JOURNAL OF CHEMICAL ENGINEERING	B1	
0104-6632	BRAZILIAN JOURNAL OF CHEMICAL ENGINEERING (IMPRESSO)	B1	
1678-4383	BRAZILIAN JOURNAL OF CHEMICAL ENGINEERING (ONLINE)	B1	
2237-261X	BRAZILIAN JOURNAL OF FORENSIC SCIENCES, MEDICAL LAW AND BIOETHICS	C 	
2318-4531	BRAZILIAN JOURNAL OF INSTRUMENTATION AND CONTROL ( REVISTA BRASILEIRA DE INSTRUMENTAÇÃO E CONTROLE)	B4	
2237-7743	BRAZILIAN JOURNAL OF INTERNATIONAL RELATIONS	C 	
1414-431X	BRAZILIAN JOURNAL OF MEDICAL AND BIOLOGICAL RESEARCH	B1	
1679-8759	BRAZILIAN JOURNAL OF OCEANOGRAPHY (IMPRESSO)	B2	
1982-436X	BRAZILIAN JOURNAL OF OCEANOGRAPHY (ONLINE)	B2	
2237-8960	BRAZILIAN JOURNAL OF OPERATIONS & PRODUCTION MANAGEMENT	B4	
1679-8171	BRAZILIAN JOURNAL OF OPERATIONS AND PRODUCTION MANAGEMENT	B4	
1677-3225	BRAZILIAN JOURNAL OF ORAL SCIENCES (ONLINE)	B3	
1808-8694	BRAZILIAN JOURNAL OF OTORHINOLARYNGOLOGY (IMPRESSO)	B1	
1982-0593	BRAZILIAN JOURNAL OF PETROLEUM AND GAS	B5	
0103-9733	BRAZILIAN JOURNAL OF PHYSICS	B1	
0103-9733	BRAZILIAN JOURNAL OF PHYSICS (IMPRESSO)	B1	
