ISSN	Titulo	Estrato	Classificação
0013-9351	ENVIRONMENTAL RESEARCH (NEW YORK, N.Y. PRINT)	A1	
1462-9011	ENVIRONMENTAL SCIENCE & POLICY	A1	
1520-5851	ENVIRONMENTAL SCIENCE & TECHNOLOGY	A1	
0944-1344	ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH INTERNATIONAL	A2	
2190-4707	ENVIRONMENTAL SCIENCES EUROPE	A2	
2673-4931	ENVIRONMENTAL SCIENCES PROCEEDINGS	C	
2674-6492	ENVIRONMENTAL SCIENTIAE	B4	
1479-487X	ENVIRONMENTAL TECHNOLOGY	A2	
0959-3330	ENVIRONMENTAL TECHNOLOGY	A2	
2352-1864	ENVIRONMENTAL TECHNOLOGY & INNOVATION	A2	
2162-2515	ENVIRONMENTAL TECHNOLOGY REVIEWS	A2	
0730-7268	ENVIRONMENTAL TOXICOLOGY AND CHEMISTRY	A2	
1382-6689	ENVIRONMENTAL TOXICOLOGY AND PHARMACOLOGY	A2	
2076-3298	ENVIRONMENTS	B2	
0711-6780	ENVIRONMENTS (WATERLOO)	B3	
1614-7499	ENVIRONMETAL SCIENCE AND POLLUTION RESEARCH INTERNATIONAL (INTERNET)	A2	
0141-0229	ENZYME AND MICROBIAL TECHNOLOGY	A2	
2454-2016	EPH - INTERNATIONAL JOURNAL OF SCIENCE AND ENGINEERING	B4	
1679-4974	EPIDEMIOLOGIA E SERVICOS DE SAUDE	A3	
2473-4780	EPIDEMIOLOGY OPEN JOURNAL	B4	
2064-4477	EPITOANYAG	B3	
2317-8876	ERGODESIGN & HCI	B2	
2577-2953	ERGONOMICS INTERNATIONAL JOURNAL	B4	
0014-0139	ERGONOMICS (LONDON. PRINT)	A1	
2358-5390	E&S ENGINEERING AND SCIENCE	B2	
2463-0799	ESCENARIOS: EMPRESA Y TERRITORIO	B3	
2177-9465	ESCOLA ANNA NERY. REVISTA DE ENFERMAGEM	B1	
0798-1015	ESPACIOS (CARACAS)	C	
2317-7837	ESPAÇO E ECONOMIA	A2	
1516-9375	ESPAÇO E GEOGRAFIA (UNB)	A3	
2595-7910	ESPAÇO ENERGIA	C	
1807-8575	ESPAÇO ENERGIA	C	
2179-1902	ESTAÇÃO CIENTÍFICA (UNIFAP)	B1	
1559-2723	ESTUARIES AND COASTS	A2	
0272-7714	ESTUARINE, COASTAL AND SHELF SCIENCE (PRINT)	A2	
0327-5841	ESTUDIOS Y PERSPECTIVAS EN TURISMO	A3	
1806-9592	ESTUDOS AVANÇADOS (USP)	A1	
1678-698X	ESTUDOS GEOGRÁFICOS (UNESP)	A3	
1517-2473	ESTUDOS INTERDISCIPLINARES SOBRE O ENVELHECIMENTO	A3	
1413-0580	ESTUDOS SOCIEDADE E AGRICULTURA (UFRRJ)	A4	
1808-7310	ESTUDOS TECNOLÓGICOS (ONLINE)	C	
1792-8036	ETASR - ENGINEERING, TECHNOLOGY & APPLIED SCIENCE RESEARCH	B1	
1983-1838	E-TECH: TECNOLOGIAS PARA COMPETITIVIDADE INDUSTRIAL	B1	
0717-6236	EURE (SANTIAGO. EN LÍNEA)	A1	
0250-7161	EURE (SANTIAGO. IMPRESA)	A1	
2286-4822	EUROPEAN ACADEMIC RESEARCH	C	
2063-5346	EUROPEAN CHEMICAL BULLETIN	C	
1438-2377	EUROPEAN FOOD RESEARCH AND TECHNOLOGY	A2	
1339-8474	EUROPEAN JOURNAL OF ECOLOGY (ONLINE)	B3	
2736-576X	EUROPEAN JOURNAL OF ENGINEERING AND TECHNOLOGY RESEARCH	C	
1802-8829	EUROPEAN JOURNAL OF ENTOMOLOGY	A4	
1964-8189	EUROPEAN JOURNAL OF ENVIRONMENTAL AND CIVIL ENGINEERING	A3	
1612-4669	EUROPEAN JOURNAL OF FOREST RESEARCH (PRINT)	A1	
1751-5254	EUROPEAN JOURNAL OF INDUSTRIAL ENGINEERING	A3	
1438-7697	EUROPEAN JOURNAL OF LIPID SCIENCE AND TECHNOLOGY (PRINT)	A2	
0997-7538	EUROPEAN JOURNAL OF MECHANICS. A, SOLIDS	A2	
0997-7546	EUROPEAN JOURNAL OF MECHANICS. B, FLUIDS	A2	
0377-2217	EUROPEAN JOURNAL OF OPERATIONAL RESEARCH	A1	
0929-1873	EUROPEAN JOURNAL OF PLANT PATHOLOGY	A2	
1101-1262	EUROPEAN JOURNAL OF PUBLIC HEALTH	A1	
1307-5543	EUROPEAN JOURNAL OF PURE AND APPLIED MATHEMATICS	B3	
2279-7254	EUROPEAN JOURNAL OF REMOTE SENSING	A2	
1450-216X	EUROPEAN JOURNAL OF SCIENTIFIC RESEARCH	C	
1351-0754	EUROPEAN JOURNAL OF SOIL SCIENCE (PRINT)	A2	
0018-3768	EUROPEAN JOURNAL OF WOOD AND WOOD PRODUCTS	A2	
0263-2373	EUROPEAN MANAGEMENT JOURNAL	A1	
0014-3057	EUROPEAN POLYMER JOURNAL	A1	
1825-3997	EUROPEAN TRANSPORT	B3	
1792-085X	EUROPEAN WATER (ONLINE)	B3	
1983-9308	EXACTA (ONLINE)	B1	
1982-2413	EXPERIÊNCIAS EM ENSINO DE CIÊNCIAS (UFRGS)	B1	
0957-4174	EXPERT SYSTEMS WITH APPLICATIONS	A1	
2451-9766	EXPOSURE AND HEALTH	A1	
2358-8195	EXPRESSA EXTENSÃO	B3	
2526-1355	EXPRESSÕES DA EXTENSÃO	C	
2358-7180	EXTENSÃO EM FOCO	B3	
2674-9319	EXTENSÃO TECNOLÓGICA (ONLINE)	C	
1807-0221	EXTENSIO: REVISTA ELETRÔNICA DE EXTENSÃO	B1	
2422-6424	EXTENSIONISMO, INNOVACIÓN Y TRANSFERENCIA TECNOLÓGICA	C	
1516-6503	FACEF PESQUISA	B3	
1980-8526	FATECNOLÓGICA (FATEC-JAHU)	C	
8756-758X	FATIGUE & FRACTURE OF ENGINEERING MATERIALS & STRUCTURES (PRINT)	A2	
1460-2695	FATIGUE & FRACTURE OF ENGINEERING MATERIALS AND STRUCTURES	A2	
0378-1097	FEMS MICROBIOLOGY LETTERS	B1	
2079-6439	FIBERS	A4	
1229-9197	FIBERS AND POLYMERS	A2	
0378-4290	FIELD CROPS RESEARCH	A1	
2412-916X	FIG PEER REVIEW JOURNAL	C	
2578-1960	FINANCIAL STATISTICAL JOURNAL	B3	
0168-874X	FINITE ELEMENTS IN ANALYSIS AND DESIGN	A1	
0308-0501	FIRE AND MATERIALS	A3	
2532-4748	FIRE RESEARCH	B4	
0379-7112	FIRE SAFETY JOURNAL	A2	
0015-2684	FIRE TECHNOLOGY	A3	
1467-2960	FISH AND FISHERIES (OXFORD. PRINT)	A1	
0363-2415	FISHERIES (BETHESDA, MD.)	A2	
0969-997X	FISHERIES MANAGEMENT AND ECOLOGY (PRINT)	A3	
0165-7836	FISHERIES RESEARCH	A2	
0103-5150	FISIOTERAPIA EM MOVIMENTO	B1	
2179-8087	FLORAM	B3	
1982-4688	FLORESTA (ONLINE) (CURITIBA)	B2	
0015-3826	FLORESTA (UFPR. IMPRESSO)	B2	
0955-5986	FLOW MEASUREMENT AND INSTRUMENTATION	A3	
0378-3812	FLUID PHASE EQUILIBRIA	A1	
1451-2092	FME TRANSACTIONS	A4	
1936-976X	FOOD ANALYTICAL METHODS (INTERNET)	A1	
1936-9751	FOOD ANALYTICAL METHODS (PRINT)	A1	
0278-6915	FOOD AND CHEMICAL TOXICOLOGY	A1	
1867-0334	FOOD AND ENVIRONMENTAL VIROLOGY	A4	
1557-1858	FOOD BIOPHYSICS	A2	
0308-8146	FOOD CHEMISTRY	A1	
0268-005X	FOOD HYDROCOLLOIDS	A1	
0963-9969	FOOD RESEARCH INTERNATIONAL	A1	
2048-7177	FOOD SCIENCE & NUTRITION	A4	
1226-7708	FOOD SCIENCE AND BIOTECHNOLOGY (SEOUL)	A4	
2304-8158	FOODS	A2	
0378-1127	FOREST ECOLOGY AND MANAGEMENT	A1	
1389-9341	FOREST POLICY AND ECONOMICS	A1	
1999-4907	FORESTS	A2	
2178-7298	FORMAÇÃO (ONLINE)	A3	
2318-6356	FORSCIENCE	B3	
1980-0827	FÓRUM AMBIENTAL DA ALTA PAULISTA	A2	
1971-8993	FRATTURA E INTEGRITA STRUTTURALE	B1	
0046-5070	FRESHWATER BIOLOGY (PRINT)	A1	
2161-9549	FRESHWATER SCIENCE	A1	
2238-8869	FRONTEIRAS: JOURNAL OF SOCIAL, TECHNOLOGICAL AND ENVIRONMENTAL SCIENCE	A4	
2296-4185	FRONTIERS IN BIOENGINEERING AND BIOTECHNOLOGY	A3	
2297-3362	FRONTIERS IN BUILT ENVIRONMENT	A3	
2235-2988	FRONTIERS IN CELLULAR AND INFECTION MICROBIOLOGY	A2	
2296-2646	FRONTIERS IN CHEMISTRY	A3	
2296-665X	FRONTIERS IN ENVIRONMENTAL SCIENCE	A2	
2296-7745	FRONTIERS IN MARINE SCIENCE	A2	
2296-8016	FRONTIERS IN MATERIALS	A3	
1664-302X	FRONTIERS IN MICROBIOLOGY (ONLINE)	A2	
2571-581X	FRONTIERS IN SUSTAINABLE FOOD SYSTEMS	B1	
2095-2635	FRONTIERS OF ARCHITECTURAL RESEARCH	A1	
2096-0255	FRONTIERS OF ENGINEERING MANAGEMENT	B2	
0016-2361	FUEL (GUILDFORD)	A1	
0378-3820	FUEL PROCESSING TECHNOLOGY	A1	
0269-8463	FUNCTIONAL ECOLOGY (PRINT)	A1	
1863-9135	FUNDAMENTAL AND APPLIED LIMNOLOGY: OFFICIAL JOUNAL OF THE INTERNATIONAL ASSOCIATION OF THEORETICAL AND APPLIED LIMNOLOGY	A4	
0920-3796	FUSION ENGINEERING AND DESIGN	A2	
0167-739X	FUTURE GENERATION COMPUTER SYSTEMS	A1	
0213-9111	GACETA SANITARIA (BARCELONA. ED. IMPRESA)	A3	
1981-1268	GAIA SCIENTIA (UFPB)	B1	
0966-6362	GAIT & POSTURE	A2	
0378-1119	GENE (AMSTERDAM)	A4	
2073-4425	GENES	A3	
1676-5680	GENETICS AND MOLECULAR RESEARCH	B2	
1415-7543	GEO UERJ	A1	
1981-9021	GEO UERJ (2007)	A1	
0326-7237	GEOACTA (ASOCIACION ARGENTINA DE GEOFISICOS Y GEODESTAS)	B4	
1679-9860	GEOAMBIENTE ON-LINE	A3	
1010-6049	GEOCARTO INTERNATIONAL	A1	
0102-9800	GEOCHIMICA BRASILIENSIS	B2	
0101-9082	GEOCIÊNCIAS (SÃO PAULO. IMPRESSO)	B2	
1980-900X	GEOCIÊNCIAS (SÃO PAULO. ONLINE)	B2	
0016-7061	GEODERMA (AMSTERDAM)	A1	
2352-0094	GEODERMA REGIONAL	A3	
0352-3659	GEOFIZIKA (ZAGREB)	B1	
2447-9195	GEOFRONTER	A4	
1984-1647	GEOGRAFIA EM ATOS (ONLINE)	A4	
2236-4994	GEOGRAFIA ENSINO & PESQUISA	A2	
0102-3888	GEOGRAFIA (LONDRINA)	A2	
2447-1747	GEOGRAFIA (LONDRINA)	A2	
2178-3306	GEOGRAFIA, MEIO AMBIENTE E ENSINO (GEOMAE)	A4	
2446-9165	GEOGRAPHIA MERIDIONALIS	A3	
1517-7793	GEOGRAPHIA (UFF)	A1	
0354-8724	GEOGRAPHICA PANNONICA	A4	
0016-7363	GEOGRAPHICAL ANALYSIS	A3	
0016-7398	GEOGRAPHICAL JOURNAL	A1	
2175-862X	GEOINGÁ: REVISTA DO PROGRAMA DE PÓS-GRADUAÇÃO EM GEOGRAFIA	A3	
0343-2521	GEOJOURNAL	A3	
1519-874X	GEOLOGIA USP. SÉRIE CIENTÍFICA	B2	
2316-9095	GEOLOGIA USP. SÉRIE CIENTÍFICA (ONLINE)	B2	
0305-8719	GEOLOGICAL SOCIETY SPECIAL PUBLICATION	A2	
1748-6025	GEOMECHANICS AND GEOENGINEERING (PRINT)	A4	
0169-555X	GEOMORPHOLOGY (AMSTERDAM)	A1	
2237-1419	GEONORTE	A3	
2594-5033	GEOPAUTA	B1	
0016-8025	GEOPHYSICAL PROSPECTING (PRINT)	A3	
0094-8276	GEOPHYSICAL RESEARCH LETTERS	A1	
0016-8033	GEOPHYSICS	A1	
1983-3644	GEOPUC (RIO DE JANEIRO)	B4	
1749-9518	GEORISK: ASSESSMENT AND MANAGEMENT OF RISK FOR ENGINEERED SYSTEMS AND GEOHAZARDS	A2	
2178-0463	GEOSABERES REVISTA DE ESTUDOS GEOEDUCACIONAIS	A2	
1674-9871	GEOSCIENCE FRONTIERS	A1	
2076-3263	GEOSCIENCES	A4	
1991-9603	GEOSCIENTIFIC MODEL DEVELOPMENT	A1	
1827-1987	GEOSPATIAL HEALTH (TESTO STAMPATO)	B1	
1009-5020	GEO-SPATIAL INFORMATION SCIENCE	A1	
2177-5230	GEOSUL	A2	
0103-3964	GEOSUL (UFSC)	A2	
1072-6349	GEOSYNTHETICS INTERNATIONAL	A2	
1751-7613	GEOSYNTHETICS INTERNATIONAL (ONLINE)	A2	
0960-3182	GEOTECHNICAL AND GEOLOGICAL ENGINEERING	A2	
0046-5828	GEOTECHNICAL ENGINEERING JOURNAL OF THE SEAGS & AGSSEA	B3	
1945-7545	GEOTECHNICAL TESTING JOURNAL	A3	
0149-6115	GEOTECHNICAL TESTING JOURNAL	A3	
0016-8505	GEOTECHNIQUE	A1	
2045-2543	GÉOTECHNIQUE LETTERS	A3	
0379-9522	GEOTECNIA (LISBOA)	B4	
0266-1144	GEOTEXTILES AND GEOMEMBRANES	A1	
0375-6505	GEOTHERMICS (NEW YORK)	A1	
1414-7416	GEOUSP (USP)	A1	
1984-2430	GEPROS GESTÃO DA PRODUÇÃO, OPERAÇÕES E SISTEMAS	B4	
2447-1291	GESTÃO & GERENCIAMENTO	B4	
1806-9649	GESTÃO & PRODUÇÃO	B1	
0104-530X	GESTÃO & PRODUÇÃO (UFSCAR. IMPRESSO)	B1	
1808-5792	GESTÃO & REGIONALIDADE	A4	
2176-5308	GESTÃO & REGIONALIDADE (ONLINE)	A4	
1981-1543	GESTÃO & TECNOLOGIA DE PROJETOS	A2	
2446-6875	GESTÃO E DESENVOLVIMENTO (ONLINE)	B1	
0921-8181	GLOBAL AND PLANETARY CHANGE (PRINT)	A1	
1466-822X	GLOBAL ECOLOGY AND BIOGEOGRAPHY (PRINT)	A1	
2351-9894	GLOBAL ECOLOGY AND CONSERVATION	A3	
2277-8160	GLOBAL JOURNAL FOR RESEARCH ANALYSIS	B3	
2349-0292	GLOBAL JOURNAL OF ADVANCED ENGINEERING TECHNOLOGIES AND SCIENCES	C	
2348-8034	GLOBAL JOURNAL OF ENGINEERING SCIENCE AND RESEARCHES	C	
0972-2696	GLOBAL JOURNAL OF FLEXIBLE SYSTEMS MANAGEMENT	A1	
2249-460X	GLOBAL JOURNAL OF HUMAN-SOCIAL SCIENCE	A1	
2249-4596	GLOBAL JOURNAL OF RESEARCHES IN ENGINEERING: CIVIL AND STRUCTURAL ENGINEERING	C	
1984-3801	GLOBAL SCIENCE AND TECHNOLOGY	B4	
0367-505X	GRANJA (PORTO ALEGRE)	C	
1434-5021	GRANULAR MATTER (PRINT)	A3	
2049-1220	GREEN MATERIALS	B1	
2152-3878	GREENHOUSE GASES: SCIENCE AND TECHNOLOGY	A4	
2352-801X	GROUNDWATER FOR SUSTAINABLE DEVELOPMENT	A2	
2447-4096	GUAJU ¿ REVISTA BRASILEIRA DE DESENVOLVIMENTO TERRITORIAL SUSTENTÁVEL	C	
0197-3975	HABITAT INTERNATIONAL	A1	
1568-9883	HARMFUL ALGAE	A1	
1353-8292	HEALTH AND PLACE	A1	
2405-8440	HELIYON	A4	
0101-9171	HIGIENE ALIMENTAR	B4	
2237-2717	HISTORIA AMBIENTAL LATINOAMERICANA Y CARIBEÑA (HALAC)	A2	
2236-8906	HOEHNEA	B1	
0073-2877	HOEHNEA (SÃO PAULO)	B1	
1519-8634	HOLOS ENVIRONMENT (ONLINE)	B4	
1807-1600	HOLOS (NATAL. ONLINE)	A1	
0102-0536	HORTICULTURA BRASILEIRA (IMPRESSO)	B2	
1080-7039	HUMAN AND ECOLOGICAL RISK ASSESSMENT	A3	
1090-8471	HUMAN FACTORS AND ERGONOMICS IN MANUFACTURING	A3	
2358-8322	HUMANIDADES & INOVAÇÃO	B2	
1573-5117	HYDROBIOLOGIA	A2	
0018-8158	HYDROBIOLOGIA (THE HAGUE. PRINT)	A2	
1431-2174	HYDROGEOLOGY JOURNAL	A1	
0885-6087	HYDROLOGICAL PROCESSES (PRINT)	A1	
0262-6667	HYDROLOGICAL SCIENCES JOURNAL	A2	
2150-3435	HYDROLOGICAL SCIENCES JOURNAL	A2	
2306-5338	HYDROLOGY	A3	
1027-5606	HYDROLOGY AND EARTH SYSTEM SCIENCES	A1	
1607-7938	HYDROLOGY AND EARTH SYSTEM SCIENCES	A1	
1812-2116	HYDROLOGY AND EARTH SYSTEM SCIENCES DISCUSSIONS (ONLINE)	B1	
1998-9563	HYDROLOGY RESEARCH (PRINT)	A2	
0304-386X	HYDROMETALLURGY (AMSTERDAM)	A1	
1980-1726	HYGEIA : REVISTA BRASILEIRA DE GEOGRAFIA MÉDICA E DA SAÚDE (UBERLÂNDIA)	A1	
2175-8018	IBEROAMERICAN JOURNAL OF INDUSTRIAL ENGINEERING	B2	
1950-5701	IDEAS	B1	
2169-3536	IEEE ACCESS	A3	
0741-3106	IEEE ELECTRON DEVICE LETTERS (PRINT)	A1	
1558-0571	IEEE GEOSCIENCE AND REMOTE SENSING LETTERS	A1	
1545-598X	IEEE GEOSCIENCE AND REMOTE SENSING LETTERS (PRINT)	A1	
2168-6831	IEEE GEOSCIENCE AND REMOTE SENSING MAGAZINE	A1	
1094-6969	IEEE INSTRUMENTATION & MEASUREMENT MAGAZINE	A4	
2327-4662	IEEE INTERNET OF THINGS JOURNAL	A1	
2168-6777	IEEE JOURNAL OF EMERGING AND SELECTED TOPICS IN POWER ELECTRONICS	A1	
1939-1404	IEEE JOURNAL OF SELECTED TOPICS IN APPLIED EARTH OBSERVATIONS AND REMOTE SENSING	A1	
1558-1748	IEEE SENSORS JOURNAL	A1	
1530-437X	IEEE SENSORS JOURNAL	A1	
1932-8184	IEEE SYSTEMS JOURNAL	A1	
1051-8223	IEEE TRANSACTIONS ON APPLIED SUPERCONDUCTIVITY (PRINT)	A3	
1549-7747	IEEE TRANSACTIONS ON CIRCUITS AND SYSTEMS. II, EXPRESS BRIEFS	A2	
0196-2892	IEEE TRANSACTIONS ON GEOSCIENCE AND REMOTE SENSING	A1	
0278-0046	IEEE TRANSACTIONS ON INDUSTRIAL ELECTRONICS (1982. PRINT)	A1	
1551-3203	IEEE TRANSACTIONS ON INDUSTRIAL INFORMATICS	A1	
0093-9994	IEEE TRANSACTIONS ON INDUSTRY APPLICATIONS	A1	
0018-9456	IEEE TRANSACTIONS ON INSTRUMENTATION AND MEASUREMENT	A1	
1524-9050	IEEE TRANSACTIONS ON INTELLIGENT TRANSPORTATION SYSTEMS (PRINT)	A1	
1949-3053	IEEE TRANSACTIONS ON SMART GRID	A1	
1949-3029	IEEE TRANSACTIONS ON SUSTAINABLE ENERGY	A1	
2316-1221	IGNIS	C	
0073-4721	IHERINGIA. SÉRIE ZOOLOGIA (IMPRESSO)	B1	
1678-4766	IHERINGIA. SÉRIE ZOOLOGIA (ONLINE)	B1	
2227-2712	IJET: INTERNATIONAL JOURNAL OF ENGINEERING & TECHNOLOGY	C	
1471-678X	IMA JOURNAL OF MANAGEMENT MATHEMATICS (PRINT)	A1	
1461-5517	IMPACT ASSESSMENT AND PROJECT APPRAISAL (PRINT)	A2	
2236-269X	INDEPENDENT JOURNAL OF MANAGEMENT & PRODUCTION	B1	
1420-326X	INDOOR + BUILT ENVIRONMENT	A4	
0888-5885	INDUSTRIAL & ENGINEERING CHEMISTRY RESEARCH	A1	
1931-8421	INDUSTRIAL BIOTECHNOLOGY	B2	
1550-9087	INDUSTRIAL BIOTECHNOLOGY (NEW ROCHELLE)	B2	
0926-6690	INDUSTRIAL CROPS AND PRODUCTS (PRINT)	A1	
0036-8792	INDUSTRIAL LUBRICATION AND TRIBOLOGY	B1	
1567-1348	INFECTION, GENETICS AND EVOLUTION (PRINT)	A2	
0718-0764	INFORMACION TECNOLOGICA	A4	
1676-0670	INFORME GEPEC (IMPRESSO)	A4	
1679-415X	INFORME GEPEC (ONLINE)	A4	
2525-6866	INFORME GOIANO	B4	
2412-3811	INFRASTRUCTURES	B1	
0718-3305	INGENIARE. REVISTA CHILENA DE INGENIERÍA (EN LÍNEA)	B3	
0718-3291	INGENIARE. REVISTA CHILENA DE INGENIERÍA (IMPRESA)	B3	
1134-2196	INGENIERÍA DEL AGUA	B3	
0120-5609	INGENIERIA E INVESTIGACION	B1	
2248-8723	INGENIERÍA E INVESTIGACIÓN	B1	
1856-8327	INGENIERÍA INDUSTRIAL. ACTUALIDAD Y NUEVAS TENDENCIAS	B3	
1405-7743	INGENIERIA, INVESTIGACION Y TECNOLOGIA	B2	
0122-3461	INGENIERIA Y DESARROLLO	B4	
2044-2041	INLAND WATERS	A2	
0121-5051	INNOVAR (UNIVERSIDAD NACIONAL DE COLOMBIA)	A3	
0020-1693	INORGANICA CHIMICA ACTA (TESTO STAMPATO)	A2	
2357-7797	INOVAE - JOURNAL OF ENGINEERING AND TECHNOLOGY INNOVATION	B4	
2447-6811	INSTITUTO DE ENGENHARIA NUCLEAR: PROGRESS REPORT	B4	
1735-1472	INT J ENVIRON SCI TE	A2	
1551-3777	INTEGRATED ENVIRONMENTAL ASSESSMENT AND MANAGEMENT	A2	
1679-8902	INTELLECTUS REVISTA ACADÊMICA DIGITAL	B1	
1517-848X	INTERAÇÃO (VARGINHA)	B3	
1984-042X	INTERAÇÕES (CAMPO GRANDE)	A3	
1518-7012	INTERAÇÕES (CAMPO GRANDE)	A3	
0020-5214	INTERCERAM - INTERNATIONAL CERAMIC REVIEW	B3	
0378-1844	INTERCIENCIA (CARACAS)	B2	
2042-6445	INTERNACIONAL WOOD PRODUCTS JOURNAL	B2	
2008-6970	INTERNATIONAL AQUATIC RESEARCH	B2	
0964-8305	INTERNATIONAL BIODETERIORATION & BIODEGRADATION	A1	
0735-1933	INTERNATIONAL COMMUNICATIONS IN HEAT AND MASS TRANSFER	A1	
1985-4668	INTERNATIONAL FOOD RESEARCH JOURNAL	B1	
1437-3262	INTERNATIONAL JORNAL OF EARTH SCIENCES  (ONLINE)	A2	
0268-3768	INTERNATIONAL JOURNAL, ADVANCED MANUFACTURING TECHNOLOGY	A2	
1550-2287	INTERNATIONAL JOURNAL FOR COMPUTATIONAL METHODS IN ENGINEERING SCIENCE AND MECHANICS	B1	
2411-3123	INTERNATIONAL JOURNAL FOR INNOVATION EDUCATION AND RESEARCH	C	
2411-2933	INTERNATIONAL JOURNAL FOR INNOVATION EDUCATION AND RESEARCH	C	
1543-1649	INTERNATIONAL JOURNAL FOR MULTISCALE COMPUTATIONAL ENGINEERING	A4	
1096-9853	INTERNATIONAL JOURNAL FOR NUMERICAL AND ANALYTICAL METHODS IN GEOMECHANICS	A1	
0363-9061	INTERNATIONAL JOURNAL FOR NUMERICAL AND ANALYTICAL METHODS IN GEOMECHANICS (PRINT)	A1	
1097-0207	INTERNATIONAL JOURNAL FOR NUMERICAL METHODS IN ENGINEERING (ONLINE)	A1	
0029-5981	INTERNATIONAL JOURNAL FOR NUMERICAL METHODS IN ENGINEERING (PRINT)	A1	
0271-2091	INTERNATIONAL JOURNAL FOR NUMERICAL METHODS IN FLUIDS (PRINT)	A2	
1027-5851	INTERNATIONAL JOURNAL OF ACOUSTICS AND VIBRATION	B1	
0143-7496	INTERNATIONAL JOURNAL OF ADHESION AND ADHESIVES	A2	
2348-6406	INTERNATIONAL JOURNAL OF ADVANCE ENGINEERING AND RESEARCH DEVELOPMENT (PRINT)	C	
2349-6495	INTERNATIONAL JOURNAL OF ADVANCED ENGINEERING RESEARCH AND SCIENCE	C	
2456-1908	INTERNATIONAL JOURNAL OF ADVANCED ENGINEERING RESEARCH AND SCIENCE	C	
1433-3015	INTERNATIONAL JOURNAL OF ADVANCED MANUFACTURING TECHNOLOGY (INTERNET)	A2	
1816-112X	INTERNATIONAL JOURNAL OF ADVANCED STEEL CONSTRUCTION	B1	
2008-6695	INTERNATIONAL JOURNAL OF ADVANCED STRUCTURAL ENGINEERING	B1	
2394-7454	INTERNATIONAL JOURNAL OF ADVANCED TECHNOLOGY AND ENGINEERING EXPLORATION	B3	
2231-1963	INTERNATIONAL JOURNAL OF ADVANCES IN ENGINEERING AND TECHNOLOGY	A3	
2394-2827	INTERNATIONAL JOURNAL OF ADVANCES IN MECHANICAL AND CIVIL ENGINEERING (IJAMCE)	B4	
2321-9009	INTERNATIONAL JOURNAL OF ADVANCES IN SCIENCE ENGINEERING AND TECHNOLOGY (ONLINE)	C	
2165-8846	INTERNATIONAL JOURNAL OF AGRICULTURE AND FORESTRY	B3	
1546-542X	INTERNATIONAL JOURNAL OF APPLIED CERAMIC TECHNOLOGY	A3	
1744-7402	INTERNATIONAL JOURNAL OF APPLIED CERAMIC TECHNOLOGY (ONLINE)	A3	
0303-2434	INTERNATIONAL JOURNAL OF APPLIED EARTH OBSERVATION AND GEOINFORMATION	A1	
0973-4562	INTERNATIONAL JOURNAL OF APPLIED ENGINEERING RESEARCH	B3	
2322-5270	INTERNATIONAL JOURNAL OF AQUATIC BIOLOGY	B4	
1558-3058	INTERNATIONAL JOURNAL OF ARCHITECTURAL HERITAGE	A1	
0141-8130	INTERNATIONAL JOURNAL OF BIOLOGICAL MACROMOLECULES	A1	
1432-1254	INTERNATIONAL JOURNAL OF BIOMETEOROLOGY	A2	
0020-7128	INTERNATIONAL JOURNAL OF BIOMETEOROLOGY (PRINT)	A2	
2241-7443	INTERNATIONAL JOURNAL OF BRIDGE ENGINEERING (ONLINE)	B4	
2398-4708	INTERNATIONAL JOURNAL OF BUILDING PATHOLOGY AND ADAPTATION	A4	
1923-4015	INTERNATIONAL JOURNAL OF BUSINESS ADMINISTRATION	A3	
2319-8028	INTERNATIONAL JOURNAL OF BUSINESS AND MANAGEMENT INVENTION (IJBMI)	C	
1756-0055	INTERNATIONAL JOURNAL OF BUSINESS EXCELLENCE (ONLINE)	A3	
1751-0260	INTERNATIONAL JOURNAL OF BUSINESS INNOVATION AND RESEARCH (ONLINE)	A3	
1687-806X	INTERNATIONAL JOURNAL OF CHEMICAL ENGENEERING	A4	
0538-8066	INTERNATIONAL JOURNAL OF CHEMICAL KINETICS	B2	
2077-1258	INTERNATIONAL JOURNAL OF CIVIL & ENVIRONMENTAL ENGINEERING	B4	
1735-0522	INTERNATIONAL JOURNAL OF CIVIL ENGINEERING	A4	
0899-8418	INTERNATIONAL JOURNAL OF CLIMATOLOGY	A1	
1097-0088	INTERNATIONAL JOURNAL OF CLIMATOLOGY	A1	
0166-5162	INTERNATIONAL JOURNAL OF COAL GEOLOGY	A1	
2166-479X	INTERNATIONAL JOURNAL OF COMPOSITE MATERIALS	B3	
1061-8562	INTERNATIONAL JOURNAL OF COMPUTATIONAL FLUID DYNAMICS (PRINT)	A3	
1793-6969	INTERNATIONAL JOURNAL OF COMPUTATIONAL METHODS	A4	
2046-0546	INTERNATIONAL JOURNAL OF COMPUTATIONAL METHODS AND EXPERIMENTAL MEASUREMENTS (CMEM)	B2	
1742-7185	INTERNATIONAL JOURNAL OF COMPUTATIONAL SCIENCE AND ENGINEERING	B1	
1757-2665	INTERNATIONAL JOURNAL OF COMPUTER AIDED ENGINEERING AND TECHNOLOGY (ONLINE)	B2	
0975-8887	INTERNATIONAL JOURNAL OF COMPUTER APPLICATIONS	C	
2326-1080	INTERNATIONAL JOURNAL OF CONSTRUCTION ENGINEERING AND MANAGEMENT (PRINT)	B2	
