ISSN	Titulo	Estrato	Classificação
2359-3652	DESAFIOS: REVISTA INTERDISCIPLINAR DA UNIVERSIDADE FEDERAL DO TOCANTINS	A4	
0120-3584	DESARROLLO Y SOCIEDAD	A4	
2176-9109	DESENVOLVIMENTO E MEIO AMBIENTE	B2	
1518-952X	DESENVOLVIMENTO E MEIO AMBIENTE (UFPR)	B2	
2176-9257	DESENVOLVIMENTO EM DEBATE	A4	
2237-6453	DESENVOLVIMENTO EM QUESTÃO	A4	
2594-5815	DESENVOLVIMENTO, FRONTEIRAS E CIDADANIA	B2	
2676-0495	DESENVOLVIMENTO REGIONAL COM POLÍTICAS ECONÔMICAS ESTRATÉGICAS E SUSTENTÁVEIS	C	
2237-9029	DESENVOLVIMENTO REGIONAL EM DEBATE	A2	
2446-5496	DESENVOLVIMENTO SOCIOECONÔMICO EM DEBATE	B1	
2611-4135	DETRITUS	B3	
0012-155X	DEVELOPMENT AND CHANGE (PRINT)	A1	
0950-6764	DEVELOPMENT POLICY REVIEW (PRINT)	A1	
1983-9294	DIALOGIA	A4	
2525-2828	DIÁLOGO COM A ECONOMIA CRIATIVA	B2	
2177-2940	DIÁLOGOS (MARINGA)	A2	
2177-9856	DIÁLOGOS PERTINENTES	B3	
1983-5922	DILEMAS: REVISTA DE ESTUDOS DE CONFLITO E CONTROLE SOCIAL	A4	
2179-8869	DIMENSÕES: REVISTA DE HISTÓRIA DA UFES	A2	
2317-7721	DIREITO DA CIDADE	A2	
1516-6104	DIREITO, ESTADO E SOCIEDADE (IMPRESSO)	A2	
2318-678X	DISCIPLINARUM SCIENTIA	B3	
0166-218X	DISCRETE APPLIED MATHEMATICS	A2	
0278-0240	DISEASE MARKERS (PRINT)	A3	
1983-8921	DIVERS@! (MATINHOS)	B1	
2525-5215	DIVERSITAS JOURNAL	B3	
0769-3362	DROIT ET SOCIÉTÉ (PARIS. 1985)	A1	
0363-9045	DRUG DEVELOPMENT AND INDUSTRIAL PHARMACY (PRINT)	A3	
2215-3462	E-AGRONEGOCIOS	C	
1130-6378	ECOLOGÍA POLÍTICA	A3	
0921-8009	ECOLOGICAL ECONOMICS (AMSTERDAM)	A1	
0925-8574	ECOLOGICAL ENGINEERING	A1	
1574-9541	ECOLOGICAL INFORMATICS (PRINT)	A1	
0304-3800	ECOLOGICAL MODELLING	A2	
1708-3087	ECOLOGY AND SOCIETY: A JOURNAL OF INTEGRATIVE SCIENCE FOR RESILIENCE AND SUSTAINABILITY	A1	
2451-1935	ECONOMETRIC RESEARCH IN FINANCE	B2	
0747-4938	ECONOMETRIC REVIEWS	A2	
0266-4666	ECONOMETRIC THEORY (PRINT)	A2	
0012-9682	ECONOMETRICA (CHICAGO)	A1	
2225-1146	ECONOMETRICS	A4	
1368-4221	ECONOMETRICS JOURNAL (PRINT)	A1	
1517-7580	ECONOMIA	A1	
1533-6239	ECONOMÍA	A1	
2304-4306	ECONOMÍA	B2	
2317-627X	ECONOMIA & REGIÃO	B1	
1413-8050	ECONOMIA APLICADA (IMPRESSO)	A3	
1980-5330	ECONOMIA APLICADA (ONLINE)	A3	
2415-0630	ECONOMÍA COYUNTURAL	B2	
1517-9354	ECONOMIA E DESENVOLVIMENTO (RECIFE)	B4	
1414-6509	ECONOMIA E DESENVOLVIMENTO (SANTA MARIA. IMPRESSO)	B2	
2595-833X	ECONOMIA E DESENVOLVIMENTO (SANTA MARIA, ONLINE)	B2	
2318-647X	ECONOMIA E POLÍTICAS PÚBLICAS	B3	
1982-3533	ECONOMIA E SOCIEDADE (UNICAMP)	A2	
0104-0618	ECONOMIA E SOCIEDADE (UNICAMP. IMPRESSO)	A2	
1983-1994	ECONOMIA ENSAIOS	B2	
0102-2482	ECONOMIA ENSAIOS (UFU. IMPRESSO)	B2	
1984-0756	ECONOMIA POLÍTICA DO DESENVOLVIMENTO	B4	
2448-6183	ECONOMÍA, SOCIEDAD Y TERRITORIO	B1	
1405-8421	ECONOMÍA, SOCIEDAD Y TERRITORIO	B1	
1529-7470	ECONOMÍA (WASHINGTON, D.C.)	A1	
2178-0587	ECONOMIC ANALYSIS OF LAW REVIEW	A3	
0013-0079	ECONOMIC DEVELOPMENT AND CULTURAL CHANGE	A1	
0013-0117	ECONOMIC HISTORY REVIEW	A1	
1468-0289	ECONOMIC HISTORY REVIEW (ONLINE)	A1	
0095-2583	ECONOMIC INQUIRY	A1	
0013-0133	ECONOMIC JOURNAL (LONDON. PRINT)	A1	
0264-9993	ECONOMIC MODELLING	A1	
0266-4658	ECONOMIC POLICY (PRINT)	A1	
0939-3625	ECONOMIC SYSTEMS	A1	
0953-5314	ECONOMIC SYSTEMS RESEARCH (PRINT)	A2	
1432-0479	ECONOMIC THEORY	A2	
0938-2259	ECONOMIC THEORY	A2	
2196-1093	ECONOMIC THEORY BULLETIN	A4	
1517-1302	ECONÔMICA (NITERÓI)	B1	
2450-0097	ECONOMICS AND BUSINESS REVIEW	A4	
1570-677X	ECONOMICS AND HUMAN BIOLOGY	A2	
1545-2921	ECONOMICS BULLETIN	A2	
1864-6042	ECONOMICS. JOURNAL ARTICLES	A2	
0165-1765	ECONOMICS LETTERS	A1	
0272-7757	ECONOMICS OF EDUCATION REVIEW	A1	
1435-6104	ECONOMICS OF GOVERNANCE (PRINT)	A3	
1043-8599	ECONOMICS OF INNOVATION AND NEW TECHNOLOGY	A2	
2553-1891	ÉCONOMIE ET INSTITUTIONS	B3	
2227-7099	ECONOMIES	A1	
2212-0416	ECOSYSTEM SERVICES	A1	
1678-4626	EDUCAÇÃO & SOCIEDADE	A1	
0101-7330	EDUCAÇÃO & SOCIEDADE (IMPRESSO)	A1	
1517-9702	EDUCAÇÃO E PESQUISA (USP.IMPRESSO)	A1	
2175-6236	EDUCACAO E REALIDADE	A1	
2317-0093	EDUCAÇÃO EM FOCO (UEMG) ONLINE	A4	
0102-4698	EDUCAÇÃO EM REVISTA (UFMG - IMPRESSO)	A1	
1982-6621	EDUCAÇÃO EM REVISTA (UFMG - ONLINE)	A1	
0040-0912	EDUCATION + TRAINING (LONDON)	A1	
0964-5292	EDUCATION ECONOMICS (PRINT)	A4	
2532-3091	EDUCAZIONE APERTA	B4	
1679-4508	EINSTEIN (SÃO PAULO)	A4	
0012-9712	EKONOMIA	B3	
2448-718X	EL TRIMESTRE ECONÓMICO	A2	
1040-0397	ELECTROANALYSIS (NEW YORK, N.Y.)	A3	
2175-0688	E-LEGIS	A4	
2595-7716	EM SOCIEDADE	B4	
1982-7814	EMANCIPAÇÃO (ONLINE) (PONTA GROSSA)	A2	
1540-496X	EMERGING MARKETS FINANCE AND TRADE	A2	
1566-0141	EMERGING MARKETS REVIEW	A1	
2177-2312	E-METROPOLIS: REVISTA ELETRÔNICA DE ESTUDOS URBANOS E REGIONAIS	B2	
0377-7332	EMPIRICAL ECONOMICS	A1	
2222-9736	EMPIRICAL ECONOMICS REVIEW	B4	
2238-0515	EMPREENDEDORISMO, GESTÃO E NEGÓCIOS REVISTA DO CURSO DE ADMINISTRAÇÃO	B2	
2594-9152	ENCONTRO REGIONAL DE AGROECOLOGIA DO NORDESTE	B4	
1996-1073	ENERGIES (BASEL)	A2	
2666-2787	ENERGY AND CLIMATE CHANGE	B3	
0140-9883	ENERGY ECONOMICS	A1	
0360-5442	ENERGY (OXFORD)	A1	
0301-4215	ENERGY POLICY	A1	
2602-8042	ENERLAC	B2	
1984-882X	ENFOQUE	A3	
1517-9087	ENFOQUE: REFLEXÃO CONTÁBIL	A3	
0100-6916	ENGENHARIA AGRÍCOLA (IMPRESSO)	B1	
1413-4152	ENGENHARIA SANITÁRIA E AMBIENTAL	A4	
1809-4457	ENGENHARIA SANITÁRIA E AMBIENTAL (ONLINE)	A4	
1809-4465	ENSAIO - AVALIAÇÃO E POLÍTICAS PÚBLICAS EM EDUCAÇÃO	A1	
0104-4036	ENSAIO - AVALIAÇÃO E POLÍTICAS PÚBLICAS EM EDUCAÇÃO	A1	
0101-1723	ENSAIOS FEE (IMPRESSO)	B1	
1980-2668	ENSAIOS FEE (ONLINE)	B1	
2595-1300	ENSAIOS USF	B3	
2595-4318	ENTREPRENEURSHIP	B3	
1161-2770	ENTREPRISES ET HISTOIRE (PARIS)	B1	
1099-4300	ENTROPY (BASEL. ONLINE)	A2	
1469-4395	ENVIRONMENT AND DEVELOPMENT ECONOMICS (ONLINE)	A3	
1355-770X	ENVIRONMENT AND DEVELOPMENT ECONOMICS (PRINT)	A3	
1472-3433	ENVIRONMENT AND PLANNING D: SOCIETY AND SPACE	A1	
0956-2478	ENVIRONMENT AND URBANIZATION	A1	
1387-585X	ENVIRONMENT, DEVELOPMENT AND SUSTAINABILITY	A2	
2194-5411	ENVIRONMENT SYSTEMS AND DECISION	A2	
0924-6460	ENVIRONMENTAL & RESOURCE ECONOMICS (DORDRECHT)	A2	
1420-2026	ENVIRONMENTAL MODELING & ASSESSMENT	A3	
0167-6369	ENVIRONMENTAL MONITORING AND ASSESSMENT (PRINT)	A3	
0013-9351	ENVIRONMENTAL RESEARCH (NEW YORK, N.Y. PRINT)	A1	
1208-6053	ENVIRONMENTAL REVIEWS	A1	
1462-9011	ENVIRONMENTAL SCIENCE & POLICY	A1	
0944-1344	ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH INTERNATIONAL	A2	
0959-3330	ENVIRONMENTAL TECHNOLOGY	A2	
2352-1864	ENVIRONMENTAL TECHNOLOGY & INNOVATION	A2	
1180-4009	ENVIRONMETRICS (LONDON. ONT.)	A4	
1679-4974	EPIDEMIOLOGIA E SERVICOS DE SAUDE	A3	
2237-9622	EPIDEMIOLOGIA E SERVIÇOS DE SAÚDE	A3	
1469-4409	EPIDEMIOLOGY AND INFECTION (ONLINE)	A4	
2311-7133	EPISTEMOLOGY & PHILOSOPHY OF SCIENCE (ONLINE)	A3	
2193-1127	EPJ DATA SCIENCE	A1	
1518-2487	EPTIC (UFS)	B1	
1692-7311	EQUIDAD Y DESARROLLO	A3	
1876-9098	ERASMUS JOURNAL FOR PHILOSOPHY AND ECONOMICS	A4	
2227-9679	ERUDITIO	B4	
0717-6805	ESCENARIOS ACTUALES	B2	
1315-0006	ESPACIO ABIERTO (CARACAS. 1992)	A4	
2340-1478	ESPACIO, TIEMPO Y FORMA - SERIE VII-HISTORIA DEL ARTE	A4	
0798-1015	ESPACIOS (CARACAS)	C	
2317-7837	ESPAÇO E ECONOMIA	A2	
1559-2723	ESTUARIES AND COASTS	A2	
1133-3197	ESTUDIOS DE ECONOMÍA APLICADA	A4	
1697-5731	ESTUDIOS DE ECONOMÍA APLICADA (ONLINE)	A4	
0425-368X	ESTUDIOS ECONÓMICOS	B2	
0188-6916	ESTUDIOS ECONÓMICOS (MÉXICO)	A3	
1688-5317	ESTUDIOS HISTÓRICOS (RIVERA)	A3	
2448-4946	ESTUDIOS LATINOAMERICANOS	B3	
0327-5841	ESTUDIOS Y PERSPECTIVAS EN TURISMO	A3	
1851-1732	ESTUDIOS Y PERSPECTIVAS EN TURISMO (EN LÍNEA)	A3	
1983-036X	ESTUDO & DEBATE (ONLINE)	B2	
0103-4014	ESTUDOS AVANÇADOS (USP)	A1	
1806-9592	ESTUDOS AVANÇADOS (USP)	A1	
0103-166X	ESTUDOS DE PSICOLOGIA (PUCCAMP. IMPRESSO)	A1	
0103-801X	ESTUDOS DE RELIGIAO (IMS)	A1	
1982-6729	ESTUDOS DO CEPE	B2	
1413-4128	ESTUDOS DO CEPE (UNISC)	B2	
1980-5357	ESTUDOS ECONÔMICOS	A1	
0101-4161	ESTUDOS ECONÔMICOS (SÃO PAULO. IMPRESSO)	A1	
0103-6831	ESTUDOS EM AVALIAÇÃO EDUCACIONAL (IMPRESSO)	A1	
1984-932X	ESTUDOS EM AVALIAÇÃO EDUCACIONAL (ONLINE)	A1	
1806-9584	ESTUDOS FEMINISTAS	A1	
0104-026X	ESTUDOS FEMINISTAS	A1	
1678-698X	ESTUDOS GEOGRÁFICOS (UNESP)	A3	
0103-2186	ESTUDOS HISTORICOS (RIO DE JANEIRO)	A1	
2317-773X	ESTUDOS INTERNACIONAIS	A4	
2526-7752	ESTUDOS SOCIEDADE E AGRICULTURA (ONLINE)	A4	
1413-0580	ESTUDOS SOCIEDADE E AGRICULTURA (UFRRJ)	A4	
0865-2139	ESZMÉLET:	B4	
0717-6236	EURE (SANTIAGO. EN LÍNEA)	A1	
0250-7161	EURE (SANTIAGO. IMPRESA)	A1	
1478-0917	EUROCHOICES (UCKFIELD)	A4	
0176-2680	EUROPAISCHE ZEITSCHRIFT FUR POLITISCHE OKONOMIE / EUROPEAN JOURNAL OF POLITICAL ECONOMY	A1	
2286-4822	EUROPEAN ACADEMIC RESEARCH	C	
0014-2921	EUROPEAN ECONOMIC REVIEW	A1	
2211-9175	EUROPEAN ENERGY JOURNAL	B4	
0954-3007	EUROPEAN JOURNAL OF CLINICAL NUTRITION	A1	
0957-8811	EUROPEAN JOURNAL OF DEVELOPMENT RESEARCH	A2	
2052-7764	EUROPEAN JOURNAL OF ECONOMICS AND ECONOMIC POLICIES: INTERVENTION.	A2	
1121-760X	EUROPEAN JOURNAL OF HISTOCHEMISTRY	A3	
0223-5234	EUROPEAN JOURNAL OF MEDICINAL CHEMISTRY	A1	
0340-6199	EUROPEAN JOURNAL OF PEDIATRICS	A2	
0928-0987	EUROPEAN JOURNAL OF PHARMACEUTICAL SCIENCES	A1	
0939-6411	EUROPEAN JOURNAL OF PHARMACEUTICS AND BIOPHARMACEUTICS	A1	
1450-216X	EUROPEAN JOURNAL OF SCIENTIFIC RESEARCH	C	
0967-2567	EUROPEAN JOURNAL OF THE HISTORY OF ECONOMIC THOUGHT (PRINT)	A2	
1464-3618	EUROPEAN REVIEW OF AGRICULTURAL ECONOMICS (ONLINE)	A2	
1825-3997	EUROPEAN TRANSPORT	B3	
1390-5708	EUTOPÍA	B1	
1741-427X	EVIDENCE-BASED COMPLEMENTARY AND ALTERNATIVE MEDICINE (PRINT)	A3	
1983-9308	EXACTA (ONLINE)	B1	
0906-6705	EXPERIMENTAL DERMATOLOGY	A1	
1618-3169	EXPERIMENTAL PSYCHOLOGY (GOTTINGEN)	A2	
0957-4174	EXPERT SYSTEMS WITH APPLICATIONS	A1	
2318-1796	EXTENSÃO RURAL	B4	
1415-7802	EXTENSÃO RURAL (SANTA MARIA)	B4	
1807-0221	EXTENSIO: REVISTA ELETRÔNICA DE EXTENSÃO	B1	
1516-6503	FACEF PESQUISA	B3	
1984-6975	FACES (FACE/FUMEC)	A4	
2358-6311	FAROL - REVISTA DE ESTUDOS ORGANIZACIONAIS E SOCIEDADE	A4	
2176-9427	FASCI-TECH FATEC SCS	B4	
1677-0439	FAZ CIÊNCIA (UNIOESTE. IMPRESSO)	B2	
2527-077X	FESPPR PÚBLICA	B4	
2314-3592	FILOSOFÍA DE LA ECONOMÍA	B4	
1544-6131	FINANCE RESEARCH LETTERS (ONLINE)	A1	
1544-6123	FINANCE RESEARCH LETTERS (PRINT)	A1	
2578-1960	FINANCIAL STATISTICAL JOURNAL	B3	
0168-874X	FINITE ELEMENTS IN ANALYSIS AND DESIGN	A1	
0165-7836	FISHERIES RESEARCH	A2	
1982-4688	FLORESTA (ONLINE) (CURITIBA)	B2	
1981-223X	FOCO (FACULDADE NOVO MILÊNIO)	B2	
2395-258X	FOCUS JOURNAL OF INTERNATIONAL BUSINESS	B4	
0306-9192	FOOD POLICY	A1	
0963-9969	FOOD RESEARCH INTERNATIONAL	A1	
1875-1768	FORENSIC SCIENCE INTERNATIONAL. GENETICS SUPPLEMENT SERIES (PRINT)	B3	
2178-7298	FORMAÇÃO (ONLINE)	A3	
2318-6356	FORSCIENCE	B3	
1678-8656	FÓRUM DE DIREITO TRIBUTÁRIO	B3	
1874-6381	FORUM FOR SOCIAL ECONOMICS	A3	
0867-6356	FOUNDATIONS OF COMPUTING AND DECISION SCIENCES	B1	
2238-8869	FRONTEIRAS: JOURNAL OF SOCIAL, TECHNOLOGICAL AND ENVIRONMENTAL SCIENCE	A4	
2297-4687	FRONTIERS IN APPLIED MATHEMATICS AND STATISTICS	B4	
1664-3224	FRONTIERS IN IMMUNOLOGY (ONLINE)	A2	
1664-1078	FRONTIERS IN PSYCHOLOGY	A1	
2297-1769	FRONTIERS IN VETERINARY SCIENCE	A2	
2525-8729	FTT JOURNAL OF ENGENEERING AND BUSINESS	B3	
2236-9929	FUCAMP CADERNOS	A4	
2526-4494	FULIA UFMG	B2	
2314-7210	FUTURE BUSINESS JOURNAL	A2	
1756-8919	FUTURE MEDICINAL CHEMISTRY	A2	
2056-5623	FUTURE SCIENCE OA	A4	
2175-5825	FUTURE STUDIES RESEARCH JOURNAL	A4	
1981-1268	GAIA SCIENTIA (UFPB)	B1	
2073-4336	GAMES	B1	
0899-8256	GAMES AND ECONOMIC BEHAVIOR (PRINT)	A1	
1517-9699	GÊNERO	A2	
1676-5680	GENETICS AND MOLECULAR RESEARCH	B2	
1415-7543	GEO UERJ	A1	
1981-9021	GEO UERJ (2007)	A1	
2447-9195	GEOFRONTER	A4	
1518-2002	GEOGRAFARES: REVISTA DO MESTRADO E DO DEPARTAMENTO DE GEOGRAFIA, CENTRO DE CIÊNCIAS HUMANAS E NATURAIS (UFES)	A2	
2178-0234	GEOGRAFIA EM QUESTÃO (ONLINE)	A3	
0100-7912	GEOGRAFIA (RIO CLARO. IMPRESSO)	A2	
0016-7363	GEOGRAPHICAL ANALYSIS	A3	
0343-2521	GEOJOURNAL	A3	
1518-6059	GEONORDESTE (UFS)	A2	
2177-5230	GEOSUL	A2	
0103-3964	GEOSUL (UFSC)	A2	
1984-5537	GEOTEXTOS (ONLINE)	A3	
1984-2430	GEPROS GESTÃO DA PRODUÇÃO, OPERAÇÕES E SISTEMAS	B4	
2175-5604	GERMINAL: MARXISMO E EDUCAÇÃO EM DEBATE	A2	
1806-9649	GESTÃO & PRODUÇÃO	B1	
0104-530X	GESTÃO & PRODUÇÃO (UFSCAR. IMPRESSO)	B1	
1808-5792	GESTÃO & REGIONALIDADE	A4	
2176-5308	GESTÃO & REGIONALIDADE (ONLINE)	A4	
1809-0214	GESTÃO CONTEMPORÂNEA (FAPA)	B3	
2317-5087	GESTÃO E CONEXÕES	A4	
2446-8738	GESTÃO E DESENVOLVIMENTO EM REVISTA	B3	
2446-6875	GESTÃO E DESENVOLVIMENTO (ONLINE)	B1	
2178-8030	GESTAO E PLANEJAMENTO	A4	
1980-5756	GESTÃO E SOCIEDADE	B1	
2175-733X	GESTÃO EM FOCO - UNISEPE	B3	
0972-1509	GLOBAL BUSINESS REVIEW	A2	
2575-8608	GLOBAL JOURNAL OF ARCHAEOLOGY AND ANTHROPOLOGY	A3	
0975-2730	GLOBAL JOURNAL OF EMERGING MARKET ECONOMIES	A4	
2249-460X	GLOBAL JOURNAL OF HUMAN-SOCIAL SCIENCE	A1	
2249-4588	GLOBAL JOURNAL OF MANAGEMENT AND BUSINESS RESEARCH (ONLINE)	C	
1918-6711	GLOBAL LABOUR JOURNAL	A1	
1550-7521	GLOBAL MEDIA JOURNAL	C	
1474-7731	GLOBALIZATIONS (PRINT)	A1	
2260-0965	GOUVERNEMENT ET ACTION PUBLIQUE	A4	
2152-3878	GREENHOUSE GASES: SCIENCE AND TECHNOLOGY	A4	
0017-4815	GROWTH AND CHANGE	A3	
1806-8979	GV EXECUTIVO	B1	
0197-3975	HABITAT INTERNATIONAL	A1	
0717-9960	HARVARD BUSINESS REVIEW (SANTIAGO. EDICIÓN EN PORTUGUÉS)	B4	
1386-9620	HEALTH CARE MANAGEMENT SCIENCE	A2	
1057-9230	HEALTH ECONOMICS (PRINT)	A1	
2191-1991	HEALTH ECONOMICS REVIEW (ONLINE)	A3	
1949-5005	HEALTH (IRVINE)	B1	
1460-2237	HEALTH POLICY AND PLANNING	A1	
0268-1080	HEALTH POLICY AND PLANNING (PRINT)	A1	
2211-8837	HEALTH POLICY AND TECHNOLOGY	A4	
1791-809X	HEALTH SCIENCE JOURNAL	B2	
1809-1261	HEGEMONIA (BRASÍLIA)	B1	
0767-9513	HERMÈS	A3	
0329-6121	HERRAMIENTA (BUENOS AIRES)	B4	
0952-8733	HIGHER EDUCATION POLICY	A4	
2042-3896	HIGHER EDUCATION, SKILLS AND WORK-BASED LEARNING	B1	
0103-409X	HISTORIA & PERSPECTIVAS (UFU)	A3	
1139-1472	HISTORIA AGRARIA - REVISTA DE AGRICULTURA E HISTORIA RURAL	A1	
1678-4758	HISTÓRIA, CIÊNCIAS, SAÚDE (ONLINE)	A1	
1808-5318	HISTÓRIA E ECONOMIA	B2	
1519-3314	HISTÓRIA ECONÔMICA & HISTÓRIA DE EMPRESAS (ABPHE)	A4	
1980-4369	HISTÓRIA (SÃO PAULO)	A1	
0101-9074	HISTÓRIA (SÃO PAULO)	A1	
1724-2169	HISTORY OF ECONOMIC IDEAS (ONLINE)	A4	
1122-8792	HISTORY OF ECONOMIC IDEAS (TESTO STAMPATO)	A4	
2240-9971	HISTORY OF ECONOMIC THOUGHT AND POLICY	B2	
1838-6318	HISTORY OF ECONOMICS REVIEW	B2	
0191-6599	HISTORY OF EUROPEAN IDEAS	A4	
0018-2702	HISTORY OF POLITICAL ECONOMY	A1	
1518-1634	HOLOS (NATAL. IMPRESSO)	A1	
2526-9321	HOMA PUBLICA: REVISTA INTERNACIONAL DE DIREITOS HUMANOS E EMPRESAS	A4	
2578-1863	HUMAN BEHAVIOR AND EMERGING TECHNOLOGIES	A2	
0300-7839	HUMAN ECOLOGY (NEW YORK, N.Y.)	A1	
1043-0342	HUMAN GENE THERAPY	A2	
2358-8322	HUMANIDADES & INOVAÇÃO	B2	
1646-3692	IADIS INTERNATIONAL JOURNAL ON COMPUTER SCIENCE AND INFORMATION SYSTEMS	A4	
2386-5768	IBERIAN JOURNAL OF THE HISTORY OF ECONOMIC THOUGHT	B2	
0388-1237	IBEROAMERICANA	B3	
1981-1179	ID ONLINE - REVISTA MULTIDISCIPLINAR E DE PSICOLOGIA	B3	
1950-5701	IDEAS	B1	
0718-3429	IDESIA	B3	
1063-6706	IEEE TRANSACTIONS ON FUZZY SYSTEMS	A1	
2238-4286	IGAPÓ - REVISTA DE EDUCAÇÃO CIÊNCIA E TECNOLOGIA DO IFAM	A3	
0171-2985	IMMUNOBIOLOGY.	A2	
0165-2478	IMMUNOLOGY LETTERS	A3	
1808-8678	INCLUSÃO SOCIAL (ONLINE)	A3	
2236-269X	INDEPENDENT JOURNAL OF MANAGEMENT & PRODUCTION	B1	
1080-0727	INDIANA JOURNAL OF GLOBAL LEGAL STUDIES (PRINT)	A3	
0103-3905	INDICADORES ECONÔMICOS FEE (IMPRESSO)	A4	
1806-8987	INDICADORES ECONÔMICOS FEE (ONLINE)	A4	
0960-6491	INDUSTRIAL AND CORPORATE CHANGE	A1	
1464-3650	INDUSTRIAL AND CORPORATE CHANGE (ONLINE)	A1	
0950-4222	INDUSTRY & HIGHER EDUCATION	A4	
2318-9312	INFARMA	C	
0360-3997	INFLAMMATION	A3	
0925-4692	INFLAMMOPHARMACOLOGY (DORDRECHT. PRINT)	A2	
2448-1106	INFORMAÇÃO. REVISTA DIGITAL DO CEFOR/SEDUC	B4	
1678-832X	INFORMAÇÕES ECONÔMICAS (ONLINE)	C	
1516-084X	INFORMÁTICA NA EDUCAÇÃO (IMPRESSO)	B1	
1517-6258	INFORME ECONÔMICO (UFPI)	B4	
1676-0670	INFORME GEPEC (IMPRESSO)	A4	
1679-415X	INFORME GEPEC (ONLINE)	A4	
2176-9192	INICIAÇÃO CIENTÍFICA (CESUMAR )	B3	
0121-5051	INNOVAR (UNIVERSIDAD NACIONAL DE COLOMBIA)	A3	
2157-930X	INNOVATION AND DEVELOPMENT (PRINT)	A4	
1447-9338	INNOVATION: MANAGEMENT, POLICY & PRACTICE	A1	
1517-6940	INSIGHT INTELIGÊNCIA (RIO DE JANEIRO)	B3	
0167-6687	INSURANCE. MATHEMATICS & ECONOMICS	A2	
2447-6684	INSURGÊNCIA: REVISTA DE DIREITOS E MOVIMENTOS SOCIAIS	B1	
1807-1260	INTELLECTOR (CENEGRI. ONLINE)	A3	
0160-2896	INTELLIGENCE (NORWOOD)	A1	
1517-848X	INTERAÇÃO (VARGINHA)	B3	
1983-2478	INTERAÇÕES	A2	
1518-7012	INTERAÇÕES (CAMPO GRANDE)	A3	
1984-042X	INTERAÇÕES (CAMPO GRANDE)	A3	
0378-1844	INTERCIENCIA (CARACAS)	B2	
2446-6549	INTERESPAÇO: REVISTA DE GEOGRAFIA E INTERDISCIPLINARIDADE	A2	
1982-8497	INTERESSE NACIONAL	B3	
2237-7506	INTERFACE	B2	
1807-5762	INTERFACE (BOTUCATU. ONLINE)	A3	
2316-381X	INTERFACES CIENTÍFICAS - DIREITO	A4	
2316-3801	INTERFACES CIENTÍFICAS - HUMANAS E SOCIAIS	A4	
1755-7682	INTERNATIONAL ARCHIVES OF MEDICINE	C	
1993-5250	INTERNATIONAL BUSINESS MANAGEMENT	C	
1913-9012	INTERNATIONAL BUSINESS RESEARCH	C	
1913-9004	INTERNATIONAL BUSINESS RESEARCH	C	
2159-8282	INTERNATIONAL CRITICAL THOUGHT	A4	
0020-6598	INTERNATIONAL ECONOMIC REVIEW (PHILADELPHIA)	A1	
2110-7017	INTERNATIONAL ECONOMICS	A2	
1612-4812	INTERNATIONAL ECONOMICS AND ECONOMIC POLICY	A3	
1367-0271	INTERNATIONAL FINANCE (OXFORD)	A3	
1096-7508	INTERNATIONAL FOOD AND AGRIBUSINESS MANAGEMENT REVIEW	A3	
1567-5769	INTERNATIONAL IMMUNOPHARMACOLOGY (PRINT)	A2	
1475-9276	INTERNATIONAL JOURNAL FOR EQUITY IN HEALTH (ONLINE)	A2	
2411-2933	INTERNATIONAL JOURNAL FOR INNOVATION EDUCATION AND RESEARCH	C	
2411-3123	INTERNATIONAL JOURNAL FOR INNOVATION EDUCATION AND RESEARCH	C	
0363-9061	INTERNATIONAL JOURNAL FOR NUMERICAL AND ANALYTICAL METHODS IN GEOMECHANICS (PRINT)	A1	
0029-5981	INTERNATIONAL JOURNAL FOR NUMERICAL METHODS IN ENGINEERING (PRINT)	A1	
2162-3082	INTERNATIONAL JOURNAL OF ACCOUNTING & FINANCIAL REPORTING	A3	
0267-3843	INTERNATIONAL JOURNAL OF ADOLESCENCE AND YOUTH	A2	
2349-6495	INTERNATIONAL JOURNAL OF ADVANCED ENGINEERING RESEARCH AND SCIENCE	C	
2456-1908	INTERNATIONAL JOURNAL OF ADVANCED ENGINEERING RESEARCH AND SCIENCE	C	
1741-8003	INTERNATIONAL JOURNAL OF ADVANCED MEDIA AND COMMUNICATION (ONLINE)	B4	
2347-7474	INTERNATIONAL JOURNAL OF ADVANCES IN SOCIAL SCIENCE AND HUMANITIES	B2	
1548-0003	INTERNATIONAL JOURNAL OF APPLIED ECONOMICS	B2	
1757-8760	INTERNATIONAL JOURNAL OF AUDITING TECHNOLOGY	B2	
1741-8089	INTERNATIONAL JOURNAL OF AUTOMOTIVE TECHNOLOGY AND MANAGEMENT	A4	
0265-2323	INTERNATIONAL JOURNAL OF BANK MARKETING	A1	
0141-8130	INTERNATIONAL JOURNAL OF BIOLOGICAL MACROMOLECULES	A1	
2694-1430	INTERNATIONAL JOURNAL OF BUSINESS & MANAGEMENT STUDIES	B4	
1923-4015	INTERNATIONAL JOURNAL OF BUSINESS ADMINISTRATION	A3	
1751-200X	INTERNATIONAL JOURNAL OF BUSINESS AND SYSTEMS RESEARCH	A3	
1751-2018	INTERNATIONAL JOURNAL OF BUSINESS AND SYSTEMS RESEARCH (ONLINE)	A3	
2312-0916	INTERNATIONAL JOURNAL OF BUSINESS, ECONOMICS AND MANAGEMENT	A4	
