ISSN	Titulo	Estrato	Classificação
0718-6428	GESTIÓN TURÍSTICA	B2	
0717-1811	GESTIÓN TURÍSTICA (VALDIVIA. IMPRESA)	B2	
2539-3669	GESTIÓN Y DESARROLLO LIBRE	B2	
2406-4734	GESTION 2000	B2	
1862-3573	GIGA-FOCUS. LATEINAMERIKA	B2	
2174-9515	GIGAPP ESTUDIOS WORKING PAPERS	B2	
2037-7975	GIORNALE DI STORIA CONTEMPORANEA	B3	
1415-9015	GLAUKS (UFV)	B2	
1097-4954	GLOBAL BUSINESS AND ECONOMICS REVIEW	A4	
1947-5667	GLOBAL BUSINESS AND MANAGEMENT RESEARCH	A3	
0972-1509	GLOBAL BUSINESS REVIEW	A2	
2056-6646	GLOBAL CHALLENGES	A2	
1354-1013	GLOBAL CHANGE BIOLOGY (PRINT)	A1	
1044-0283	GLOBAL FINANCE JOURNAL	A2	
2575-8608	GLOBAL JOURNAL OF ARCHAEOLOGY AND ANTHROPOLOGY	A3	
2301-2579	GLOBAL JOURNAL OF BUSINESS, ECONOMICS AND MANAGEMENT	B1	
0972-2696	GLOBAL JOURNAL OF FLEXIBLE SYSTEMS MANAGEMENT	A1	
0974-0198	GLOBAL JOURNAL OF FLEXIBLE SYSTEMS MANAGEMENT (ONLINE)	A1	
0975-587X	GLOBAL JOURNAL OF HUMAN SOCIAL SCIENCES	A2	
2249-460X	GLOBAL JOURNAL OF HUMAN-SOCIAL SCIENCE	A1	
0975-5853	GLOBAL JOURNAL OF MANAGEMENT AND BUSINESS RESEARCH	C	
2249-4588	GLOBAL JOURNAL OF MANAGEMENT AND BUSINESS RESEARCH (ONLINE)	C	
2644-2981	GLOBAL JOURNAL OF NUTRITION & FOOD SCIENCE	B4	
0975-5896	GLOBAL JOURNAL OF SCIENCE FRONTIER RESEARCH	B3	
1676-2819	GLOBAL MANAGER (FSG)	B3	
1744-1706	GLOBAL PUBLIC HEALTH (ONLINE)	A3	
1744-1692	GLOBAL PUBLIC HEALTH (PRINT)	A3	
1875-9858	GLOBAL RESPONSIBILITY TO PROTECT	B1	
2042-5805	GLOBAL STRATEGY JOURNAL	A1	
2474-2678	GOBERNAR: THE JOURNAL OF LATIN AMERICAN PUBLIC POLICY AND GOVERNANCE	B3	
2231-5063	GOLDEN RESEARCH THOUGHTS	C	
0952-1895	GOVERNANCE (OXFORD)	A1	
0740-624X	GOVERNMENT INFORMATION QUARTERLY	A1	
2172-8690	GRAN TOUR: REVISTA DE INVESTIGACIONES TURÍSTICAS	B1	
1744-6961	GRASSLAND SCIENCE (PRINT)	A4	
0017-4114	GREGORIANUM (ROMA)	B1	
1414-0268	GRIFOS (UNOESC)	B2	
0926-2644	GROUP DECISION AND NEGOTIATION	A1	
1572-9907	GROUP DECISION AND NEGOTIATION (ONLINE)	A1	
0017-4815	GROWTH AND CHANGE	A3	
2447-4096	GUAJU ¿ REVISTA BRASILEIRA DE DESENVOLVIMENTO TERRITORIAL SUSTENTÁVEL	C	
1806-8979	GV EXECUTIVO	B1	
2237-4639	GV NOVOS NEGÓCIOS	B3	
0197-3975	HABITAT INTERNATIONAL	A1	
1303-5010	HACETTEPE JOURNAL OF MATHEMATICS AND STATISTICS	B1	
0017-8012	HARVARD BUSINESS REVIEW	A1	
2359-6090	HARVARD BUSINESS REVIEW BRASIL	B4	
0717-9960	HARVARD BUSINESS REVIEW (SANTIAGO. EDICIÓN EN PORTUGUÉS)	B4	
1081-0463	HARVARD JOURNAL OF AFRICAN AMERICAN PUBLIC POLICY	B2	
2526-7914	HEALTH AND DIVERSITY	C	
2515-107X	HEALTH AND PRIMARY CARE	B3	
1460-4582	HEALTH INFORMATICS JOURNAL	A3	
0268-1080	HEALTH POLICY AND PLANNING (PRINT)	A1	
0957-4824	HEALTH PROMOTION INTERNATIONAL (PRINT)	A2	
1478-4505	HEALTH RESEARCH POLICY AND SYSTEMS	A2	
1809-1261	HEGEMONIA (BRASÍLIA)	B1	
1018-1806	HELIA (NOVI SAD)	B3	
2281-4515	HÉLICE	B3	
2405-8440	HELIYON	A4	
1520-4391	HEMATOLOGY (PRINT)	A3	
2531-1379	HEMATOLOGY, TRANSFUSION AND CELL THERAPY (IMPRESSO)	B3	
0018-084X	HERPETOLOGICAL REVIEW	B3	
2071-5773	HERPETOLOGY NOTES	B3	
1477-2299	HIGH PRESSURE RESEARCH (ONLINE)	B1	
0018-1560	HIGHER EDUCATION (AMSTERDAM)	A1	
0951-5224	HIGHER EDUCATION QUARTERLY (PRINT)	A2	
2042-3896	HIGHER EDUCATION, SKILLS AND WORK-BASED LEARNING	B1	
0101-9171	HIGIENE ALIMENTAR	B4	
1678-4758	HISTÓRIA, CIÊNCIAS, SAÚDE (ONLINE)	A1	
0104-5970	HISTÓRIA, CIÊNCIAS, SAÚDE-MANGUINHOS (IMPRESSO)	A1	
2238-6270	HISTÓRIA E CULTURA	A3	
2318-8294	HISTÓRIA E CULTURAS	B2	
1808-5318	HISTÓRIA E ECONOMIA	B2	
1519-3314	HISTÓRIA ECONÔMICA & HISTÓRIA DE EMPRESAS (ABPHE)	A4	
2358-1654	HISTÓRIA ORAL	A3	
0101-9074	HISTÓRIA (SÃO PAULO)	A1	
1519-3861	HISTÓRIA UNISINOS	A1	
1519-8634	HOLOS ENVIRONMENT (ONLINE)	B4	
1807-1600	HOLOS (NATAL. ONLINE)	A1	
1435-2265	HOMO VIATOR	B3	
2175-5841	HORIZONTE: REVISTA DE ESTUDOS DE TEOLOGIA E CIÊNCIAS DA RELIGIÃO (ONLINE)	A1	
2318-1540	HORIZONTES - REVISTA DE EDUCAÇÃO	B1	
0103-7706	HORIZONTES (EDUSF)	A2	
0717-9901	HORIZONTES EMPRESARIALES	B2	
2594-7788	HORIZONTES INTERDISCIPLINARES DA GESTÃO	B3	
0102-0536	HORTICULTURA BRASILEIRA (IMPRESSO)	B2	
0018-5345	HORTSCIENCE	A4	
2042-7913	HOSPITALITY & SOCIETY	A3	
2639-3735	HSOA JOURNAL OF TOXICOLOGY	C	
1982-8047	HU REVISTA	B3	
0103-3123	HU REVISTA (UFJF. IMPRESSO)	B3	
1080-7039	HUMAN AND ECOLOGICAL RISK ASSESSMENT	A3	
0300-7839	HUMAN ECOLOGY (NEW YORK, N.Y.)	A1	
2316-7963	HUMAN FACTORS IN DESIGN	A3	
0198-8859	HUMAN IMMUNOLOGY	B1	
0018-7267	HUMAN RELATIONS (NEW YORK)	A1	
0954-5395	HUMAN RESOURCE MANAGEMENT JOURNAL	A1	
2164-554X	HUMAN VACCINES & IMMUNOTHERAPEUTICS	A3	
2164-5515	HUMAN VACCINES & IMMUNOTHERAPEUTICS	A3	
2358-8322	HUMANIDADES & INOVAÇÃO	B2	
1809-1628	HUMANIDADES & TECNOLOGIA EM REVISTA (FINOM)	B2	
2674-6654	HUMANUM SCIENCES	B4	
1573-5117	HYDROBIOLOGIA	A2	
1980-1726	HYGEIA : REVISTA BRASILEIRA DE GEOGRAFIA MÉDICA E DA SAÚDE (UBERLÂNDIA)	A1	
0887-5367	HYPATIA (EDWARDSVILLE, ILL.)	A3	
1646-3692	IADIS INTERNATIONAL JOURNAL ON COMPUTER SCIENCE AND INFORMATION SYSTEMS	A4	
1983-7836	IARA: REVISTA DE MODA, CULTURA E ARTE	B2	
2175-8018	IBEROAMERICAN JOURNAL OF INDUSTRIAL ENGINEERING	B2	
2346-9161	IBEROAMERICAN JOURNAL OF PROJECT MANAGEMENT	B2	
2027-7040	IBEROAMERICAN JOURNAL OF PROJECT MANAGEMENT (IJOPM)	B2	
2150-4083	IBUSINESS (ONLINE)	B4	
2306-4161	ICOFOM STUDY SERIES	B1	
1390-1249	ÍCONOS (QUITO)	A1	
2395-1664	ICTACT JOURNAL ON MANAGEMENT STUDIES	B1	
1981-1179	ID ONLINE - REVISTA MULTIDISCIPLINAR E DE PSICOLOGIA	B3	
1518-6911	IDEAÇÃO (UNIOESTE. IMPRESSO)	B1	
1950-5701	IDEAS	B1	
2316-3127	IDEIAS E INOVAÇÃO LATO SENSU	B4	
2169-3536	IEEE ACCESS	A3	
0163-6804	IEEE COMMUNICATIONS MAGAZINE (PRINT)	A1	
0360-8581	IEEE ENGINEERING MANAGEMENT REVIEW	B2	
1558-0571	IEEE GEOSCIENCE AND REMOTE SENSING LETTERS	A1	
1089-7801	IEEE INTERNET COMPUTING	A1	
1932-4553	IEEE JOURNAL OF SELECTED TOPICS IN SIGNAL PROCESSING	A1	
2156-3357	IEEE JOURNAL ON EMERGING AND SELECTED TOPICS IN CIRCUITS AND SYSTEMS	A2	
1041-1135	IEEE PHOTONICS TECHNOLOGY LETTERS	A2	
1070-9932	IEEE ROBOTICS & AUTOMATION MAGAZINE	A2	
0740-7459	IEEE SOFTWARE	A2	
0018-926X	IEEE TRANSACTIONS ON ANTENNAS AND PROPAGATION (PRINT)	A1	
1051-8215	IEEE TRANSACTIONS ON CIRCUITS AND SYSTEMS FOR VIDEO TECHNOLOGY (PRINT)	A1	
0018-9340	IEEE TRANSACTIONS ON COMPUTERS (PRINT)	A1	
2168-2267	IEEE TRANSACTIONS ON CYBERNETICS	A1	
0018-9391	IEEE TRANSACTIONS ON ENGINEERING MANAGEMENT	A2	
1057-7149	IEEE TRANSACTIONS ON IMAGE PROCESSING	A1	
0018-9456	IEEE TRANSACTIONS ON INSTRUMENTATION AND MEASUREMENT	A1	
2162-237X	IEEE TRANSACTIONS ON NEURAL NETWORKS AND LEARNING SYSTEMS	A1	
1752-1416	IET RENEWABLE POWER GENERATION (PRINT)	A2	
1751-8814	IET SOFTWARE (ONLINE)	A4	
2238-4286	IGAPÓ - REVISTA DE EDUCAÇÃO CIÊNCIA E TECNOLOGIA DO IFAM	A3	
0018-9855	IIC. INTERNATIONAL REVIEW OF INDUSTRIAL PROPERTY AND COPYRIGHT LAW	A1	
2278-3369	IJAME. INTERNATIONAL JOURNAL OF ADVANCES IN MANAGEMENT AND ECONOMICS	B1	
2227-2712	IJET: INTERNATIONAL JOURNAL OF ENGINEERING & TECHNOLOGY	C	
1471-678X	IMA JOURNAL OF MANAGEMENT MATHEMATICS (PRINT)	A1	
2179-8427	IMAGENS DA EDUCAÇÃO	A4	
1564-5150	IMF STAFF PAPERS (ONLINE)	B4	
1532-4311	IMMUNOLOGICAL INVESTIGATIONS	B1	
1461-5517	IMPACT ASSESSMENT AND PROJECT APPRAISAL (PRINT)	A2	
1054-5476	IN VITRO CELLULAR & DEVELOPMENTAL BIOLOGY. PLANT	A3	
2178-2075	INCID: REVISTA DE DOCUMENTAÇÃO E CIÊNCIA DA INFORMAÇÃO	A3	
1808-8392	INCLUSÃO SOCIAL (IMPRESSO)	A3	
1808-8678	INCLUSÃO SOCIAL (ONLINE)	A3	
2236-269X	INDEPENDENT JOURNAL OF MANAGEMENT & PRODUCTION	B1	
2249-555X	INDIAN JOURNAL OF APPLIED RESEARCH	C	
1806-8987	INDICADORES ECONÔMICOS FEE (ONLINE)	A4	
0019-7858	INDUSTRIAL AND COMMERCIAL TRAINING	A2	
0960-6491	INDUSTRIAL AND CORPORATE CHANGE	A1	
0926-6690	INDUSTRIAL CROPS AND PRODUCTS (PRINT)	A1	
0019-8366	INDUSTRIAL HEALTH	A4	
0019-8501	INDUSTRIAL MARKETING MANAGEMENT	A1	
0950-4222	INDUSTRY & HIGHER EDUCATION	A4	
1559-6834	INFECTION CONTROL & HOSPITAL EPIDEMIOLOGY (ONLINE)	A3	
0925-4692	INFLAMMOPHARMACOLOGY (DORDRECHT. PRINT)	A2	
1981-8920	INFORMAÇÃO & INFORMAÇÃO	A2	
0104-0146	INFORMAÇÃO & SOCIEDADE: ESTUDOS	A2	
1809-4783	INFORMAÇÃO & SOCIEDADE (UFPB. ONLINE)	A2	
2358-3908	INFORMAÇÃO & TECNOLOGIA (ITEC)	B2	
2525-3468	INFORMAÇÃO EM PAUTA	A4	
2317-4390	INFORMAÇÃO@PROFISSÕES	B1	
1678-832X	INFORMAÇÕES ECONÔMICAS (ONLINE)	C	
1982-1654	INFORMÁTICA NA EDUCAÇÃO	B1	
1516-084X	INFORMÁTICA NA EDUCAÇÃO (IMPRESSO)	B1	
2301-1378	INFORMATIO	B1	
0378-7206	INFORMATION & MANAGEMENT (AMSTERDAM)	A1	
1471-7727	INFORMATION AND ORGANIZATION	A1	
0950-5849	INFORMATION AND SOFTWARE TECHNOLOGY	A1	
0266-6669	INFORMATION DEVELOPMENT	A2	
2214-3173	INFORMATION PROCESSING IN AGRICULTURE	A1	
1040-1628	INFORMATION RESOURCES MANAGEMENT JOURNAL	A3	
1387-3326	INFORMATION SYSTEMS FRONTIERS	A1	
1350-1917	INFORMATION SYSTEMS JOURNAL	A1	
1058-0530	INFORMATION SYSTEMS MANAGEMENT	A1	
0959-3845	INFORMATION TECHNOLOGY & PEOPLE (BRADFORD)	A2	
1943-4294	INFORMATION TECHNOLOGY & TOURISM	A1	
1385-951X	INFORMATION TECHNOLOGY AND MANAGEMENT	A1	
0268-1102	INFORMATION TECHNOLOGY FOR DEVELOPMENT	A1	
0100-445X	INFORME AGROPECUÁRIO	B4	
1517-6258	INFORME ECONÔMICO (UFPI)	B4	
1676-0670	INFORME GEPEC (IMPRESSO)	A4	
1679-415X	INFORME GEPEC (ONLINE)	A4	
1547-9684	INFORMING SCIENCE THE INTERNATIONAL JOURNAL OF AN EMERGING TRANSDISCIPLINE	C	
0718-3305	INGENIARE. REVISTA CHILENA DE INGENIERÍA (EN LÍNEA)	B3	
0718-3291	INGENIARE. REVISTA CHILENA DE INGENIERÍA (IMPRESA)	B3	
0120-5609	INGENIERIA E INVESTIGACION	B1	
2248-8723	INGENIERÍA E INVESTIGACIÓN	B1	
1856-8327	INGENIERÍA INDUSTRIAL. ACTUALIDAD Y NUEVAS TENDENCIAS	B3	
1815-5944	INGENIERIA MECANICA (ONLINE)	C	
1518-1243	INICIAÇÃO CIENTÍFICA - CESUMAR	B3	
2176-9192	INICIAÇÃO CIENTÍFICA (CESUMAR )	B3	
1688-8626	INMEDIACIONES DE LA COMUNICACIÓN (ONLINE)	A4	
2477-9024	INNOVA RESEARCH JOURNAL	A3	
0121-5051	INNOVAR (UNIVERSIDAD NACIONAL DE COLOMBIA)	A3	
1351-1610	INNOVATION (ABINGDON)	A1	
2157-930X	INNOVATION AND DEVELOPMENT (PRINT)	A4	
1447-9338	INNOVATION: MANAGEMENT, POLICY & PRACTICE	A1	
1614-5054	INNOVATIONS IN SYSTEMS AND SOFTWARE ENGINEERING (INTERNET)	B2	
1614-5046	INNOVATIONS IN SYSTEMS AND SOFTWARE ENGINEERING (PRINT)	B2	
1466-8564	INNOVATIVE FOOD SCIENCE & EMERGING TECHNOLOGIES	A1	
2277-4939	INNOVATIVE JOURNAL OF MEDICAL AND HEALTH SCIENCE	B1	
2317-2460	INOVA SAÚDE	B3	
2357-7797	INOVAE - JOURNAL OF ENGINEERING AND TECHNOLOGY INNOVATION	B4	
1517-6940	INSIGHT INTELIGÊNCIA (RIO DE JANEIRO)	B3	
0167-6687	INSURANCE. MATHEMATICS & ECONOMICS	A2	
1697-9818	INTANGIBLE CAPITAL	A3	
2347-0658	INTEGRACIÓN Y CONOCIMIENTO	A3	
1679-8902	INTELLECTUS REVISTA ACADÊMICA DIGITAL	B1	
0964-3397	INTENSIVE & CRITICAL CARE NURSING	A1	
2596-3503	INTER	B3	
1981-8076	INTERAÇÃO EM PSICOLOGIA (ONLINE)	A3	
1981-8416	INTER-AÇÃO (UFG. ONLINE)	A2	
1517-848X	INTERAÇÃO (VARGINHA)	B3	
2184-3929	INTERAÇÕES	A2	
1983-2478	INTERAÇÕES	A2	
1518-7012	INTERAÇÕES (CAMPO GRANDE)	A3	
1984-042X	INTERAÇÕES (CAMPO GRANDE)	A3	
1981-3775	INTERBIO	B2	
0378-1844	INTERCIENCIA (CARACAS)	B2	
1980-3508	INTERCOM (SÃO PAULO. ONLINE)	A2	
2446-6549	INTERESPAÇO: REVISTA DE GEOGRAFIA E INTERDISCIPLINARIDADE	A2	
1982-8497	INTERESSE NACIONAL	B3	
1676-8701	INTERESSE PÚBLICO (IMPRESSO)	A3	
2237-7506	INTERFACE	B2	
1414-3283	INTERFACE (BOTUCATU. IMPRESSO)	A3	
1806-9037	INTERFACE (NATAL)	B2	
1807-3980	INTERFACE TECNOLÓGICA (SÃO PAULO)	C	
1980-0894	INTERFACEHS (ED. PORTUGUÊS)	B2	
2318-2326	INTERFACES - REVISTA DE EXTENSÃO DA UFMG	B3	
2316-381X	INTERFACES CIENTÍFICAS - DIREITO	A4	
2316-3321	INTERFACES CIENTÍFICAS - DIREITO	A4	
2359-4934	INTERFACES CIENTÍFICAS - EXATAS E TECNOLÓGICAS	C	
2316-3801	INTERFACES CIENTÍFICAS - HUMANAS E SOCIAIS	A4	
2316-3798	INTERFACES CIENTÍFICAS - SAÚDE E AMBIENTE	B1	
2177-7691	INTERFACES DA EDUCAÇÃO	A2	
1980-5276	INTERIN	B1	
0020-5850	INTERNATIONAL AFFAIRS (LONDON. 1944. PRINT)	A1	
0340-0131	INTERNATIONAL ARCHIVES OF OCCUPATIONAL AND ENVIRONMENTAL HEALTH	A2	
2183-3265	INTERNATIONAL BUSINESS AND ECONOMICS REVIEW	B3	
1993-5250	INTERNATIONAL BUSINESS MANAGEMENT	C	
1913-9012	INTERNATIONAL BUSINESS RESEARCH	C	
1913-9004	INTERNATIONAL BUSINESS RESEARCH	C	
0969-5931	INTERNATIONAL BUSINESS REVIEW	A1	
2110-7017	INTERNATIONAL ECONOMICS	A2	
2411-183X	INTERNATIONAL E-JOURNAL OF ADVANCES IN SOCIAL SCIENCES	A3	
1554-7191	INTERNATIONAL ENTREPRENEURSHIP AND MANAGEMENT JOURNAL	A1	
1367-0271	INTERNATIONAL FINANCE (OXFORD)	A3	
1096-7508	INTERNATIONAL FOOD AND AGRIBUSINESS MANAGEMENT REVIEW	A3	
1985-4668	INTERNATIONAL FOOD RESEARCH JOURNAL	B1	
2231-7546	INTERNATIONAL FOOD RESEARCH JOURNAL	B1	
1465-5489	INTERNATIONAL FORESTRY REVIEW	A3	
0219-1989	INTERNATIONAL GAME THEORY REVIEW	A4	
0268-3768	INTERNATIONAL JOURNAL, ADVANCED MANUFACTURING TECHNOLOGY	A2	
2595-2498	INTERNATIONAL JOURNAL EDUCATION AND TEACHING	B3	
1863-0383	INTERNATIONAL JOURNAL: EMERGING TECHNOLOGIES IN LEARNING	A2	
2156-7964	INTERNATIONAL JOURNAL FOR COURT ADMINISTRATION	B1	
1475-9276	INTERNATIONAL JOURNAL FOR EQUITY IN HEALTH (ONLINE)	A2	
2411-3123	INTERNATIONAL JOURNAL FOR INNOVATION EDUCATION AND RESEARCH	C	
2411-2933	INTERNATIONAL JOURNAL FOR INNOVATION EDUCATION AND RESEARCH	C	
2213-2244	INTERNATIONAL JOURNAL FOR PARASITOLOGY: PARASITES AND WILDLIFE	A2	
1353-4505	INTERNATIONAL JOURNAL FOR QUALITY IN HEALTH CARE	A2	
1800-6450	INTERNATIONAL JOURNAL FOR QUALITY RESEARCH	A3	
1752-8224	INTERNATIONAL JOURNAL OF ACCOUNTING AND FINANCE	B1	
1752-8232	INTERNATIONAL JOURNAL OF ACCOUNTING AND FINANCE (ONLINE)	B1	
1740-8008	INTERNATIONAL JOURNAL OF ACCOUNTING, AUDITING AND PERFORMANCE EVALUATION	A4	
1740-8016	INTERNATIONAL JOURNAL OF ACCOUNTING, AUDITING AND PERFORMANCE EVALUATION (ONLINE)	A4	
2348-6406	INTERNATIONAL JOURNAL OF ADVANCE ENGINEERING AND RESEARCH DEVELOPMENT (PRINT)	C	
2456-3676	INTERNATIONAL JOURNAL OF ADVANCED ENGINEERING AND MANAGEMENT RESEARCH	C	
2456-1908	INTERNATIONAL JOURNAL OF ADVANCED ENGINEERING RESEARCH AND SCIENCE	C	
2349-6495	INTERNATIONAL JOURNAL OF ADVANCED ENGINEERING RESEARCH AND SCIENCE	C	
2320-0243	INTERNATIONAL JOURNAL OF ADVANCED REMOTE SENSING AND GIS	A4	
2320-5407	INTERNATIONAL JOURNAL OF ADVANCED RESEARCH	C	
2231-1963	INTERNATIONAL JOURNAL OF ADVANCES IN ENGINEERING AND TECHNOLOGY	A3	
2347-7474	INTERNATIONAL JOURNAL OF ADVANCES IN SOCIAL SCIENCE AND HUMANITIES	B2	
0265-0487	INTERNATIONAL JOURNAL OF ADVERTISING	A1	
1741-9182	INTERNATIONAL JOURNAL OF AGILE SYSTEMS AND MANAGEMENT	A2	
1741-5004	INTERNATIONAL JOURNAL OF AGRICULTURAL RESOURCES, GOVERNANCE AND ECOLOGY	B1	
1747-762X	INTERNATIONAL JOURNAL OF AGRICULTURAL SUSTAINABILITY	A1	
2160-9802	INTERNATIONAL JOURNAL OF APPLIED BEHAVIORAL ECONOMICS	B2	
1755-8077	INTERNATIONAL JOURNAL OF APPLIED DECISION SCIENCES	A3	
0303-2434	INTERNATIONAL JOURNAL OF APPLIED EARTH OBSERVATION AND GEOINFORMATION	A1	
2249-0868	INTERNATIONAL JOURNAL OF APPLIED INFORMATION SYSTEMS	C	
1480-8986	INTERNATIONAL JOURNAL OF ARTS MANAGEMENT	A3	
1823-6243	INTERNATIONAL JOURNAL OF ASIA PACIFIC STUDIES	A4	
1479-5914	INTERNATIONAL JOURNAL OF ASIAN STUDIES (CAMBRIDGE)	A4	
1757-8760	INTERNATIONAL JOURNAL OF AUDITING TECHNOLOGY	B2	
1757-8752	INTERNATIONAL JOURNAL OF AUDITING TECHNOLOGY	B2	
1741-8089	INTERNATIONAL JOURNAL OF AUTOMOTIVE TECHNOLOGY AND MANAGEMENT	A4	
1470-9511	INTERNATIONAL JOURNAL OF AUTOMOTIVE TECHNOLOGY AND MANAGEMENT	A3	
0265-2323	INTERNATIONAL JOURNAL OF BANK MARKETING	A1	
1755-3849	INTERNATIONAL JOURNAL OF BANKING, ACCOUNTING AND FINANCE (ONLINE)	A4	
2057-0546	INTERNATIONAL JOURNAL OF BIBLIOMETRICS IN BUSINESS AND MANAGEMENT (ONLINE)	B2	
0141-8130	INTERNATIONAL JOURNAL OF BIOLOGICAL MACROMOLECULES	A1	
1432-1254	INTERNATIONAL JOURNAL OF BIOMETEOROLOGY	A2	
0020-7128	INTERNATIONAL JOURNAL OF BIOMETEOROLOGY (PRINT)	A2	
2694-1430	INTERNATIONAL JOURNAL OF BUSINESS & MANAGEMENT STUDIES	B4	
1923-4015	INTERNATIONAL JOURNAL OF BUSINESS ADMINISTRATION	A3	
1753-6227	INTERNATIONAL JOURNAL OF BUSINESS AND EMERGING MARKETS	A4	
1753-3627	INTERNATIONAL JOURNAL OF BUSINESS AND GLOBALISATION	A3	
1833-3850	INTERNATIONAL JOURNAL OF BUSINESS AND MANAGEMENT	A2	
1833-8119	INTERNATIONAL JOURNAL OF BUSINESS AND MANAGEMENT	A2	
2319-801X	INTERNATIONAL JOURNAL OF BUSINESS AND MANAGEMENT INVENTION (PRINT)	C	
2219-6021	INTERNATIONAL JOURNAL OF BUSINESS AND SOCIAL SCIENCE	C	
1511-6670	INTERNATIONAL JOURNAL OF BUSINESS AND SOCIETY	B2	
1751-200X	INTERNATIONAL JOURNAL OF BUSINESS AND SYSTEMS RESEARCH	A3	
1751-2018	INTERNATIONAL JOURNAL OF BUSINESS AND SYSTEMS RESEARCH (ONLINE)	A3	
2329-4892	INTERNATIONAL JOURNAL OF BUSINESS COMMUNICATION	A2	
2312-0916	INTERNATIONAL JOURNAL OF BUSINESS, ECONOMICS AND MANAGEMENT	A4	
1740-0597	INTERNATIONAL JOURNAL OF BUSINESS ENVIRONMENT (ONLINE)	A3	
1756-0047	INTERNATIONAL JOURNAL OF BUSINESS EXCELLENCE	A3	
1756-0055	INTERNATIONAL JOURNAL OF BUSINESS EXCELLENCE (ONLINE)	A3	
1744-6635	INTERNATIONAL JOURNAL OF BUSINESS FORECASTING AND MARKETING INTELLIGENCE	B1	
1746-0980	INTERNATIONAL JOURNAL OF BUSINESS INFORMATION SYSTEMS (ONLINE)	A4	
1746-0972	INTERNATIONAL JOURNAL OF BUSINESS INFORMATION SYSTEMS (PRINT)	A4	
1751-0252	INTERNATIONAL JOURNAL OF BUSINESS INNOVATION AND RESEARCH	A3	
1751-0260	INTERNATIONAL JOURNAL OF BUSINESS INNOVATION AND RESEARCH (ONLINE)	A3	
1743-8187	INTERNATIONAL JOURNAL OF BUSINESS INTELLIGENCE AND DATA MINING	B2	
2229-6247	INTERNATIONAL JOURNAL OF BUSINESS MANAGEMENT AND ECONOMIC RESEARCH (IJBMER),	C	
2447-7451	INTERNATIONAL JOURNAL OF BUSINESS MARKETING	B1	
1368-4892	INTERNATIONAL JOURNAL OF BUSINESS PERFORMANCE MANAGEMENT	A4	
1554-5466	INTERNATIONAL JOURNAL OF BUSINESS RESEARCH	A4	
1753-0296	INTERNATIONAL JOURNAL OF BUSINESS SCIENCE AND APPLIED MANAGEMENT	A4	
2644-2094	INTERNATIONAL JOURNAL OF BUSINESS STRATEGY AND AUTOMATION (IJBSA)	B4	
1756-8692	INTERNATIONAL JOURNAL OF CLIMATE CHANGE STRATEGIES AND MANAGEMENT	A2	
1097-0088	INTERNATIONAL JOURNAL OF CLIMATOLOGY	A1	
1325-9547	INTERNATIONAL JOURNAL OF COMMUNITY CURRENCY RESEARCH	A4	
2514-4111	INTERNATIONAL JOURNAL OF COMPARATIVE MANAGEMENT	B2	
0975-8887	INTERNATIONAL JOURNAL OF COMPUTER APPLICATIONS	C	
1362-3052	INTERNATIONAL JOURNAL OF COMPUTER INTEGRATED MANUFACTURING (ONLINE)	A2	
0951-192X	INTERNATIONAL JOURNAL OF COMPUTER INTEGRATED MANUFACTURING (PRINT)	A2	
1474-2640	INTERNATIONAL JOURNAL OF CONSTITUTIONAL LAW (PRINT)	A1	
1470-6423	INTERNATIONAL JOURNAL OF CONSUMER STUDIES	A1	
1470-6431	INTERNATIONAL JOURNAL OF CONSUMER STUDIES	A1	
0959-6119	INTERNATIONAL JOURNAL OF CONTEMPORARY HOSPITALITY MANAGEMENT	A1	
1929-4409	INTERNATIONAL JOURNAL OF CRIMINOLOGY AND SOCIOLOGY	A3	
1470-5958	INTERNATIONAL JOURNAL OF CROSS CULTURAL MANAGEMENT	A3	
2319-6475	INTERNATIONAL JOURNAL OF CURRENT ADVANCED RESEARCH	C	
0975-833X	INTERNATIONAL JOURNAL OF CURRENT RESEARCH	C	
2053-082X	INTERNATIONAL JOURNAL OF DATA SCIENCE	B1	
1753-7169	INTERNATIONAL JOURNAL OF DECISION SCIENCES, RISK AND MANAGEMENT	B2	
1941-6296	INTERNATIONAL JOURNAL OF DECISION SUPPORT SYSTEM TECHNOLOGY	B1	
2230-9926	INTERNATIONAL JOURNAL OF DEVELOPMENT RESEARCH	C	
1753-8947	INTERNATIONAL JOURNAL OF DIGITAL EARTH (PRINT)	A1	
2049-0895	INTERNATIONAL JOURNAL OF DIPLOMACY AND ECONOMY	B2	
2049-0887	INTERNATIONAL JOURNAL OF DIPLOMACY AND ECONOMY	B2	
1741-3591	INTERNATIONAL JOURNAL OF DISCLOSURE AND GOVERNANCE	A3	
1539-3100	INTERNATIONAL JOURNAL OF DISTANCE EDUCATION TECHNOLOGIES	A4	
1307-1637	INTERNATIONAL JOURNAL OF ECONOMIC PERSPECTIVES	A3	
1756-9850	INTERNATIONAL JOURNAL OF ECONOMICS AND BUSINESS RESEARCH	A4	
1756-9869	INTERNATIONAL JOURNAL OF ECONOMICS AND BUSINESS RESEARCH	A4	
1916-9728	INTERNATIONAL JOURNAL OF ECONOMICS AND FINANCE	A2	
1916-971X	INTERNATIONAL JOURNAL OF ECONOMICS AND FINANCE	A2	
