ID,NATURE,TITLE,YEAR,AUTHOR,ORDER,ORDER_OK,ID_CNPQ,FULL_NAME,LAST_NAME,CITADO,CITY,STATE,RESUME,UPDATE,ADDRESS_ENTERP,ORCID,ADDRESS_ENTERP_CODE,DOC_INST,DOC_COURSE,DOC_YEAR_INI,DOC_YEAR_FIN
3275865819287843,RESUMO,Comparação da variabilidade espacial e da produtividade de trigo entre o método convencional e de agricultura de precisão,2000,"['Rafael Cesar Tieppo', 'Jerry Adriani Johann', 'Erivelto Mercante', 'Eduardo Godoy de Souza']","['1', '2', '3', '4']",1,"['3275865819287843', '3499704308301708', '4061800207647478', '8600401135679947']",Rafael Cesar Tieppo,Tieppo,"TIEPPO, R. C.;TIEPPO, RAFAEL CESAR;TIEPPO, RAFAEL CÉSAR;R. C. TIEPPO;TIEPPO, RAFAEL",Cascavel,PR,"Rafael Tieppo possui graduação em Engenharia Agícola pela Universidade Estadual do Oeste do Paraná (2001), mestrado em Engenharia Agrícola pela Universidade Estadual do Oeste do Paraná (2004) e doutorado em Engenharia de Sistemas Agrícolas pela Universidade de São Paulo, ESALQ-USP com período sanduíche na Aarhus University - Dinamarca. Atualmente é professor adjunto da Universidade do Estado de Mato Grosso. Tem experiência na área de Engenharia Agrícola, atuando no momento com os seguintes temas: agricultura digital, geoprocessamento e mecanização agrícola.",19-10-2023,Universidade do Estado de Mato Grosso,http://orcid.org/0000-0001-8132-4813,841500000008,Universidade de São Paulo,Engenharia de Sistemas Agrícolas,2012,2015
3275865819287843,RESUMO_EXPANDIDO,Desenvolvimento e avaliação do desempenho do módulo planejamento agrícola do software palnejamento racional de propriedades agrícolas - PRAPRAG,2001,"['Carlos Antonio Antes', 'Antonio Gabriel Filho', 'Miguel Angel Uribe Opazo', 'Eduardo Godoy de Souza', 'Jerry Adriani Johann', 'Erivelto Mercante', 'Alcir José Modolo', 'Fábio Wronski', 'Rafael Cesar Tieppo']","['1', '2', '3', '4', '5', '6', '7', '8', '9']",9,"['', '1161542543125873', '', '8600401135679947', '3499704308301708', '4061800207647478', '7372544499267795', '', '3275865819287843']",Rafael Cesar Tieppo,Tieppo,"TIEPPO, R. C.;TIEPPO, RAFAEL CESAR;TIEPPO, RAFAEL CÉSAR;R. C. TIEPPO;TIEPPO, RAFAEL",Cascavel,PR,"Rafael Tieppo possui graduação em Engenharia Agícola pela Universidade Estadual do Oeste do Paraná (2001), mestrado em Engenharia Agrícola pela Universidade Estadual do Oeste do Paraná (2004) e doutorado em Engenharia de Sistemas Agrícolas pela Universidade de São Paulo, ESALQ-USP com período sanduíche na Aarhus University - Dinamarca. Atualmente é professor adjunto da Universidade do Estado de Mato Grosso. Tem experiência na área de Engenharia Agrícola, atuando no momento com os seguintes temas: agricultura digital, geoprocessamento e mecanização agrícola.",19-10-2023,Universidade do Estado de Mato Grosso,http://orcid.org/0000-0001-8132-4813,841500000008,Universidade de São Paulo,Engenharia de Sistemas Agrícolas,2012,2015
3275865819287843,RESUMO_EXPANDIDO,Avaliação de diferentes interpoladores na geração de mapas temáticos da produtividade de soja em agricultura de precisão,2001,"['Rafael Cesar Tieppo', 'Jerry Adriani Johann', 'Miguel Angel Uribe Opazo', 'Eduardo Godoy de Souza']","['1', '2', '3', '4']",1,"['3275865819287843', '3499704308301708', '', '8600401135679947']",Rafael Cesar Tieppo,Tieppo,"TIEPPO, R. C.;TIEPPO, RAFAEL CESAR;TIEPPO, RAFAEL CÉSAR;R. C. TIEPPO;TIEPPO, RAFAEL",Cascavel,PR,"Rafael Tieppo possui graduação em Engenharia Agícola pela Universidade Estadual do Oeste do Paraná (2001), mestrado em Engenharia Agrícola pela Universidade Estadual do Oeste do Paraná (2004) e doutorado em Engenharia de Sistemas Agrícolas pela Universidade de São Paulo, ESALQ-USP com período sanduíche na Aarhus University - Dinamarca. Atualmente é professor adjunto da Universidade do Estado de Mato Grosso. Tem experiência na área de Engenharia Agrícola, atuando no momento com os seguintes temas: agricultura digital, geoprocessamento e mecanização agrícola.",19-10-2023,Universidade do Estado de Mato Grosso,http://orcid.org/0000-0001-8132-4813,841500000008,Universidade de São Paulo,Engenharia de Sistemas Agrícolas,2012,2015
3275865819287843,RESUMO_EXPANDIDO,Desenvolvimento de um penetrômetro eletrônico,2003,"['Rafael Cesar Tieppo', 'Antonio Gabriel Filho', 'Suedêmio de Lima Silva', 'Estor Gnoatto']","['1', '2', '3', '4']",1,"['3275865819287843', '1161542543125873', '6113069815332176', '']",Rafael Cesar Tieppo,Tieppo,"TIEPPO, R. C.;TIEPPO, RAFAEL CESAR;TIEPPO, RAFAEL CÉSAR;R. C. TIEPPO;TIEPPO, RAFAEL",Cascavel,PR,"Rafael Tieppo possui graduação em Engenharia Agícola pela Universidade Estadual do Oeste do Paraná (2001), mestrado em Engenharia Agrícola pela Universidade Estadual do Oeste do Paraná (2004) e doutorado em Engenharia de Sistemas Agrícolas pela Universidade de São Paulo, ESALQ-USP com período sanduíche na Aarhus University - Dinamarca. Atualmente é professor adjunto da Universidade do Estado de Mato Grosso. Tem experiência na área de Engenharia Agrícola, atuando no momento com os seguintes temas: agricultura digital, geoprocessamento e mecanização agrícola.",19-10-2023,Universidade do Estado de Mato Grosso,http://orcid.org/0000-0001-8132-4813,841500000008,Universidade de São Paulo,Engenharia de Sistemas Agrícolas,2012,2015
3275865819287843,RESUMO_EXPANDIDO,Consumo de combustível em trator com pneus novos e usados,2003,"['Douglas Guedes Batista Torres', 'Antonio Gabriel Filho', 'Suedêmio de Lima Silva', 'Marlon Costa', 'Rafael Cesar Tieppo']","['1', '2', '3', '4', '5']",5,"['0414723368368962', '1161542543125873', '6113069815332176', '', '3275865819287843']",Rafael Cesar Tieppo,Tieppo,"TIEPPO, R. C.;TIEPPO, RAFAEL CESAR;TIEPPO, RAFAEL CÉSAR;R. C. TIEPPO;TIEPPO, RAFAEL",Cascavel,PR,"Rafael Tieppo possui graduação em Engenharia Agícola pela Universidade Estadual do Oeste do Paraná (2001), mestrado em Engenharia Agrícola pela Universidade Estadual do Oeste do Paraná (2004) e doutorado em Engenharia de Sistemas Agrícolas pela Universidade de São Paulo, ESALQ-USP com período sanduíche na Aarhus University - Dinamarca. Atualmente é professor adjunto da Universidade do Estado de Mato Grosso. Tem experiência na área de Engenharia Agrícola, atuando no momento com os seguintes temas: agricultura digital, geoprocessamento e mecanização agrícola.",19-10-2023,Universidade do Estado de Mato Grosso,http://orcid.org/0000-0001-8132-4813,841500000008,Universidade de São Paulo,Engenharia de Sistemas Agrícolas,2012,2015
3275865819287843,RESUMO,Distribuição Longitudinal de plantas de milho em função da velocidade de deslocamento e do tipo de mecanismo sulcador,2004,"['Arnaldo Baldessin Junior', 'Douglas Guedes Batista Torres', 'Fabio Boligon', 'Rafael Cesar Tieppo', 'João Cleber Modernel da Silveira', 'Antonio Gabriel Filho']","['1', '2', '3', '4', '5', '6']",4,"['', '0414723368368962', '', '3275865819287843', '6026354894511396', '1161542543125873']",Rafael Cesar Tieppo,Tieppo,"TIEPPO, R. C.;TIEPPO, RAFAEL CESAR;TIEPPO, RAFAEL CÉSAR;R. C. TIEPPO;TIEPPO, RAFAEL",Cascavel,PR,"Rafael Tieppo possui graduação em Engenharia Agícola pela Universidade Estadual do Oeste do Paraná (2001), mestrado em Engenharia Agrícola pela Universidade Estadual do Oeste do Paraná (2004) e doutorado em Engenharia de Sistemas Agrícolas pela Universidade de São Paulo, ESALQ-USP com período sanduíche na Aarhus University - Dinamarca. Atualmente é professor adjunto da Universidade do Estado de Mato Grosso. Tem experiência na área de Engenharia Agrícola, atuando no momento com os seguintes temas: agricultura digital, geoprocessamento e mecanização agrícola.",19-10-2023,Universidade do Estado de Mato Grosso,http://orcid.org/0000-0001-8132-4813,841500000008,Universidade de São Paulo,Engenharia de Sistemas Agrícolas,2012,2015
3275865819287843,RESUMO,Requerimento de tração e potência de uma semeadora-adubadora em função da velocidade de deslocamento,2004,"['Douglas Guedes Batista Torres', 'Antonio Gabriel Filho', 'Arnaldo Baldessin Junior', 'Fabio Boligon', 'Rafael Cesar Tieppo', 'João Cleber Modernel da Silveira']","['1', '2', '3', '4', '5', '6']",5,"['0414723368368962', '1161542543125873', '', '', '3275865819287843', '6026354894511396']",Rafael Cesar Tieppo,Tieppo,"TIEPPO, R. C.;TIEPPO, RAFAEL CESAR;TIEPPO, RAFAEL CÉSAR;R. C. TIEPPO;TIEPPO, RAFAEL",Cascavel,PR,"Rafael Tieppo possui graduação em Engenharia Agícola pela Universidade Estadual do Oeste do Paraná (2001), mestrado em Engenharia Agrícola pela Universidade Estadual do Oeste do Paraná (2004) e doutorado em Engenharia de Sistemas Agrícolas pela Universidade de São Paulo, ESALQ-USP com período sanduíche na Aarhus University - Dinamarca. Atualmente é professor adjunto da Universidade do Estado de Mato Grosso. Tem experiência na área de Engenharia Agrícola, atuando no momento com os seguintes temas: agricultura digital, geoprocessamento e mecanização agrícola.",19-10-2023,Universidade do Estado de Mato Grosso,http://orcid.org/0000-0001-8132-4813,841500000008,Universidade de São Paulo,Engenharia de Sistemas Agrícolas,2012,2015
3275865819287843,RESUMO_EXPANDIDO,Uniformidade de distribuição de plantas e estande de milho (zea mays l.) Em função do mecanismo dosador de sementes e da velocidade de deslocamento da semeadora,2004,"['João Cleber Modernel da Silveira', 'Rafael Cesar Tieppo', 'Antonio Gabriel Filho', 'Danielle Patrícia Gentilini', 'Arnaldo Baldessin Junior', 'Douglas Guedes Batista Torres']","['1', '2', '3', '4', '5', '6']",2,"['6026354894511396', '3275865819287843', '1161542543125873', '', '', '0414723368368962']",Rafael Cesar Tieppo,Tieppo,"TIEPPO, R. C.;TIEPPO, RAFAEL CESAR;TIEPPO, RAFAEL CÉSAR;R. C. TIEPPO;TIEPPO, RAFAEL",Cascavel,PR,"Rafael Tieppo possui graduação em Engenharia Agícola pela Universidade Estadual do Oeste do Paraná (2001), mestrado em Engenharia Agrícola pela Universidade Estadual do Oeste do Paraná (2004) e doutorado em Engenharia de Sistemas Agrícolas pela Universidade de São Paulo, ESALQ-USP com período sanduíche na Aarhus University - Dinamarca. Atualmente é professor adjunto da Universidade do Estado de Mato Grosso. Tem experiência na área de Engenharia Agrícola, atuando no momento com os seguintes temas: agricultura digital, geoprocessamento e mecanização agrícola.",19-10-2023,Universidade do Estado de Mato Grosso,http://orcid.org/0000-0001-8132-4813,841500000008,Universidade de São Paulo,Engenharia de Sistemas Agrícolas,2012,2015
3275865819287843,RESUMO_EXPANDIDO,AVALIAÇÃO DE DIFERENTES INTERPOLADORES NA GERAÇÃO DE MAPAS TEMÁTICOS DA PRODUTIVIDADE DE SOJA EM AGRICULTURA DE PRECISÃO,2007,"['Rafael Cesar Tieppo', 'Eduardo Godoy de Souza', 'Miguel Angel Uribe Opazo', 'João Cleber Modernel da Silveira']","['1', '2', '3', '4']",1,"['3275865819287843', '8600401135679947', '', '6026354894511396']",Rafael Cesar Tieppo,Tieppo,"TIEPPO, R. C.;TIEPPO, RAFAEL CESAR;TIEPPO, RAFAEL CÉSAR;R. C. TIEPPO;TIEPPO, RAFAEL",Cascavel,PR,"Rafael Tieppo possui graduação em Engenharia Agícola pela Universidade Estadual do Oeste do Paraná (2001), mestrado em Engenharia Agrícola pela Universidade Estadual do Oeste do Paraná (2004) e doutorado em Engenharia de Sistemas Agrícolas pela Universidade de São Paulo, ESALQ-USP com período sanduíche na Aarhus University - Dinamarca. Atualmente é professor adjunto da Universidade do Estado de Mato Grosso. Tem experiência na área de Engenharia Agrícola, atuando no momento com os seguintes temas: agricultura digital, geoprocessamento e mecanização agrícola.",19-10-2023,Universidade do Estado de Mato Grosso,http://orcid.org/0000-0001-8132-4813,841500000008,Universidade de São Paulo,Engenharia de Sistemas Agrícolas,2012,2015
3275865819287843,RESUMO_EXPANDIDO,FOS (Fertilizer Optimization System) - Sistema Computacional para Otimização na Seleção Racional de Fertilizantes,2009,"['Rafael Cesar Tieppo', 'CASSIANO CREMON', 'Luís César da Silva']","['1', '2', '3']",1,"['3275865819287843', '1121973097293558', '']",Rafael Cesar Tieppo,Tieppo,"TIEPPO, R. C.;TIEPPO, RAFAEL CESAR;TIEPPO, RAFAEL CÉSAR;R. C. TIEPPO;TIEPPO, RAFAEL",Cascavel,PR,"Rafael Tieppo possui graduação em Engenharia Agícola pela Universidade Estadual do Oeste do Paraná (2001), mestrado em Engenharia Agrícola pela Universidade Estadual do Oeste do Paraná (2004) e doutorado em Engenharia de Sistemas Agrícolas pela Universidade de São Paulo, ESALQ-USP com período sanduíche na Aarhus University - Dinamarca. Atualmente é professor adjunto da Universidade do Estado de Mato Grosso. Tem experiência na área de Engenharia Agrícola, atuando no momento com os seguintes temas: agricultura digital, geoprocessamento e mecanização agrícola.",19-10-2023,Universidade do Estado de Mato Grosso,http://orcid.org/0000-0001-8132-4813,841500000008,Universidade de São Paulo,Engenharia de Sistemas Agrícolas,2012,2015
3275865819287843,RESUMO_EXPANDIDO,Desenvolvimento de um penetrógrafo de bancada,2009,"['CASSIANO CREMON', 'Daniel de Lima Silva Júnior', 'Rafael Cesar Tieppo', 'Milson Evaldo Serafim']","['1', '2', '3', '4']",3,"['1121973097293558', '', '3275865819287843', '']",Rafael Cesar Tieppo,Tieppo,"TIEPPO, R. C.;TIEPPO, RAFAEL CESAR;TIEPPO, RAFAEL CÉSAR;R. C. TIEPPO;TIEPPO, RAFAEL",Cascavel,PR,"Rafael Tieppo possui graduação em Engenharia Agícola pela Universidade Estadual do Oeste do Paraná (2001), mestrado em Engenharia Agrícola pela Universidade Estadual do Oeste do Paraná (2004) e doutorado em Engenharia de Sistemas Agrícolas pela Universidade de São Paulo, ESALQ-USP com período sanduíche na Aarhus University - Dinamarca. Atualmente é professor adjunto da Universidade do Estado de Mato Grosso. Tem experiência na área de Engenharia Agrícola, atuando no momento com os seguintes temas: agricultura digital, geoprocessamento e mecanização agrícola.",19-10-2023,Universidade do Estado de Mato Grosso,http://orcid.org/0000-0001-8132-4813,841500000008,Universidade de São Paulo,Engenharia de Sistemas Agrícolas,2012,2015
