ISSN	Titulo	Estrato	Classificação
1365-2745	JOURNAL OF ECOLOGY	A1
0022-0477	JOURNAL OF ECOLOGY (PRINT)	A1
0022-0493	JOURNAL OF ECONOMIC ENTOMOLOGY	A2
1055-0925	JOURNAL OF ECONOMICS AND FINANCE	B1
1572-6657	JOURNAL OF ELECTROANALYTICAL CHEMISTRY	A2
2056-9386	JOURNAL OF ENERGY CHALLENGES AND MECHANICS	B5
0378-9519	JOURNAL OF ENTOMOLOGICAL RESEARCH	B2
1812-5670	JOURNAL OF ENTOMOLOGY (PRINT)	B2
2006-9855	JOURNAL OF ENTOMOLOGY AND NEMATOLOGY	B5
2349-6800	JOURNAL OF ENTOMOLOGY AND ZOOLOGY STUDIES	B5
2157-6092	JOURNAL OF ENVIRONMENT AND ECOLOGY	B5
2525-815X	JOURNAL OF ENVIRONMENTAL ANALYSIS AND PROGRESS	B5
1464-3332	JOURNAL OF ENVIRONMENTAL ASSESSMENT POLICY AND MANAGEMENT	B1
2213-3437	JOURNAL OF ENVIRONMENTAL CHEMICAL ENGINEERING	A1
1822-4199	JOURNAL OF ENVIRONMENTAL ENGINEERING AND LANDSCAPE MANAGEMENT	B2
0301-4797	JOURNAL OF ENVIRONMENTAL MANAGEMENT	A1
0964-0568	JOURNAL OF ENVIRONMENTAL PLANNING AND MANAGEMENT (PRINT)	B1
2152-2219	JOURNAL OF ENVIRONMENTAL PROTECTION (ONLINE)	B4
2152-2197	JOURNAL OF ENVIRONMENTAL PROTECTION (PRINT)	B4
0047-2425	JOURNAL OF ENVIRONMENTAL QUALITY	A2
2162-5263	JOURNAL OF ENVIRONMENTAL SCIENCE AND ENGINEERING B	B5
1532-4117	JOURNAL OF ENVIRONMENTAL SCIENCE AND HEALTH. PART A: TOXIC HAZARDOUS SUBSTANCES AND ENVIRONMENTAL ENGINEERING	B1
0360-1234	JOURNAL OF ENVIRONMENTAL SCIENCE AND HEALTH. PART B. PESTICIDES, FOOD CONTAMINANTS, AND AGRICULTURAL WASTES	B1
1532-4109	JOURNAL OF ENVIRONMENTAL SCIENCE AND HEALTH. PART B: PESTICIDES, FOOD CONTAMINANTS, AND AGRICULTURAL WASTES	B1
2277-0704	JOURNAL OF ENVIRONMENTAL SCIENCE AND WATER RESOURCES	B5
1001-0742	JOURNAL OF ENVIRONMENTAL SCIENCES (CHINA)	A2
1475-6366	JOURNAL OF ENZYME INHIBITION AND MEDICINAL CHEMISTRY (PRINT)	A2
0976-5026	JOURNAL OF ESSENTIAL OIL BEARING PLANTS	B2
0972-060X	JOURNAL OF ESSENTIAL OIL-BEARING PLANTS	B2
1746-4269	JOURNAL OF ETHNOBIOLOGY AND ETHNOMEDICINE	B1
0378-8741	JOURNAL OF ETHNOPHARMACOLOGY	A2
0022-0949	JOURNAL OF EXPERIMENTAL BIOLOGY	A1
1477-9145	JOURNAL OF EXPERIMENTAL BIOLOGY (ONLINE)	A1
0022-0957	JOURNAL OF EXPERIMENTAL BOTANY	A1
1460-2431	JOURNAL OF EXPERIMENTAL BOTANY (ONLINE)	A1
1098-612X	JOURNAL OF FELINE MEDICINE AND SURGERY	A2
2471-2728	JOURNAL OF FERTILIZERS & PESTICIDES	B5
0273-8570	JOURNAL OF FIELD ORNITHOLOGY	A1
0022-1112	JOURNAL OF FISH BIOLOGY	B1
0140-7775	JOURNAL OF FISH DISEASES (PRINT)	A2
1053-0509	JOURNAL OF FLUORESCENCE	B1
0022-1139	JOURNAL OF FLUORINE CHEMISTRY	A2
2079-0538	JOURNAL OF FOOD AND AGRICULTURE (EJFA)	B3
1336-8672	JOURNAL OF FOOD AND NUTRITION RESEARCH	B1
2333-1240	JOURNAL OF FOOD AND NUTRITION RESEARCH	B5
0145-8884	JOURNAL OF FOOD BIOCHEMISTRY	B2
0889-1575	JOURNAL OF FOOD COMPOSITION AND ANALYSIS (PRINT)	A1
0260-8774	JOURNAL OF FOOD ENGINEERING	A1
2193-4126	JOURNAL OF FOOD MEASUREMENT AND CHARACTERIZATION	B1
2193-4134	JOURNAL OF FOOD MEASUREMENT AND CHARACTERIZATION	B1
1745-4530	JOURNAL OF FOOD PROCESS ENGINEERING	B2
0145-8876	JOURNAL OF FOOD PROCESS ENGINEERING	B2
2157-7110	JOURNAL OF FOOD PROCESSING & TECHNOLOGY	B3
1745-4549	JOURNAL OF FOOD PROCESSING AND PRESERVATION	B1
0145-8892	JOURNAL OF FOOD PROCESSING AND PRESERVATION	B1
1745-4549	JOURNAL OF FOOD PROCESSING AND PRESERVATION (ON LINE)	B1
0362-028X	JOURNAL OF FOOD PROTECTION	B1
0146-9428	JOURNAL OF FOOD QUALITY	B2
1927-0895	JOURNAL OF FOOD RESEARCH	B3
0149-6085	JOURNAL OF FOOD SAFETY	B2
0022-1147	JOURNAL OF FOOD SCIENCE	B1
1750-3841	JOURNAL OF FOOD SCIENCE	B1
2159-5828	JOURNAL OF FOOD SCIENCE AND ENGINEERING	B5
0022-1155	JOURNAL OF FOOD SCIENCE AND TECHNOLOGY	B1
2166-1073	JOURNAL OF FOOD STUDIES	B5
1459-0255	JOURNAL OF FOOD, AGRICULTURE AND ENVIRONMENT	B2
1459-0263	JOURNAL OF FOOD, AGRICULTURE AND ENVIRONMENT (ONLINE)	B2
1459-0255	JOURNAL OF FOOD, AGRICULTURE AND ENVIRONMENT (PRINT)	B2
2157-7145	JOURNAL OF FORENSIC RESEARCH	B5
0022-1198	JOURNAL OF FORENSIC SCIENCES	B1
1104-6899	JOURNAL OF FOREST ECONOMICS	A2
1341-6979	JOURNAL OF FOREST RESEARCH	B1
0022-1201	JOURNAL OF FORESTRY	A2
1007-662X	JOURNAL OF FORESTRY RESEARCH	B1
1756-4646	JOURNAL OF FUNCTIONAL FOODS	A1
1345-2630	JOURNAL OF GENERAL PLANT PATHOLOGY	B1
0022-1317	JOURNAL OF GENERAL VIROLOGY (PRINT)	A2
0022-1333	JOURNAL OF GENETICS	B2
0375-6742	JOURNAL OF GEOCHEMICAL EXPLORATION	A2
0148-0227	JOURNAL OF GEOPHYSICAL RESEARCH	A2
2169-8996	JOURNAL OF GEOPHYSICAL RESEARCH: ATMOSPHERES	B5
2169-8961	JOURNAL OF GEOPHYSICAL RESEARCH: BIOGEOSCIENCES	B5
2526-1746	JOURNAL OF GEOSPATIAL MODELLING	B5
2454-4205	JOURNAL OF GLOBAL AGRICULTURE AND ECOLOGY	B5
2320-1355	JOURNAL OF GLOBAL BIOSCIENCES	B5
0304-3894	JOURNAL OF HAZARDOUS MATERIALS (PRINT)	A1
2317-3076	JOURNAL OF HEALTH & BIOLOGICAL SCIENCES	B5
2447-8938	JOURNAL OF HEALTH SCIENCES (UNOPAR)	B5
1049-6475	JOURNAL OF HERBS, SPICES & MEDICINAL PLANTS	B2
0022-1503	JOURNAL OF HEREDITY	B1
0022-1511	JOURNAL OF HERPETOLOGY	B1
1462-0316	JOURNAL OF HORTICULTURAL SCIENCE & BIOTECHNOLOGY	B1
0022-1589	JOURNAL OF HORTICULTURAL SCIENCE AND BIOTECHNOLOGY	B1
2006-9782	JOURNAL OF HORTICULTURE AND FORESTRY	B4
1365-277X	JOURNAL OF HUMAN NUTRITION AND DIETETICS	B3
1943-7900	JOURNAL OF HYDRAULIC ENGINEERING	A2
0733-9429	JOURNAL OF HYDRAULIC ENGINEERING (NEW YORK, N. Y.)	A2
1943-5584	JOURNAL OF HYDROLOGIC ENGINEERING	A2
1084-0699	JOURNAL OF HYDROLOGIC ENGINEERING	A2
0022-1694	JOURNAL OF HYDROLOGY (AMSTERDAM)	A1
2214-5818	JOURNAL OF HYDROLOGY: REGIONAL STUDIES	A1
1314-2607	JOURNAL OF HYMENOPTERA RESEARCH	B1
1070-9428	JOURNAL OF HYMENOPTERA RESEARCH	B1
2237-2202	JOURNAL OF HYPERSPECTRAL REMOTE SENSING	B5
1388-3127	JOURNAL OF INCLUSION PHENOMENA AND MACROCYCLIC CHEMISTRY	B5
1573-1111	JOURNAL OF INCLUSION PHENOMENA AND MACROCYCLIC CHEMISTRY (ONLINE)	B5
0923-0750	JOURNAL OF INCLUSION PHENOMENA AND MACROCYCLIC CHEMISTRY (PRINT)	B5
1367-5435	JOURNAL OF INDUSTRIAL MICROBIOLOGY & BIOTECHNOLOGY	A2
1972-2680	JOURNAL OF INFECTION IN DEVELOPING COUNTRIES (ONLINE)	B2
0162-0134	JOURNAL OF INORGANIC BIOCHEMISTRY	A2
0892-7553	JOURNAL OF INSECT BEHAVIOR	B1
1366-638X	JOURNAL OF INSECT CONSERVATION	A2
0022-1910	JOURNAL OF INSECT PHYSIOLOGY	A1
0970-3837	JOURNAL OF INSECT SCIENCE	B2
1536-2442	JOURNAL OF INSECT SCIENCE (ONLINE)	B2
2155-7470	JOURNAL OF INTEGRATED PEST MANAGEMENT	B5
2095-3119	JOURNAL OF INTEGRATIVE AGRICULTURE	B1
1672-9072	JOURNAL OF INTEGRATIVE PLANT BIOLOGY (PRINT)	A2
0022-2011	JOURNAL OF INVERTEBRATE PATHOLOGY (PRINT)	A1
0733-9437	JOURNAL OF IRRIGATION AND DRAINAGE ENGINEERING	A2
1747-4248	JOURNAL OF LAND USE SCIENCE	B1
1747-423X	JOURNAL OF LAND USE SCIENCE (PRINT)	B1
0975-1270	JOURNAL OF LIFE SCIENCES	B5
1934-7391	JOURNAL OF LIFE SCIENCES	B5
1723-8633	JOURNAL OF LIMNOLOGY (ONLINE)	B1
1082-6076	JOURNAL OF LIQUID CHROMATOGRAPHY & RELATED TECHNOLOGIES (PRINT)	B2
0304-8853	JOURNAL OF MAGNETISM AND MAGNETIC MATERIALS	A2
0022-2372	JOURNAL OF MAMMALOGY (PRINT)	A2
1076-5174	JOURNAL OF MASS SPECTROMETRY (PRINT)	B1
1364-5501	JOURNAL OF MATERIALS CHEMISTRY (ONLINE)	B3
2050-7526	JOURNAL OF MATERIALS CHEMISTRY C	B3
0022-2461	JOURNAL OF MATERIALS SCIENCE	A2
0022-2461	JOURNAL OF MATERIALS SCIENCE	A2
1573-4803	JOURNAL OF MATERIALS SCIENCE	A2
1573-4803	JOURNAL OF MATERIALS SCIENCE (DORDRECHT. ONLINE)	A2
2161-6221	JOURNAL OF MATERIALS SCIENCE AND ENGINEERING (A&B)	B5
0957-4530	JOURNAL OF MATERIALS SCIENCE. MATERIALS IN MEDICINE	A2
1549-3644	JOURNAL OF MATHEMATICS AND STATISTICS	C 
2159-5275	JOURNAL OF MECHANICS ENGINEERING AND AUTOMATION	B5
0022-2585	JOURNAL OF MEDICAL ENTOMOLOGY	A2
0146-6615	JOURNAL OF MEDICAL VIROLOGY (PRINT)	B1
0022-2623	JOURNAL OF MEDICINAL CHEMISTRY	A1
1096-620X	JOURNAL OF MEDICINAL FOOD	B1
1996-0875	JOURNAL OF MEDICINAL PLANTS RESEARCH	B4
2141-9477	JOURNAL OF MEDICINE AND MEDICAL SCIENCES (JMMS)	B5
0376-7388	JOURNAL OF MEMBRANE SCIENCE (PRINT)	A1
0167-7012	JOURNAL OF MICROBIOLOGICAL METHODS	B1
1816-4935	JOURNAL OF MICROBIOLOGY (FAISALABAD)	C 
1225-8873	JOURNAL OF MICROBIOLOGY (SEOUL. PRINT)	B1
2141-2308	JOURNAL OF MICROBIOLOGY AND ANTIMICROBIALS	B4
2141-2308	JOURNAL OF MICROBIOLOGY AND ANTIMICROBIALS	B4
1017-7825	JOURNAL OF MICROBIOLOGY AND BIOTECHNOLOGY (PRINT)	B1
2166-5885	JOURNAL OF MICROBIOLOGY RESEARCH	B5
1338-5178	JOURNAL OF MICROBIOLOGY, BIOTECHNOLOGY AND FOOD SCIENCES	B3
0265-2048	JOURNAL OF MICROENCAPSULATION	B1
2213-879X	JOURNAL OF MICROSCOPY AND ULTRASTRUCTURE	B5
2327-4085	JOURNAL OF MINERALS AND MATERIALS CHARACTERIZATION AND ENGINEERING (ONLINE)	B5
1381-1169	JOURNAL OF MOLECULAR CATALYSIS. A, CHEMICAL (PRINT)	A2
1381-1177	JOURNAL OF MOLECULAR CATALYSIS. B, ENZYMATIC (PRINT)	B1
1093-3263	JOURNAL OF MOLECULAR GRAPHICS & MODELLING	B1
1610-2940	JOURNAL OF MOLECULAR MODELING (PRINT)	B2
0022-2860	JOURNAL OF MOLECULAR STRUCTURE	B1
0022-2860	JOURNAL OF MOLECULAR STRUCTURE (PRINT)	B1
2177-0298	JOURNAL OF MORPHOLOGICAL SCIENCES	B2
1927-646X	JOURNAL OF MOSQUITO RESEARCH	B4
1672-6316	JOURNAL OF MOUNTAIN SCIENCE	B2
1477-3155	JOURNAL OF NANOBIOTECHNOLOGY	A1
1687-4129	JOURNAL OF NANOMATERIALS	B1
1687-4110	JOURNAL OF NANOMATERIALS (PRINT)	B1
1388-0764	JOURNAL OF NANOPARTICLE RESEARCH	B1
1572-896X	JOURNAL OF NANOPARTICLE RESEARCH (ONLINE)	B1
1533-4880	JOURNAL OF NANOSCIENCE AND NANOTECHNOLOGY	B1
1533-4880	JOURNAL OF NANOSCIENCE AND NANOTECHNOLOGY (PRINT)	B1
0022-2933	JOURNAL OF NATURAL HISTORY	B1
1861-0293	JOURNAL OF NATURAL MEDICINES (ONLINE)	A1
0163-3864	JOURNAL OF NATURAL PRODUCTS (PRINT)	A2
0967-0335	JOURNAL OF NEAR INFRARED SPECTROSCOPY	B1
0022-300X	JOURNAL OF NEMATOLOGY	A2
2236-1987	JOURNAL OF NURSING AND HEALTH	B5
2155-9600	JOURNAL OF NUTRITION & FOOD SCIENCES	B5
2090-0724	JOURNAL OF NUTRITION AND METABOLISM	B2
0955-2863	JOURNAL OF NUTRITIONAL BIOCHEMISTRY	A2
1454-4164	JOURNAL OF OPTOELECTRONICS AND ADVANCED MATERIALS (PRINT)	B2
1880-4926	JOURNAL OF ORAL SCIENCE (ONLINE)	B1
0022-3263	JOURNAL OF ORGANIC CHEMISTRY	A1
0022-328X	JOURNAL OF ORGANOMETALLIC CHEMISTRY (PRINT)	A2
1082-6467	JOURNAL OF ORTHOPTERA RESEARCH	B1
2090-0023	JOURNAL OF PARASITOLOGY RESEARCH (PRINT)	B3
1612-4758	JOURNAL OF PEST SCIENCE (2004. PRINT)	A1
0920-4105	JOURNAL OF PETROLEUM SCIENCE & ENGINEERING	B1
0731-7085	JOURNAL OF PHARMACEUTICAL AND BIOMEDICAL ANALYSIS (PRINT)	A2
0719-4250	JOURNAL OF PHARMACY & PHARMACOGNOSY RESEARCH	B5
0022-3573	JOURNAL OF PHARMACY AND PHARMACOLOGY	B1
2042-7158	JOURNAL OF PHARMACY AND PHARMACOLOGY	B1
1010-6030	JOURNAL OF PHOTOCHEMISTRY AND PHOTOBIOLOGY. A, CHEMISTRY	B1
1011-1344	JOURNAL OF PHOTOCHEMISTRY AND PHOTOBIOLOGY. B, BIOLOGY	B1
0022-3646	JOURNAL OF PHYCOLOGY	A2
1089-5639	JOURNAL OF PHYSICAL CHEMISTRY PART A: MOLECULES, SPECTROSCOPY, KINETICS, ENVIRONMENT AND GENERAL THEORY	A2
1520-6106	JOURNAL OF PHYSICAL CHEMISTRY. B	A2
1932-7447	JOURNAL OF PHYSICAL CHEMISTRY. C	A1
1932-7455	JOURNAL OF PHYSICAL CHEMISTRY. C. (ONLINE)	A1
1742-6588	JOURNAL OF PHYSICS. CONFERENCE SERIES (PRINT)	B2
0022-3727	JOURNAL OF PHYSICS. D, APPLIED PHYSICS (PRINT)	A2
0931-1785	JOURNAL OF PHYTOPATHOLOGY	B1
1439-0434	JOURNAL OF PHYTOPATHOLOGY	B1
0931-1785	JOURNAL OF PHYTOPATHOLOGY (1986)	B1
0142-7873	JOURNAL OF PLANKTON RESEARCH	A2
2006-9758	JOURNAL OF PLANT BREEDING AND CROP SCIENCE	B4
1752-9921	JOURNAL OF PLANT ECOLOGY (PRINT)	B1
0721-7595	JOURNAL OF PLANT GROWTH REGULATION (PRINT)	A2
1742-9145	JOURNAL OF PLANT INTERACTIONS (PRINT)	B1
0190-4167	JOURNAL OF PLANT NUTRITION	B2
1522-2624	JOURNAL OF PLANT NUTRITION AND SOIL SCIENCE	A1
1436-8730	JOURNAL OF PLANT NUTRITION AND SOIL SCIENCE (1999)	A1
1125-4653	JOURNAL OF PLANT PATHOLOGY	B3
2157-7471	JOURNAL OF PLANT PATHOLOGY & MICROBIOLOGY	B1
2329-955X	JOURNAL OF PLANT PHYSIOLOGY & PATHOLOGY	A1
0176-1617	JOURNAL OF PLANT PHYSIOLOGY (PRINT)	A1
1899-007X	JOURNAL OF PLANT PROTECTION RESEARCH (ONLINE)	B2
1816-4951	JOURNAL OF PLANT SCIENCES	C 
1927-047X	JOURNAL OF PLANT STUDIES	B4
1920-7603	JOURNAL OF POLLINATION ECOLOGY	B5
1022-9760	JOURNAL OF POLYMER RESEARCH	A2
0887-6266	JOURNAL OF POLYMER SCIENCE. PART B, POLYMER PHYSICS	A1
1099-0488	JOURNAL OF POLYMER SCIENCE. PART B, POLYMER PHYSICS (ONLINE)	A1
1566-2543	JOURNAL OF POLYMERS AND THE ENVIRONMENT	B1
1687-952X	JOURNAL OF PROBABILITY AND STATISTICS	B2
1059-941X	JOURNAL OF PROSTHODONTICS (PRINT)	B1
1535-3893	JOURNAL OF PROTEOME RESEARCH (PRINT)	A2
1874-3919	JOURNAL OF PROTEOMICS (PRINT)	A2
2141-2316	JOURNAL OF PUBLIC HEALTH AND EPIDEMIOLOGY	B5
0973-7510	JOURNAL OF PURE AND APPLIED MICROBIOLOGY	B2
1588-2780	JOURNAL OF RADIOANALYTICAL AND NUCLEAR CHEMISTRY (ONLINE)	B2
0236-5731	JOURNAL OF RADIOANALYTICAL AND NUCLEAR CHEMISTRY (PRINT)	B2
0377-0486	JOURNAL OF RAMAN SPECTROSCOPY	A2
0022-4197	JOURNAL OF RELIGION AND HEALTH	B2
1941-7012	JOURNAL OF RENEWABLE AND SUSTAINABLE ENERGY	B2
1929-5995	JOURNAL OF RESEARCH UPDATES IN POLYMER SCIENCE	B5
1511-1768	JOURNAL OF RUBBER RESEARCH	B2
1927-6311	JOURNAL OF SCIENCE & TECHNOLOGY FOR FOREST PRODUCTS AND PROCESSES	B1
0022-4456	JOURNAL OF SCIENTIFIC & INDUSTRIAL RESEARCH (1963)	B2
2320-0227	JOURNAL OF SCIENTIFIC RESEARCH AND REPORTS	B4
2317-1537	JOURNAL OF SEED SCIENCE	B1
0887-8250	JOURNAL OF SENSORY STUDIES	A2
1615-9306	JOURNAL OF SEPARATION SCIENCE (PRINT)	A2
0022-4561	JOURNAL OF SOIL AND WATER CONSERVATION	B1
2141-2391	JOURNAL OF SOIL SCIENCE AND ENVIRONMENTAL MANAGEMENT	B4
0718-9508	JOURNAL OF SOIL SCIENCE AND PLANT NUTRITION	B1
0718-9508	JOURNAL OF SOIL SCIENCE AND PLANT NUTRITION	B1
1439-0108	JOURNAL OF SOILS AND SEDIMENTS (PRINT)	A2
0022-4596	JOURNAL OF SOLID STATE CHEMISTRY (PRINT)	A2
0895-9811	JOURNAL OF SOUTH AMERICAN EARTH SCIENCES	B1
1836-5655	JOURNAL OF SPATIAL SCIENCE	B2
1664-039X	JOURNAL OF SPECTRAL THEORY	A2
2314-4920	JOURNAL OF SPECTROSCOPY	B2
0094-9655	JOURNAL OF STATISTICAL COMPUTATION AND SIMULATION (PRINT)	B2
2195-5832	JOURNAL OF STATISTICAL DISTRIBUTIONS AND APPLICATIONS	B5
1742-5468	JOURNAL OF STATISTICAL MECHANICS	A2
1538-7887	JOURNAL OF STATISTICAL THEORY AND APPLICATIONS	B5
1559-8608	JOURNAL OF STATISTICAL THEORY AND PRACTICE	B2
2141-6567	JOURNAL OF STORED PRODUCTS AND POSTHARVEST RESEARCH	B4
0022-474X	JOURNAL OF STORED PRODUCTS RESEARCH	A2
1044-0046	JOURNAL OF SUSTAINABLE AGRICULTURE	B4
2165-400X	JOURNAL OF SUSTAINABLE BIOENERGY SYSTEMS	B5
1054-9811	JOURNAL OF SUSTAINABLE FORESTRY	B1
1674-4918	JOURNAL OF SYSTEMATICS AND EVOLUTION (PRINT)	B1
0718-2724	JOURNAL OF TECHNOLOGY MANAGEMENT & INNOVATION	B1
0022-4898	JOURNAL OF TERRAMECHANICS	B1
0090-3973	JOURNAL OF TESTING AND EVALUATION	B2
0022-4901	JOURNAL OF TEXTURE STUDIES	B1
2162-2906	JOURNAL OF THE AIR & WASTE MANAGEMENT ASSOCIATION	B4
0003-021X	JOURNAL OF THE AMERICAN OIL CHEMISTS' SOCIETY	B1
1558-9331	JOURNAL OF THE AMERICAN OIL CHEMISTS' SOCIETY (ONLINE)	B1
0003-1062	JOURNAL OF THE AMERICAN SOCIETY FOR HORTICULTURAL SCIENCE	A2
1934-5259	JOURNAL OF THE BOTANICAL RESEARCH INSTITUTE OF TEXAS	B2
0103-5053	JOURNAL OF THE BRAZILIAN CHEMICAL SOCIETY (IMPRESSO)	B1
1678-4790	JOURNAL OF THE BRAZILIAN CHEMICAL SOCIETY (ONLINE)	B1
1678-5878	JOURNAL OF THE BRAZILIAN SOCIETY OF MECHANICAL SCIENCES AND ENGINEERING (IMPRESSO)	B1
0955-2219	JOURNAL OF THE EUROPEAN CERAMIC SOCIETY	A1
1990-2573	JOURNAL OF THE EUROPEAN OPTICAL SOCIETY. RAPID PUBLICATIONS	B1
0046-9750	JOURNAL OF THE INSTITUTE OF BREWING	B1
1688-2873	JOURNAL OF THE INTERNATIONAL HYDROLOGIC PROGRAM FOR LATIN AMERICA AND CARIBBEAN (AQUALAC)	B5
1735-207X	JOURNAL OF THE IRANIAN CHEMICAL SOCIETY (PRINT)	B1
0022-8567	JOURNAL OF THE KANSAS ENTOMOLOGICAL SOCIETY	B2
0024-0966	JOURNAL OF THE LEPIDOPTERISTS' SOCIETY	B2
0025-3154	JOURNAL OF THE MARINE BIOLOGICAL ASSOCIATION OF THE UNITED KINGDOM (PRINT)	B1
1870-249X	JOURNAL OF THE MEXICAN CHEMICAL SOCIETY.	B2
0160-5682	JOURNAL OF THE OPERATIONAL RESEARCH SOCIETY	B1
1742-5689	JOURNAL OF THE ROYAL SOCIETY INTERFACE (PRINT)	A1
1658-077X	JOURNAL OF THE SAUDI SOCIETY OF AGRICULTURAL SCIENCES	B5
0022-5142	JOURNAL OF THE SCIENCE OF FOOD AND AGRICULTURE	A1
1097-0010	JOURNAL OF THE SCIENCE OF FOOD AND AGRICULTURE (ONLINE)	A1
1938-3657	JOURNAL OF THE SOCIETY FOR INFORMATION DISPLAY	B1
0893-8849	JOURNAL OF THE WORLD AQUACULTURE SOCIETY	B2
0022-5193	JOURNAL OF THEORETICAL BIOLOGY	A2
1388-6150	JOURNAL OF THERMAL ANALYSIS AND CALORIMETRY	B1
0306-4565	JOURNAL OF THERMAL BIOLOGY	A2
1528-7394	JOURNAL OF TOXICOLOGY AND ENVIRONMENTAL HEALTH. PART A	A2
0946-672X	JOURNAL OF TRACE ELEMENTS IN MEDICINE AND BIOLOGY	B1
2238-1031	JOURNAL OF TRANSPORT LITERATURE	B2
0266-4674	JOURNAL OF TROPICAL ECOLOGY (PRINT)	B2
0128-1283	JOURNAL OF TROPICAL FOREST SCIENCE	B1
2157-7560	JOURNAL OF VACCINES & VACCINATION	C 
0972-9062	JOURNAL OF VECTOR BORNE DISEASES	B2
1081-1710	JOURNAL OF VECTOR ECOLOGY	B1
1100-9233	JOURNAL OF VEGETATION SCIENCE	A2
1558-7878	JOURNAL OF VETERINARY BEHAVIOR	B2
1040-6387	JOURNAL OF VETERINARY DIAGNOSTIC INVESTIGATION	A2
0140-7783	JOURNAL OF VETERINARY PHARMACOLOGY AND THERAPEUTICS (PRINT)	B2
1098-5514	JOURNAL OF VIROLOGY (ONLINE)	A2
0022-538X	JOURNAL OF VIROLOGY (PRINT)	A2
1047-3203	JOURNAL OF VISUAL COMMUNICATION AND IMAGE REPRESENTATION (PRINT)	A2
0892-1997	JOURNAL OF VOICE	B1
2214-7144	JOURNAL OF WATER PROCESS ENGINEERING	A1
1945-3094	JOURNAL OF WATER RESOURCE AND PROTECTION	B4
1945-3108	JOURNAL OF WATER RESOURCE AND PROTECTION	B4
0090-3558	JOURNAL OF WILDLIFE DISEASES	A2
1071-2232	JOURNAL OF WILDLIFE REHABILITATION	B2
0277-3813	JOURNAL OF WOOD CHEMISTRY AND TECHNOLOGY	A2
1435-0211	JOURNAL OF WOOD SCIENCE (PRINT)	A2
0075-5974	KEW BULLETIN	B2
1013-9826	KEY ENGINEERING MATERIALS	B2
1662-9795	KEY ENGINEERING MATERIALS (ONLINE)	B2
0020-0689	L' INFORMATORE AGRARIO	B5
0140-6736	LANCET (BRITISH EDITION)	A1
1085-3278	LAND DEGRADATION & DEVELOPMENT	A1
1099-145X	LAND DEGRADATION & DEVELOPMENT	A1
1085-3278	LAND DEGRADATION & DEVELOPMENT (PRINT)	A1
0264-8377	LAND USE POLICY	A1
0921-2973	LANDSCAPE ECOLOGY	A1
0743-7463	LANGMUIR	A1
0268-8921	LASERS IN MEDICAL SCIENCE	A2
0327-0793	LATIN AMERICAN APPLIED RESEARCH	B2
1097-8526	LATIN AMERICAN BUSINESS REVIEW (BINGHAMTON, N.Y.)	B2
0718-560X	LATIN AMERICAN JOURNAL OF AQUATIC RESEARCH	B2
0326-2383	LATIN AMERICAN JOURNAL OF PHARMACY	B2
0326-2383	LATIN AMERICAN JOURNAL OF PHARMACY	B2
2153-4020	LAWINTER REVIEW	B5
0023-6438	LEBENSMITTEL-WISSENSCHAFT + TECHNOLOGIE / FOOD SCIENCE + TECHNOLOGY	A1
1514-3465	LECTURAS: EDUCACIÓN FÍSICA Y DEPORTES	B5
0302-9743	LECTURE NOTES IN COMPUTER SCIENCE	B2
1729-7419	LEISA REVISTA DE AGROECOLOGÍA	B5
0266-8254	LETTERS IN APPLIED MICROBIOLOGY	B1
1570-1808	LETTERS IN DRUG DESIGN & DISCOVERY	B2
0457-6039	LEVANTE AGRÍCOLA	B5
1980-8518	LIBERTAS (UFJF. ONLINE)	B5
1981-3171	LICERE (CENTRO DE ESTUDOS DE LAZER E RECREAÇÃO. ONLINE)	B5
0213-8409	LIMNÉTICA (MADRID)	B2
1984-7238	LINHAS (FLORIANÓPOLIS. ONLINE)	B5
1234-5679	LISTEK DEBOWY	C 
0121-3784	LIVESTOCK RESEARCH FOR RURAL DEVELOPMENT	B2
1871-1413	LIVESTOCK SCIENCE (PRINT)	A2
1522-7235	LUMINESCENCE (CHICHESTER, ENGLAND PRINT)	B2
1096-1127	LWT. FOOD SCIENCE AND TECHNOLOGY	A1
2273-0095	L¿ORDINAIRE DES AMÉRIQUES	B5
1432-1769	MACHINE VISION AND APPLICATIONS (INTERNET)	A1
1022-1360	MACROMOLECULAR SYMPOSIA	B2
2378-136X	MACROPHAGE	B5
1405-0471	MADERA Y BOSQUES	B2
0718-221X	MADERAS CIÊNCIA E TECNOLOGÍA	B1
0718-221X	MADERAS. CIENCIA Y TECNOLOGÍA (EN LÍNEA)	B1
0717-3644	MADERAS. CIENCIA Y TECNOLOGÍA (IMPRESA)	B1
0102-5333	MAGISTRA	B3
2236-4420	MAGISTRA	B3
0749-1581	MAGNETIC RESONANCE IN CHEMISTRY	B1
1090-4573	MAIZE GENETICS COOPERATION NEWS LETTER	B5
1475-2875	MALARIA JOURNAL (ONLINE)	A2
0025-1461	MAMMALIA (PARIS)	B2
1477-7835	MANAGEMENT OF ENVIRONMENTAL QUALITY	B2
1023-6244	MARINE AND FRESHWATER BEHAVIOUR AND PHYSIOLOGY (PRINT)	B2
1323-1650	MARINE AND FRESHWATER RESEARCH	A2
1755-2672	MARINE BIODIVERSITY RECORDS	B2
0025-3162	MARINE BIOLOGY (BERLIN)	A2
1745-1000	MARINE BIOLOGY RESEARCH (PRINT)	B1
