ISSN	Titulo	Estrato	Classificação
2182-9535	INTERNATIONAL JOURNAL ON WORKING CONDITIONS	B4	
2659-7500	INTERNATIONAL SOCIAL SCIENCE REVIEW (MADRID)	B3	
0020-8728	INTERNATIONAL SOCIAL WORK	A1	
1809-7286	INTERSABERES (FACINTER)	A3	
2317-1456	INTERSEÇÕES - REVISTA DE ESTUDOS INTERDISCIPLINARES	B1	
1807-1384	INTERTHESIS (FLORIANÓPOLIS)	B1	
2448-4504	INTERVOZES	B4	
0213-7771	INVESTIGACIÓN EN LA ESCUELA	A3	
1647-9424	IS WORKING PAPERS	A4	
1025-6016	ISOTOPES IN ENVIRONMENTAL AND HEALTH STUDIES	A3	
0103-815X	ITINERARIOS (UNESP. ARARAQUARA)	A3	
1807-9342	ITINERARIUS REFLECTIONIS (ONLINE)	A4	
0718-5049	IZQUIERDAS (SANTIAGO)	A1	
2179-6750	JMPHC. JOURNAL OF MANAGEMENT AND PRIMARY HEALTH CARE	B3	
2175-2095	JORNAL BRASILEIRO DE ECONOMIA DA SAÚDE	B3	
1981-1969	JORNAL DE POLÍTICAS EDUCACIONAIS	A2	
1740-2743	JOURNAL FOR CRITICAL EDUCATION POLICY STUDIES	A4	
2526-1010	JOURNAL HEALTH NPEPS	B2	
1916-9760	JOURNAL OF AGRICULTURAL SCIENCE	B3	
2155-7950	JOURNAL OF BUSINESS AND ECONOMICS	A4	
2165-7556	JOURNAL OF ERGONOMICS	B3	
2175-3598	JOURNAL OF HUMAN GROWTH AND DEVELOPMENT	B2	
0104-1282	JOURNAL OF HUMAN GROWTH AND DEVELOPMENT	B2	
2365-1792	JOURNAL OF HUMAN RIGHTS AND SOCIAL WORK	A2	
2351-9924	JOURNAL OF MIGRATION HISTORY	A4	
1388-0764	JOURNAL OF NANOPARTICLE RESEARCH	A2	
2236-1987	JOURNAL OF NURSING AND HEALTH	B1	
0305-182X	JOURNAL OF ORAL REHABILITATION (PRINT)	A2	
1532-849X	JOURNAL OF PROSTHODONTICS (ONLINE)	A2	
1741-3850	JOURNAL OF PUBLIC HEALTH (ONLINE)	A1	
1613-2238	JOURNAL OF PUBLIC HEALTH (WEINHEIM)	B2	
1476-6825	JOURNAL OF TOURISM AND CULTURAL CHANGE	A1	
1413-3571	JURIS (FURG)	A4	
1807-6017	JURIS PLENUM	B2	
2319-0256	JURIS PLENUM DIREITO ADMINISTRATIVO	B4	
1984-9206	KALAGATOS - REVISTA DE FILOSOFIA (VERSÃO ON-LINE)	A3	
2519-7797	KERA YVOTY: REFLEXIONES SOBRE LA CUESTIÓN SOCIAL (IMPRESSO)	B4	
1984-8900	KÍNESIS (MARÍLIA)	A3	
2595-1033	KWANISSA	B2	
1126-716X	LA CONTRADDIZIONE (ROMA)	B4	
2422-6270	LA ROCA	B1	
1519-6674	LABIRINTO (UNIR)	B1	
2595-847X	LABORARE	B3	
2238-5274	LAMPEJO	B2	
0264-8377	LAND USE POLICY	A1	
2674-9297	LATIN AMERICAN JOURNAL OF DEVELOPMENT	C	
1552-678X	LATIN AMERICAN PERSPECTIVES	A2	
2179-5428	LATITUDE	B2	
1519-8758	LATO & SENSU (UNAMA)	B4	
1743-8721	LAW, CULTURE AND THE HUMANITIES	A1	
1982-2464	LEITURAS DA HISTÓRIA	B4	
2446-7278	LESTE VERMELHO	B3	
1807-5193	LETRA MAGNA	C	
2594-8261	LEX CULT	B2	
1518-9325	LIBERTAS (JUIZ DE FORA. IMPRESSO)	A3	
1980-8518	LIBERTAS (UFJF. ONLINE)	A3	
0717-0165	LIDER (OSORNO)	A1	
2523-630X	LIMAQ	A4	
2176-7955	LINGUAGEM EM FOCO	B1	
1983-6988	LINGUASAGEM (SÃO PAULO)	B2	
1981-0431	LINHAS CRÍTICAS (ONLINE)	A2	
1984-7238	LINHAS (FLORIANÓPOLIS. ONLINE)	A2	
1982-2391	LOGOS	A4	
1415-854X	LUTAS SOCIAIS (PUCSP)	B1	
2358-6362	MAIS 60: ESTUDOS SOBRE ENVELHECIMENTO	B3	
0104-9313	MANA (UFRJ. IMPRESSO)	A1	
2176-0985	MANDRÁGORA	A2	
1678-7684	MARGEM ESQUERDA	B4	
1806-0560	MARGENS (UFPA)	A4	
0286-8679	MARITIME TRANSPORT STUDIES	B3	
2318-9657	MARX E O MARXISMO	A3	
2183-5462	MEDIA & JORNALISMO	A4	
2179-9571	MEDIAÇÃO	B3	
2176-6665	MEDIAÇÕES - REVISTA DE CIÊNCIAS SOCIAIS	A4	
1010-660X	MEDICINA (KAUNAS)	A4	
0025-7974	MEDICINE (BALTIMORE, MD.)	A3	
1676-1669	MEMORANDUM (BELO HORIZONTE)	A4	
2175-2753	META: AVALIAÇÃO	A4	
2526-5229	METAXY	A4	
2114-5350	METROPOLITIQUES.EU	B2	
2447-0244	MISSÕES: REVISTA DE CIÊNCIAS HUMANAS E SOCIAIS	B1	
2333-2581	MODERN ENVIRONMENTAL SCIENCE AND ENGINEERING	B3	
2448-2293	MOITARÁ - REVISTA DE SERVIÇO SOCIAL	A4	
2316-3100	MOMENTO - DIÁLOGOS EM EDUCAÇÃO	A4	
1646-107X	MOTRICIDADE (SANTA MARIA DA FEIRA)	B1	
2359-3296	MOVIMENTO - REVISTA DE EDUCAÇÃO	A4	
2594-4568	MULTIDEBATES (ONLINE)	B1	
1515-5994	MUNDO AGRARIO (LA PLATA)	A4	
2527-1105	MUNDO DO TRABALHO CONTEMPORÂNEO	B4	
2525-5819	MUNDO LIVRE: REVISTA MULTIDISCIPLINAR DISCENTE	B3	
1807-6149	MUSAS (IPHAN)	B3	
2471-2620	NACLA REPORT ON THE AMERICAS	A2	
2237-7840	NAU SOCIAL	B2	
2447-6374	NAVEGAR - REVISTA DE ESTUDOS DE E/IMIGRAÇÃO	B3	
2184-7770	NEW TRENDS IN QUALITATIVE RESEARCH	B4	
2447-794X	NEXUS - REVISTA DE EXTENSÃO DO IFAM	A4	
2571-8010	NORRAG SPECIAL ISSUE	B4	
0303-1829	NOTAS DE POBLACIÓN (IMPRESA)	A1	
2318-1346	NOVA REVISTA AMAZÔNICA	B3	
1516-6481	NOVOS CADERNOS NAEA	B2	
2179-7536	NOVOS CADERNOS NAEA	B2	
2175-6279	NOVOS TEMAS	B4	
2236-0441	NUANCES	A3	
1982-2278	NUCLEUS (ITUVERAVA. ONLINE)	B4	
2358-9825	N'UMBUNTU EM REVISTA	B4	
2072-6643	NUTRIENTS (BASEL)	A1	
2238-5169	O PÚBLICO E O PRIVADO	B2	
1519-5481	O PÚBLICO E O PRIVADO (UECE)	B2	
1415-1804	O SOCIAL EM QUESTÃO	A1	
2238-9091	O SOCIAL EM QUESTÃO (ONLINE)	A1	
1696-8352	OBSERVATORIO DE LA ECONOMÍA LATINOAMERICANA	A4	
1988-2483	OÍDLES (MÁLAGA)	A4	
2236-8493	OIKOS: FAMÍLIA E SOCIEDADE EM DEBATE	A2	
0101-5273	OIKOS (VIÇOSA, MG)	A2	
1984-0187	OLHAR DE PROFESOR	B1	
2176-9249	OLHARES PLURAIS	B2	
1807-0191	OPINIÃO PÚBLICA	A1	
1413-585X	ORGANIZAÇÕES & SOCIEDADE	A2	
2318-9223	ORGANIZAÇÕES E SUSTENTABILIDADE	B2	
0102-6267	ORGANON (UFRGS)	A2	
1851-4715	OTRA ECONOMÍA	A3	
1808-8031	OUTROS TEMPOS	A3	
1982-6109	PAIDÉI@ (SANTOS)	A4	
1982-4327	PAIDÉIA (USP. ONLINE)	A1	
0103-863X	PAIDÉIA (USP. RIBEIRAO PRETO. IMPRESSO)	A1	
2359-5361	PAISAGEM E AMBIENTE	A3	
2357-9641	PAN AMERICAN JOURNAL OF AGING RESEARCH	B3	
1516-9111	PAPERS DO NAEA (UFPA)	B3	
2665-0126	PARADIGMA	A1	
2178-8162	PARALELLUS. REVISTA DE ESTUDOS DE RELIGIÃO - UNICAP	A2	
1677-1893	PARTICIPAÇÃO (UNB)	B3	
1972-5493	PASSATO E PRESENTE	B2	
1808-1967	PATRIMÔNIO E MEMÓRIA (UNESP)	A3	
1989-9742	PEDAGOGIA SOCIAL	B4	
1545-5017	PEDIATRIC BLOOD & CANCER (ONLINE)	A2	
0327-9901	PENSAMIENTO UNIVERSITARIO	B4	
1415-4676	PENSAR A PRÁTICA (UFG. IMPRESSO)	B2	
2674-7499	PENSAR ACADÊMICO (ONLINE)	B4	
1808-6136	PENS@R ACADÊMICO	C	
1984-7246	PERCURSOS (UDESC) ONLINE	A4	
1984-9540	PERIFERIA (DUQUE DE CAXIAS)	A4	
2175-795X	PERSPECTIVA	A2	
0102-5473	PERSPECTIVA (FLORIANÓPOLIS)	A2	
1983-0076	PERSPECTIVA SOCIOLÓGICA	B3	
2358-1840	PERSPECTIVAS EM DIÁLOGO: REVISTA DE EDUCAÇÃO E SOCIEDADE	B1	
0717-1714	PERSPECTIVAS. NOTAS SOBRE INTERVENCIÓN Y ACCIÓN SOCIAL	B2	
2317-7438	PERSPECTIVAS SOCIAIS	B4	
2007-9265	PERSPECTIVAS SOCIALES	B2	
1981-0695	PESQUISA BRASILEIRA EM CIÊNCIA DA INFORMAÇÃO E BIBLIOTECONOMIA	B1	
2177-580X	PESQUISA EM EDUCAÇÃO AMBIENTAL	A3	
1809-8908	PESQUISAS E PRÁTICAS PSICOSSOCIAIS	A3	
1430-9653	PFLEGE UND GESELLSCHAFT	B3	
1809-4481	PHYSIS [ON LINE]	A3	
0103-7331	PHYSIS (UERJ. IMPRESSO)	A3	
2526-7310	PIXO - REVISTA DE ARQUITETURA, CIDADE E CONTEMPORANEIDADE	B1	
0266-5433	PLANNING PERSPECTIVES (PRINT)	A3	
1852-2459	PLAZA PÚBLICA	B1	
1932-6203	PLOS ONE	A1	
2179-0019	PLURA, REVISTA DE ESTUDOS DE RELIGIÃO	A3	
0104-6721	PLURAL (USP)	B4	
2238-4979	PLURES HUMANUIDADES (RIBEIRÃO PRETO) ON LINE	B1	
2179-2534	POIÉSIS	A4	
2238-152X	POLIS E PSIQUE	B1	
1677-4140	POLÍTICA & SOCIEDADE (IMPRESSO)	A4	
1519-9029	POLÍTICA E GESTÃO EDUCACIONAL (ONLINE)	A3	
1982-3207	POLÍTICAS EDUCATIVAS	B1	
1743-923X	POLITICS & GENDER (PRINT)	A2	
1820-6581	POLITICS AND RELIGION JOURNAL	B1	
1984-6223	POLITIZANDO	C	
1982-4807	PONTO-E-VÍRGULA (PUCSP)	B1	
1981-3341	PONTO.URBE (USP)	A2	
1984-4352	PRACS: REVISTA ELETRÔNICA DE HUMANIDADES DO CURSO DE CIÊNCIAS SOCIAIS DA UNIFAP	A2	
1414-9184	PRAIA VERMELHA (UFRJ)	A4	
2526-8503	PRÁTICAS EM GESTÃO PÚBLICA UNIVERSITÁRIA	B4	
2526-1843	PRAXIS E HEGEMONIA POPULAR	B1	
2178-2679	PRÁXIS EDUCACIONAL (ONLINE)	A2	
1809-4031	PRÁXIS EDUCATIVA (IMPRESSO)	A1	
1809-4309	PRÁXIS EDUCATIVA (UEPG. ONLINE)	A1	
2318-7808	PRELÚDIOS: REVISTA DO PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS SOCIAIS DA UFBA	B4	
1678-2593	PRIM@ FACIE	A4	
1989-3469	PRISMA SOCIAL: SOCIOLOGÍA DE LA VIDA COTIDIANA	A1	
0301-7036	PROBLEMAS DEL DESARROLLO	A1	
1516-9219	PROBLEMATA: REVISTA INTERNACIONAL DE FILOSOFIA	A4	
2236-8612	PROBLEMATA: REVISTA INTERNACIONAL DE FILOSOFIA	A4	
0765-1333	PROBLÈMES D'AMÉRIQUE LATINE	B2	
2412-9666	PROBLEMS IN POLITICAL ECONOMY	A2	
2176-2767	PROJETO HISTÓRIA. REVISTA DO PROGRAMA DE ESTUDOS PÓS-GRADUADOS DE HISTÓRIA	A1	
1980-6248	PRÓ-POSIÇÕES (UNICAMP. ONLINE)	A1	
2389-993X	PROSPECTIVA	A2	
2446-7340	PRUMO	A4	
1679-9887	PSICANÁLISE & BARROCO EM REVISTA	B2	
1980-8623	PSICO (PUCRS. ONLINE)	A2	
1807-0310	PSICOLOGIA & SOCIEDADE (ONLINE)	A2	
1414-9893	PSICOLOGIA CIÊNCIA E PROFISSÃO	A2	
1982-3703	PSICOLOGIA: CIÊNCIA E PROFISSÃO (ONLINE)	A2	
0102-7182	PSICOLOGIA E SOCIEDADE (IMPRESSO)	A2	
1413-7372	PSICOLOGIA EM ESTUDO (IMPRESSO)	A1	
1982-1247	PSICOLOGIA EM PESQUISA (UFJF)	B1	
1678-9563	PSICOLOGIA EM REVISTA (ONLINE)	A2	
1413-8557	PSICOLOGIA ESCOLAR E EDUCACIONAL (IMPRESSO)	A2	
2182-8407	PSICOLOGIA, SAÚDE & DOENÇAS	A4	
1806-3446	PSICOLOGIA: TEORIA E PESQUISA (BRASÍLIA. ONLINE)	A1	
1413-8271	PSICO-USF (IMPRESSO)	A2	
1927-5188	PUBLIC ADMINISTRATION RESEARCH	B1	
1806-3667	PUCVIVA REVISTA	B4	
1590-9689	QUADERNI DI RASSEGNA SINDACALE	B2	
0211-3481	QUADERNS DE PSICOLOGIA	A3	
2282-4219	QUADRANTI - RIVISTA INTERNAZIONALE DI FILOSOFIA CONTEMPORANEA	B2	
1677-4280	QUALITAS REVISTA ELETRÔNICA	B2	
1982-7849	RAC. REVISTA DE ADMINISTRAÇÃO CONTEMPORÂNEA (ONLINE)	A2	
2179-4936	RACE - REVISTA DE ADMINISTRAÇÃO, CONTABILIDADE E ECONOMIA (ONLINE)	A4	
1516-4136	RA'E GA (UFPR)	A1	
0034-7590	RAE. REVISTA DE ADMINISTRAÇÃO DE EMPRESAS	A2	
2358-8705	RAÍZES	B1	
0102-552X	RAIZES. REVISTA DE CIÊNCIAS SOCIAIS E ECONÔMICAS	B1	
1678-6971	RAM. REVISTA DE ADMINISTRAÇÃO MACKENZIE (ONLINE)	A2	
2317-6695	RBCEH. REVISTA BRASILEIRA DE CIÊNCIAS DO ENVELHECIMENTO HUMANO	B1	
1676-8965	RBSE. REVISTA BRASILEIRA DE SOCIOLOGIA DA EMOÇÃO (ONLINE)	A4	
2179-7501	REALIS REVISTA DE ESTUDOS ANTIUTILITARISTAS E POSCOLONIAIS	B3	
2358-3193	REBECIN - REVISTA BRASILEIRA DE EDUCAÇÃO EM CIÊNCIA DA INFORMAÇÃO	B2	
2595-3206	REBEH	A2	
2175-2168	RECHTD. REVISTA DE ESTUDOS CONSTITUCIONAIS, HERMENÊUTICA E TEORIA DO DIREITO	A2	
1981-6278	RECIIS-REVISTA ELETRÔNICA DE COM. INFORMAÇÃO & INOVAÇÃO EM SAÚDE	A3	
1982-6451	REDE DE CUIDADOS EM SAÚDE	B3	
2318-8081	REDES - REVISTA ELETRÔNICA DIREITO E SOCIEDADE	A4	
1982-6745	REDES REVISTA DO DESENVOLVIMENTO REGIONAL	A1	
2447-6803	REFLEXÃO (ONLINE)	A2	
2359-1145	REGIT -  REVISTA DE ESTUDOS DE GESTÃO, INFORMAÇÃO E TECNOLOGIA	B1	
2525-7870	RELACULT - REVISTA LATINO-AMERICANA DE ESTUDOS EM CULTURA E SOCIEDADE	B1	
2317-3688	RELEGENS THRÉSKEIA: ESTUDOS E PESQUISA EM RELIGIÃO	B1	
1982-6605	RELIGARE: REVISTA DO PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS DAS RELIGIÕES DA UFPB	A3	
1878-5417	RELIGION & GENDER	B1	
2447-3464	(RE)PENSANDO DIREITO	B1	
2525-3409	RESEARCH, SOCIETY AND DEVELOPMENT	C	
2238-4391	RETRATOS DA ESCOLA	A2	
1516-8182	RETRATOS DE ASSENTAMENTOS	B2	
2179-8834	REUNA (ON LINE)	A4	
2175-6783	REV RENE (ONLINE)	B1	
2595-4490	REVES - REVISTA RELAÇÕES SOCIAIS	B2	
1467-9361	REVIEW OF DEVELOPMENT ECONOMICS	A2	
2249-894X	REVIEW OF RESEARCH	C	
2179-6572	REVISE - REVISTA INTEGRATIVA DE INOVAÇÃO TECNOLÓGICA NAS CIÊNCIAS DA SAÚDE	B4	
1983-2354	REVISTA ÁFRICA E AFRICANIDADES	A4	
1980-0096	REVISTA ÁGORA (VITÓRIA)	A4	
2595-2757	REVISTA AKEKO	B4	
2238-8893	REVISTA AMAZÔNIA, ORGANIZAÇÕES E SUSTENTABILIDADE	B1	
2318-8774	REVISTA AMAZÔNICA (ONLINE)	B1	
2176-9036	REVISTA AMBIENTE CONTÁBIL	A4	
2674-7170	REVISTA AMERICANA DE EMPREENDEDORISMO E INOVAÇÃO	B4	
2176-5456	REVISTA ANÁLISE ECONÔMICA (UFRGS)	A3	
2664-259X	REVISTA ANGOLANA DE CIÊNCIAS	A4	
2683-6955	REVISTA ARANDU	B2	
1807-8214	REVISTA ÁRTEMIS	C	
1984-3100	REVISTA AVALIAÇÃO DE POLÍTICAS PÚBLICAS	B3	
2176-9923	REVISTA AVALIAÇÃO DE POLÍTICAS PÚBLICAS (ONLINE)	B3	
2178-8650	REVISTA BAIANA DE ENFERMAGEM	B2	
2526-6160	REVISTA BIBLIOMAR	B2	
2176-5626	REVISTA BRASILEIRA ADOLESCÊNCIA E CONFLITUALIDADE	B1	
2179-684X	REVISTA BRASILEIRA DE ADMINISTRAÇÃO CIENTÍFICA	B3	
2525-5495	REVISTA BRASILEIRA DE ADMINISTRAÇÃO POLÍTICA	B2	
1516-7429	REVISTA BRASILEIRA DE ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS	B4	
2448-0460	REVISTA BRASILEIRA DE ASSUNTOS REGIONAIS E URBANOS (BARU)	A1	
2176-9745	REVISTA BRASILEIRA DE CANCEROLOGIA	B3	
2176-9478	REVISTA BRASILEIRA DE CIÊNCIAS AMBIENTAIS (IMPRESSA)	A3	
1415-5400	REVISTA BRASILEIRA DE CIÊNCIAS CRIMINAIS	A2	
1415-2177	REVISTA BRASILEIRA DE CIÊNCIAS DA SAÚDE (JOÃO PESSOA)	B3	
1806-9053	REVISTA BRASILEIRA DE CIÊNCIAS SOCIAIS (ONLINE)	A1	
2317-5443	REVISTA BRASILEIRA DE DESENVOLVIMENTO REGIONAL	A4	
2238-0604	REVISTA BRASILEIRA DE DIREITO IMED	A2	
2179-9148	REVISTA BRASILEIRA DE DIREITO PREVIDENCIÁRIO	B3	
1809-449X	REVISTA BRASILEIRA DE EDUCAÇÃO	A1	
1981-1764	REVISTA BRASILEIRA DE EDUCAÇÃO AMBIENTAL (ONLINE)	A4	
2525-4863	REVISTA BRASILEIRA DE EDUCAÇÃO DO CAMPO	A4	
2358-2391	REVISTA BRASILEIRA DE EDUCAÇÃO E SAÚDE	B3	
1413-2478	REVISTA BRASILEIRA DE EDUCAÇÃO (IMPRESSO)	A1	
0100-5502	REVISTA BRASILEIRA DE EDUCAÇÃO MÉDICA (IMPRESSO)	B1	
1981-5271	REVISTA BRASILEIRA DE EDUCAÇÃO MÉDICA (ONLINE)	B1	
1984-0446	REVISTA BRASILEIRA DE ENFERMAGEM	A4	
1980-5497	REVISTA BRASILEIRA DE EPIDEMIOLOGIA	A3	
1980-5519	REVISTA BRASILEIRA DE ESTUDOS DE POPULAÇÃO ? REBEP	A1	
2358-1239	REVISTA BRASILEIRA DE ESTUDOS DO LAZER	B3	
2447-4851	REVISTA BRASILEIRA DE ESTUDOS ORGANIZACIONAIS	B3	
1981-3953	REVISTA BRASILEIRA DE ESTUDOS REGIONAIS E URBANOS	A3	
2317-1529	REVISTA BRASILEIRA DE ESTUDOS URBANOS E REGIONAIS	A1	
2358-0399	REVISTA BRASILEIRA DE EXTENSÃO UNIVERSITÁRIA	A3	
1981-2256	REVISTA BRASILEIRA DE GERIATRIA E GERONTOLOGIA	A3	
1809-9823	REVISTA BRASILEIRA DE GERIATRIA E GERONTOLOGIA (UNATI. IMPRESSO)	A3	
2359-1412	REVISTA BRASILEIRA DE GESTÃO AMBIENTAL E SUSTENTABILIDADE	B1	
1809-239X	REVISTA BRASILEIRA DE GESTÃO E DESENVOLVIMENTO REGIONAL	A1	
2237-1664	REVISTA BRASILEIRA DE GESTÃO E ENGENHARIA	B3	
2175-3423	REVISTA BRASILEIRA DE HISTÓRIA & CIÊNCIAS SOCIAIS	A2	
2359-232X	REVISTA BRASILEIRA DE INICIAÇÃO CIENTÍFICA	A4	
1679-4435	REVISTA BRASILEIRA DE MEDICINA DO TRABALHO	B3	
2447-0147	REVISTA BRASILEIRA DE MEDICINA DO TRABALHO	B3	
2175-3946	REVISTA BRASILEIRA DE PESQUISA EM SAÚDE	B3	
2236-1677	REVISTA BRASILEIRA DE POLITICAS PUBLICAS	A2	
1516-4446	REVISTA BRASILEIRA DE PSIQUIATRIA (SÃO PAULO. 1999. IMPRESSO)	B1	
1519-3829	REVISTA BRASILEIRA DE SAÚDE MATERNO INFANTIL (IMPRESSO)	B1	
1981-1659	REVISTA BRASILEIRA DE SEGURANÇA PÚBLICA	A3	
2318-0544	REVISTA BRASILEIRA DE SOCIOLOGIA SBS (ONLINE)	A3	
1806-1230	REVISTA BRASILEIRA EM PROMOÇÃO DA SAÚDE (ONLINE)	B2	
2525-2879	REVISTA CADERNOS DE EDUCAÇÃO BÁSICA	B3	
2317-0352	REVISTA CAFÉ COM SOCIOLOGIA	B3	
2254-7630	REVISTA CARIBEÑA DE CIENCIAS SOCIALES	B1	
2176-9176	REVISTA CESUMAR CIÊNCIAS HUMANAS E SOCIAIS APLICADAS	B2	
2447-2301	REVISTA CIÊNCIA & SABERES - FACEMA	C	
2594-3987	REVISTA CIÊNCIAS DA SOCIEDADE	B3	
2183-7384	REVISTA CIÊNCIAS E POLÍTICAS PÚBLICAS	B3	
2236-3785	REVISTA CIÊNCIAS EM SAÚDE	B2	
2179-1120	REVISTA CIÊNCIAS HUMANAS	B1	
2675-634X	REVISTA CIÊNCIAS JURÍDICAS E SOCIAIS - IURJ	C	
2237-3675	REVISTA CIENTÍFICA DA FACULDADE DE BALSAS	B3	
2594-8849	REVISTA CIENTÍFICA FOZ (ONLINE)	B2	
2359-4632	REVISTA CIENTIFICA INTEGRADA UNAERP CAMPUS GUARUJÁ	B1	
1809-8320	REVISTA CIENTÍFICA INTEGR@ÇÃO	B4	
2448-0959	REVISTA CIENTÍFICA MULTIDISCIPLINAR NÚCLEO DO CONHECIMENTO	B1	
0120-159X	REVISTA COLOMBIANA DE SOCIOLOGIA	A2	
2359-2494	REVISTA COM CENSO ESTUDOS EDUCACIONAIS DO DISTRITO FEDERAL	B1	
2526-5970	REVISTA COMMUNITAS	B1	
2238-7315	REVISTA CONEXÃO UEPG	A3	
1808-6578	REVISTA CONEXÃO UEPG	A3	
2176-0144	REVISTA CONEXÕES - CIÊNCIA E TECNOLOGIA	A2	
2358-839X	REVISTA CONEXÕES GERAES	B4	
2313-013X	REVISTA CONJETURAS SOCIOLÓGICAS	B3	
1809-5747	REVISTA CONTEMPORÂNEA DE EDUCAÇÃO	A4	
2182-7435	REVISTA CRÍTICA DE CIÊNCIAS SOCIAIS	A2	
1561-2961	REVISTA CUBANA DE ENFERMERIA	B1	
2618-2424	REVISTA CUESTIONES CRIMINALES	B3	
2359-5744	REVISTA CULTURAS JURÍDICAS	A4	
2219-1631	REVISTA CYCL ALAS	B2	
1679-2483	REVISTA DA ABET (IMPRESSO)	B4	
1676-4439	REVISTA DA ABET (ONLINE)	B4	
0102-7158	REVISTA DA ABRALIN	A3	
2525-328X	REVISTA DA AGU (ONLINE)	A2	
2318-2970	REVISTA DA ASSOCIAÇÃO BRASILEIRA DE ADVOGADOS TRABALHISTAS - ABRAT	B3	
2177-2770	REVISTA DA ASSOCIAÇÃO BRASILEIRA DE PESQUISADORES/AS NEGROS/AS	A4	
2674-5739	REVISTA DA DEFENSORIA PÚBLICA DO DISTRITO FEDERAL	B1	
2177-8116	REVISTA DA DEFENSORIA PÚBLICA DO ESTADO DO RIO GRANDE DO SUL	B2	
0080-6234	REVISTA DA ESCOLA DE ENFERMAGEM DA USP	A2	
1980-220X	REVISTA DA ESCOLA DE ENFERMAGEM DA USP (ONLINE)	A2	
0102-1788	REVISTA DA ESCOLA SUPERIOR DE GUERRA	B1	
2447-3413	REVISTA DA ESDM	B3	
2595-7589	REVISTA DA ESDM	B3	
2238-0167	REVISTA DA EXTENSÃO DA UFRGS	B4	
0101-7187	REVISTA DA FACULDADE DE DIREITO DA UFG	B2	
1984-1841	REVISTA DA FACULDADE DE DIREITO DA UNIVERSIDADE FEDERAL DE MINAS GERAIS	A4	
1517-3852	REVISTA DA REDE DE ENFERMAGEM DO NORDESTE	B1	
1516-0858	REVISTA DA SBPH (BELO HORIZONTE. IMPRESSO)	B1	
1415-1979	REVISTA DA SOCIEDADE BRASILEIRA DE ECONOMIA POLÍTICA	A4	
1677-2970	REVISTA DA SPAGESP	A4	
1982-3134	REVISTA DE ADMINISTRAÇÃO PÚBLICA	A2	
2447-8156	REVISTA DE ADMINISTRAÇÃO, SOCIEDADE E INOVAÇÃO	B2	
2175-4705	REVISTA DE ANTROPOLOGIA  DA UFSCAR	A3	
1809-8363	REVISTA DE APS (ONLINE)	B1	
2447-1518	REVISTA DE CIÊNCIA E TECNOLOGIA - FATEC LINS	C	
2178-4582	REVISTA DE CIÊNCIAS HUMANAS	A4	
1981-9250	REVISTA DE CIÊNCIAS HUMANAS - EDUCAÇÃO	A4	
2236-5176	REVISTA DE CIÊNCIAS HUMANAS UFV	B4	
0797-5538	REVISTA DE CIENCIAS SOCIALES (MONTEVIDEO)	A3	
1853-6654	REVISTA DE DEBATE PÚBLICO	A3	
2178-8022	REVISTA DE DESENVOLVIMENTO ECONÔMICO	A4	
2317-4056	REVISTA DE DIREITO AGROAMBIENTAL E TEORIA DO DIREITO (ONLINE)	B4	
1518-272X	REVISTA DE DIREITO CONSTITUCIONAL E INTERNACIONAL	A3	
1984-7920	REVISTA DE DIREITO DA UNIGRANRIO	B3	
1516-4179	REVISTA DE DIREITO SANITÁRIO	B2	
2316-9044	REVISTA DE DIREITO SANITÁRIO	B2	
2175-6058	REVISTA DE DIREITOS E GARANTIAS FUNDAMENTAIS	A1	
1980-7864	REVISTA DE DIREITOS E GARANTIAS FUNDAMENTAIS (FDV)	A1	
1980-5527	REVISTA DE ECONOMIA CONTEMPORÂNEA	A2	
1809-970X	REVISTA DE ECONOMIA DA UEG. SEÇÃO ELETRÔNICA	B3	
0103-2003	REVISTA DE ECONOMIA E SOCIOLOGIA RURAL (IMPRESSO)	A1	
1806-9479	REVISTA DE ECONOMIA E SOCIOLOGIA RURAL (ONLINE)	A1	
2236-6377	REVISTA DE EDUCAÇÃO, CIÊNCIA E CULTURA	A3	
1982-7660	REVISTA DE EDUCAÇÃO POPULAR	A4	
1678-5622	REVISTA DE EDUCAÇÃO POPULAR (IMPRESSO)	A4	
2318-0870	REVISTA DE EDUCAÇÃO PUC-CAMPINAS	A3	
2238-7234	REVISTA DE ENFERMAGEM DA UFPI	B1	
2179-7692	REVISTA DE ENFERMAGEM DA UFSM	B1	
1808-4346	REVISTA DE ENFERMAGEM (FREDERICO WESTPHALEN)	B4	
1981-8963	REVISTA DE ENFERMAGEM UFPE	B1	
2386-4540	REVISTA DE ESTUDIOS BRASILEÑOS	A4	
0123-885X	REVISTA DE ESTUDIOS SOCIALES (EN LINEA)	A1	
2359-5299	REVISTA DE ESTUDOS E PESQUISAS AVANÇADAS DO TERCEIRO SETOR	B1	
2319-0817	REVISTA DE ESTUDOS EMPÍRICOS EM DIREITO	B1	
2238-9180	REVISTA DE ESTUDOS JURÍDICOS E SOCIAIS	B4	
2359-5116	REVISTA DE EXTENSÃO E ESTUDOS RURAIS	B4	
2346-9986	REVISTA DE EXTENSION UNIVERSITARIA E+	A4	
